Names,iteration_3_anomaly_score,iteration_3_anomaly_prediction
Bamidbar_CH1,-0.24709574229842501,-1
Bamidbar_CH10,0.048059782396403794,1
Bamidbar_CH11,0.11333691324861817,1
Bamidbar_CH13,0.05889458242362505,1
Bamidbar_CH14,-0.022299541704686843,-1
Bamidbar_CH15,0.11238038427048291,1
Bamidbar_CH16,0.10947991745537561,1
Bamidbar_CH17,0.0835037655410934,1
Bamidbar_CH18,0.09512179537588694,1
Bamidbar_CH19,0.10241040897900511,1
Bamidbar_CH2,-0.20768824588078516,-1
Bamidbar_CH20,0.10619561511161602,1
Bamidbar_CH21,0.10101108501936701,1
Bamidbar_CH22,0.10041238351893106,1
Bamidbar_CH23,0.11204672234049279,1
Bamidbar_CH24,0.11189398246891646,1
Bamidbar_CH25,0.09987567748492132,1
Bamidbar_CH26,-0.08443176333679847,-1
Bamidbar_CH27,0.105858869949643,1
Bamidbar_CH28,0.0768809278869601,1
Bamidbar_CH29,0.01144002026739288,1
Bamidbar_CH3,-0.07537017121205136,-1
Bamidbar_CH30,0.0933147204568065,1
Bamidbar_CH31,-0.04778171422646105,-1
Bamidbar_CH32,0.09265903027568395,1
Bamidbar_CH33,0.06581602222617067,1
Bamidbar_CH34,-0.06737055357519672,-1
Bamidbar_CH35,0.07498374047732159,1
Bamidbar_CH36,0.06582347411545969,1
Bamidbar_CH4,-0.06251685093687087,-1
Bamidbar_CH5,0.08848365212436426,1
Bamidbar_CH6,0.11518686003054435,1
Bamidbar_CH7,-0.2325370333058272,-1
Bamidbar_CH8,0.06273809198196995,1
Bamidbar_CH9,0.10480832737235735,1
Beereshit_CH1,0.056953392078024856,1
Beereshit_CH10,-0.03308311478966641,-1
Beereshit_CH11,0.03140561856714674,1
Beereshit_CH12,0.09181416706708279,1
Beereshit_CH13,0.108368645131107,1
Beereshit_CH14,0.0016600789524265913,1
Beereshit_CH15,0.10008055070659022,1
Beereshit_CH16,0.09855474442628098,1
Beereshit_CH17,0.10244123875013111,1
Beereshit_CH18,0.09483471030876317,1
Beereshit_CH19,0.04547849397446985,1
Beereshit_CH2,0.05938674421781692,1
Beereshit_CH20,0.10011312227846036,1
Beereshit_CH21,0.11074741119438847,1
Beereshit_CH22,0.11722032595275667,1
Beereshit_CH23,0.09012149838739386,1
Beereshit_CH24,-0.03065475709038412,-1
Beereshit_CH25,0.04652806213953614,1
Beereshit_CH26,0.12071094201068044,1
Beereshit_CH27,0.007648625883397819,1
Beereshit_CH28,0.10637241870181957,1
Beereshit_CH29,0.07558418180500454,1
Beereshit_CH3,0.1059711520588002,1
Beereshit_CH30,0.09751108507323297,1
Beereshit_CH31,-0.06167869143350868,-1
Beereshit_CH32,0.1181011118316283,1
Beereshit_CH33,0.09753182610957001,1
Beereshit_CH34,0.059648161090029905,1
Beereshit_CH35,0.10375256672265232,1
Beereshit_CH36,0.09981640469228925,1
Beereshit_CH37,0.10389559310427754,1
Beereshit_CH38,0.08248158064873773,1
Beereshit_CH39,0.09549421774788835,1
Beereshit_CH4,0.10716487443431083,1
Beereshit_CH40,0.08096444647726037,1
Beereshit_CH41,0.07373414970482389,1
Beereshit_CH42,0.07252848549770535,1
Beereshit_CH43,0.11587943152109265,1
Beereshit_CH44,0.11044047943782592,1
Beereshit_CH45,0.1110434209585679,1
Beereshit_CH46,0.07811244193952788,1
Beereshit_CH47,0.08788144666114955,1
Beereshit_CH48,0.10361641141514122,1
Beereshit_CH49,0.1216323489482718,1
Beereshit_CH5,-0.11309317372108985,-1
Beereshit_CH50,0.08662588579579489,1
Beereshit_CH6,0.06659099921076445,1
Beereshit_CH7,0.06342107038266359,1
Beereshit_CH8,0.10577571209917747,1
Beereshit_CH9,0.11007102867956092,1
Dvarim_CH1,-0.01565119655291014,-1
Dvarim_CH10,0.09220604667924692,1
Dvarim_CH11,0.11197894262199476,1
Dvarim_CH12,0.10826660295130552,1
Dvarim_CH13,0.10193978270281912,1
Dvarim_CH14,0.1028810036019045,1
Dvarim_CH15,0.0802711979926713,1
Dvarim_CH16,0.100445412000493,1
Dvarim_CH17,0.11638089923984751,1
Dvarim_CH18,0.11558270605408594,1
Dvarim_CH19,0.1124428636241881,1
Dvarim_CH2,0.12024570372509497,1
Dvarim_CH20,0.0731372722360909,1
Dvarim_CH21,0.08514065058895248,1
Dvarim_CH22,-0.09443761920524119,-1
Dvarim_CH23,0.08513021888166533,1
Dvarim_CH24,0.11368395744218385,1
Dvarim_CH25,0.09800486120054774,1
Dvarim_CH26,0.09778105919213365,1
Dvarim_CH27,0.10849814111150574,1
Dvarim_CH28,-0.001886361926926594,-1
Dvarim_CH29,0.11127491980230764,1
Dvarim_CH3,0.02394064321580852,1
Dvarim_CH30,0.10759132783136333,1
Dvarim_CH31,0.06152177713524393,1
Dvarim_CH32,0.023983334797315847,1
Dvarim_CH33,0.10902971233634601,1
Dvarim_CH4,0.021978186921307596,1
Dvarim_CH5,0.10886134207862247,1
Dvarim_CH6,0.10650288821088355,1
Dvarim_CH7,0.11948471650306858,1
Dvarim_CH8,0.10748678252910099,1
Dvarim_CH9,0.1199227916302773,1
Shmot_CH1,0.11154550697255983,1
Shmot_CH10,0.11142415957568325,1
Shmot_CH12,0.043734204625446804,1
Shmot_CH13,0.10690581705992164,1
Shmot_CH14,0.1155069048867039,1
Shmot_CH15,0.08973543190163308,1
Shmot_CH16,0.11102057224915313,1
Shmot_CH17,0.10203462234388888,1
Shmot_CH18,0.111466973477503,1
Shmot_CH19,0.10764850444505969,1
Shmot_CH2,0.11388290108260479,1
Shmot_CH20,0.1015165744335832,1
Shmot_CH21,0.1179492954800963,1
Shmot_CH22,0.11077885848518498,1
Shmot_CH23,0.086426058710588,1
Shmot_CH24,0.08087532635192257,1
Shmot_CH25,0.013661278246935027,1
Shmot_CH26,0.005882131824366754,1
Shmot_CH27,-0.01839946585024832,-1
Shmot_CH28,0.021546749452592495,1
Shmot_CH29,0.025964758705901814,1
Shmot_CH3,0.10656106234886553,1
Shmot_CH30,0.08142909175477903,1
Shmot_CH31,0.0891646133261837,1
Shmot_CH32,0.09792860147735244,1
Shmot_CH33,0.10167365809597328,1
Shmot_CH34,0.08903044184127462,1
Shmot_CH35,0.08360846284838858,1
Shmot_CH36,-0.04560675422089833,-1
Shmot_CH37,-0.021701833921143776,-1
Shmot_CH38,-0.12283677779530966,-1
Shmot_CH39,-0.014821839852118601,-1
Shmot_CH4,0.10708391321442018,1
Shmot_CH40,0.03766323864600485,1
Shmot_CH5,0.07121237302368721,1
Shmot_CH6,0.05376187446626279,1
Shmot_CH7,0.11870497843829653,1
Shmot_CH8,0.11194576123733307,1
Shmot_CH9,0.09434864473878046,1
Vaikra_CH1,0.10384908062094145,1
Vaikra_CH10,0.10925511098563728,1
Vaikra_CH11,0.05968479552113032,1
Vaikra_CH13,0.054747853244973776,1
Vaikra_CH14,0.018142909356944348,1
Vaikra_CH15,0.09885704823593428,1
Vaikra_CH16,0.07686588786303711,1
Vaikra_CH17,0.09753679368128793,1
Vaikra_CH18,0.10802360666002275,1
Vaikra_CH19,0.07591552988217176,1
Vaikra_CH2,0.08982731806916289,1
Vaikra_CH20,0.10852177126239343,1
Vaikra_CH21,0.10962439988977041,1
Vaikra_CH22,0.11681061618147853,1
Vaikra_CH23,0.052868215615805625,1
Vaikra_CH24,0.10449406997281818,1
Vaikra_CH25,0.0668524080385472,1
Vaikra_CH26,0.0861046513605756,1
Vaikra_CH27,0.08510462463327695,1
Vaikra_CH3,0.09912031759396811,1
Vaikra_CH4,0.10557661087953407,1
Vaikra_CH5,0.10698648829481028,1
Vaikra_CH6,0.1057409359397688,1
Vaikra_CH7,0.11183046598267837,1
Vaikra_CH8,0.009456074662331393,1
Vaikra_CH9,0.08208040869668415,1
