Names,iteration_15_anomaly_score,iteration_15_anomaly_prediction
Bamidbar_CH1,0.0018560860905961207,1
Bamidbar_CH10,-0.01975720440482276,-1
Bamidbar_CH11,0.08253503834845272,1
Bamidbar_CH13,0.08418680777185567,1
Bamidbar_CH14,0.026013588809720378,1
Bamidbar_CH15,0.0578618892160383,1
Bamidbar_CH16,-0.007835163773934006,-1
Bamidbar_CH17,0.0685924046387208,1
Bamidbar_CH18,0.028473352280900255,1
Bamidbar_CH19,0.08192559115760445,1
Bamidbar_CH2,0.00548676896234318,1
Bamidbar_CH20,0.07943359311479758,1
Bamidbar_CH21,0.049981886322012725,1
Bamidbar_CH22,0.05503544422861523,1
Bamidbar_CH23,0.06554508256132019,1
Bamidbar_CH24,0.07179959500347521,1
Bamidbar_CH25,0.0422089815777828,1
Bamidbar_CH26,0.001287453594305099,1
Bamidbar_CH27,0.07949000276826862,1
Bamidbar_CH28,0.08565349436382141,1
Bamidbar_CH29,0.08732825574918357,1
Bamidbar_CH3,-0.18156986032718936,-1
Bamidbar_CH30,0.07482241909214749,1
Bamidbar_CH31,0.022114719731213373,1
Bamidbar_CH32,0.053617481770768693,1
Bamidbar_CH33,0.08214242173087993,1
Bamidbar_CH34,0.09113584590375257,1
Bamidbar_CH35,0.05148906443488732,1
Bamidbar_CH36,0.05430553484940859,1
Bamidbar_CH4,-0.1010046761180241,-1
Bamidbar_CH5,0.08761224190330896,1
Bamidbar_CH6,0.07115958952693058,1
Bamidbar_CH7,-0.06658634280500986,-1
Bamidbar_CH8,0.07459919606263138,1
Bamidbar_CH9,0.08575818608318814,1
Beereshit_CH1,0.009751279432366589,1
Beereshit_CH10,0.025275368886517935,1
Beereshit_CH11,0.08285930936932123,1
Beereshit_CH12,0.0721823794728495,1
Beereshit_CH13,0.08124918714097146,1
Beereshit_CH14,-0.0341375232420863,-1
Beereshit_CH15,0.08284668111513122,1
Beereshit_CH16,0.09011194430456865,1
Beereshit_CH17,0.08155581785131327,1
Beereshit_CH18,0.09427627047220005,1
Beereshit_CH19,0.052767232123841656,1
Beereshit_CH2,0.0658608957791404,1
Beereshit_CH20,0.0569635912997683,1
Beereshit_CH21,0.06835793056202566,1
Beereshit_CH22,0.06804679550065157,1
Beereshit_CH23,0.07599676143892875,1
Beereshit_CH24,-0.09535731281367199,-1
Beereshit_CH25,0.09679784469884845,1
Beereshit_CH26,0.09794093632254325,1
Beereshit_CH27,0.02180546945354611,1
Beereshit_CH28,0.08603857685127564,1
Beereshit_CH29,0.04567612855475367,1
Beereshit_CH3,0.05966764835715016,1
Beereshit_CH30,0.0022432850857547204,1
Beereshit_CH31,-0.009831587321846191,-1
Beereshit_CH32,0.09564901929554548,1
Beereshit_CH33,0.07183126655459032,1
Beereshit_CH34,0.07698485299213509,1
Beereshit_CH35,0.08991205967623622,1
Beereshit_CH36,-0.018333644906957658,-1
Beereshit_CH37,0.07467372416628204,1
Beereshit_CH38,0.07987102032148774,1
Beereshit_CH39,0.08766789153490373,1
Beereshit_CH4,0.0708056914858411,1
Beereshit_CH40,0.06863398754893746,1
Beereshit_CH41,-0.044024602894190856,-1
Beereshit_CH42,0.07340747318783913,1
Beereshit_CH43,0.0946214871386542,1
Beereshit_CH44,0.0693066458171187,1
Beereshit_CH45,0.0972654036020612,1
Beereshit_CH46,0.09765822333507873,1
Beereshit_CH47,0.04762818966680338,1
Beereshit_CH48,0.09207074038526758,1
Beereshit_CH49,0.0031678776382015883,1
Beereshit_CH5,0.08542400532527528,1
Beereshit_CH50,0.08873288819464242,1
Beereshit_CH6,0.06522638934892572,1
Beereshit_CH7,0.05187347915666635,1
Beereshit_CH8,0.05700978360609127,1
Beereshit_CH9,0.05856388963857434,1
Dvarim_CH1,0.053334435024407656,1
Dvarim_CH10,0.08427887743682294,1
Dvarim_CH11,0.055216980537350635,1
Dvarim_CH12,0.0835533403263321,1
Dvarim_CH13,0.0975798860151667,1
Dvarim_CH14,0.07631312471160545,1
Dvarim_CH15,0.08068274369334999,1
Dvarim_CH16,0.08832027403803039,1
Dvarim_CH17,0.09305051984078216,1
Dvarim_CH18,0.06347278477775442,1
Dvarim_CH19,0.08772910335686651,1
Dvarim_CH2,0.012701303830837674,1
Dvarim_CH20,0.05747128610408725,1
Dvarim_CH21,0.08208085080667316,1
Dvarim_CH22,0.09236470639140215,1
Dvarim_CH23,0.08367837066214606,1
Dvarim_CH24,0.09281066222595907,1
Dvarim_CH25,0.08540700217738889,1
Dvarim_CH26,0.08494301043749558,1
Dvarim_CH27,0.07565135371849346,1
Dvarim_CH28,-0.054733676012441945,-1
Dvarim_CH29,0.09734918982771784,1
Dvarim_CH3,0.07015000478029687,1
Dvarim_CH30,0.08854702322975105,1
Dvarim_CH31,0.0861186081814031,1
Dvarim_CH32,-0.10132951209644636,-1
Dvarim_CH33,-0.13065891556540876,-1
Dvarim_CH4,-0.01762116782477563,-1
Dvarim_CH5,0.0917967548390286,1
Dvarim_CH6,0.08915380149035679,1
Dvarim_CH7,0.1042991639947774,1
Dvarim_CH8,0.08894190352903142,1
Dvarim_CH9,0.07747949430372975,1
Shmot_CH1,0.08270179991789972,1
Shmot_CH10,0.06174678430829056,1
Shmot_CH12,0.025727399348430713,1
Shmot_CH13,0.09175682363320281,1
Shmot_CH14,0.09263223656180769,1
Shmot_CH15,-0.0276602270456624,-1
Shmot_CH16,0.09066261587049812,1
Shmot_CH17,0.07082353084881998,1
Shmot_CH18,0.09164842214860658,1
Shmot_CH19,0.08720916950894764,1
Shmot_CH2,0.09228522650906079,1
Shmot_CH20,0.09579603875917869,1
Shmot_CH21,0.07192292921141002,1
Shmot_CH22,0.09228575095676189,1
Shmot_CH23,0.08854987621340304,1
Shmot_CH24,0.06819200380937734,1
Shmot_CH25,0.09841857206635579,1
Shmot_CH26,0.09081618459846041,1
Shmot_CH27,0.07773287854359551,1
Shmot_CH28,0.0745724101205717,1
Shmot_CH29,0.06254162539017499,1
Shmot_CH3,0.09269193675204951,1
Shmot_CH30,0.05306551886730687,1
Shmot_CH31,0.09238047264298405,1
Shmot_CH32,0.0826533600875129,1
Shmot_CH33,0.05753155657958986,1
Shmot_CH34,0.0961535264010786,1
Shmot_CH35,0.08044807987212171,1
Shmot_CH36,0.08661912351853196,1
Shmot_CH37,0.0866837392448287,1
Shmot_CH38,0.06767252759010933,1
Shmot_CH39,0.08935214052021256,1
Shmot_CH4,0.1059671544358965,1
Shmot_CH40,0.09335566355909208,1
Shmot_CH5,0.071585253105648,1
Shmot_CH6,0.07269741289114795,1
Shmot_CH7,0.09264240487746517,1
Shmot_CH8,0.08521975038487095,1
Shmot_CH9,0.07365002780137908,1
Vaikra_CH1,0.08018106728167074,1
Vaikra_CH10,0.0666299233762056,1
Vaikra_CH11,-0.03376744236301821,-1
Vaikra_CH13,-0.1545359988351993,-1
Vaikra_CH14,-0.09718939045033137,-1
Vaikra_CH15,0.0786402956662558,1
Vaikra_CH16,0.09609500629207013,1
Vaikra_CH17,0.07073532829215007,1
Vaikra_CH18,0.07689502828550404,1
Vaikra_CH19,0.09711534119626675,1
Vaikra_CH2,0.05861828795707158,1
Vaikra_CH20,0.03399538953781045,1
Vaikra_CH21,0.07644702271364628,1
Vaikra_CH22,0.06545524209038267,1
Vaikra_CH23,0.10093573351884538,1
Vaikra_CH24,-0.005167694957612712,-1
Vaikra_CH25,0.007225193315182343,1
Vaikra_CH26,0.04788509664791518,1
Vaikra_CH27,0.09645967881491119,1
Vaikra_CH3,0.08912706742446669,1
Vaikra_CH4,0.08363953217510062,1
Vaikra_CH5,0.10829231707642095,1
Vaikra_CH6,0.06692216758962188,1
Vaikra_CH7,0.09543866024961728,1
Vaikra_CH8,0.08866549126817747,1
Vaikra_CH9,0.08501293543431732,1
