Names,iteration_67_anomaly_score,iteration_67_anomaly_prediction
Bamidbar_CH1,-0.1609599938409303,-1
Bamidbar_CH10,-0.16562251525061755,-1
Bamidbar_CH11,0.1333883744152996,1
Bamidbar_CH13,-0.024924745271384108,-1
Bamidbar_CH14,0.13427273253880995,1
Bamidbar_CH15,-0.07400178531898705,-1
Bamidbar_CH16,0.045246538807212244,1
Bamidbar_CH17,0.03057248345755903,1
Bamidbar_CH18,0.07450990371382155,1
Bamidbar_CH19,0.1308028257919036,1
Bamidbar_CH2,-0.15173086547997772,-1
Bamidbar_CH20,0.1382569799308584,1
Bamidbar_CH21,0.10290512839875432,1
Bamidbar_CH22,0.14046323054364113,1
Bamidbar_CH23,0.16213863415270463,1
Bamidbar_CH24,0.08581162760390948,1
Bamidbar_CH25,0.05274185235766243,1
Bamidbar_CH26,-0.3139603922751074,-1
Bamidbar_CH27,0.03403853465718876,1
Bamidbar_CH28,-0.06054699441923961,-1
Bamidbar_CH29,-0.15589747748110394,-1
Bamidbar_CH3,-0.14893025854382735,-1
Bamidbar_CH30,0.09439514445106983,1
Bamidbar_CH31,0.045362972676354474,1
Bamidbar_CH32,0.060589853757227086,1
Bamidbar_CH33,-0.15682637698824653,-1
Bamidbar_CH34,-0.10172361237058813,-1
Bamidbar_CH35,0.010797216262094789,1
Bamidbar_CH36,-0.011911013438726914,-1
Bamidbar_CH4,-0.06577017787064665,-1
Bamidbar_CH5,0.060417646978817074,1
Bamidbar_CH6,0.10129017353938807,1
Bamidbar_CH7,-0.26415887972809693,-1
Bamidbar_CH8,-0.0041207913691677645,-1
Bamidbar_CH9,0.053129304884519835,1
Beereshit_CH1,0.16021581895275622,1
Beereshit_CH10,-0.007001046787231013,-1
Beereshit_CH11,-0.08340286643348382,-1
Beereshit_CH12,0.15770144004028336,1
Beereshit_CH13,0.1599827379736351,1
Beereshit_CH14,-0.024077053582753694,-1
Beereshit_CH15,0.1603795777920453,1
Beereshit_CH16,0.15234568806725707,1
Beereshit_CH17,0.15436548368035907,1
Beereshit_CH18,0.15561306454874685,1
Beereshit_CH19,0.15350366027257756,1
Beereshit_CH2,0.1650666797923927,1
Beereshit_CH20,0.16003389613940439,1
Beereshit_CH21,0.15671848972534952,1
Beereshit_CH22,0.16257665852634323,1
Beereshit_CH23,0.15023939249340929,1
Beereshit_CH24,0.050615692009583824,1
Beereshit_CH25,0.01318378720162161,1
Beereshit_CH26,0.13994829355814614,1
Beereshit_CH27,0.12933220512098575,1
Beereshit_CH28,0.16141321423992466,1
Beereshit_CH29,0.15102095337918459,1
Beereshit_CH3,0.15970546364860705,1
Beereshit_CH30,0.15281663799387346,1
Beereshit_CH31,0.11213154302394934,1
Beereshit_CH32,0.15685412831857487,1
Beereshit_CH33,0.148860960631855,1
Beereshit_CH34,0.13774690631359332,1
Beereshit_CH35,0.16141175848549288,1
Beereshit_CH36,-0.20024971225711408,-1
Beereshit_CH37,0.14412172064123002,1
Beereshit_CH38,0.13809361578845425,1
Beereshit_CH39,0.16143742884358697,1
Beereshit_CH4,0.07747602861021174,1
Beereshit_CH40,0.12563916523588542,1
Beereshit_CH41,0.1215536943184457,1
Beereshit_CH42,0.13406113124143093,1
Beereshit_CH43,0.14910793552178137,1
Beereshit_CH44,0.1560357873610227,1
Beereshit_CH45,0.15386117153471635,1
Beereshit_CH46,-0.03765099777459613,-1
Beereshit_CH47,0.1486246348427559,1
Beereshit_CH48,0.1385706260394014,1
Beereshit_CH49,0.13499692249230544,1
Beereshit_CH5,0.026357566430491475,1
Beereshit_CH50,0.15616045917250188,1
Beereshit_CH6,0.16135984940372533,1
Beereshit_CH7,0.15282445427628144,1
Beereshit_CH8,0.16398156901083033,1
Beereshit_CH9,0.15779567844763748,1
Dvarim_CH1,0.1023655076924927,1
Dvarim_CH10,0.14404722929501146,1
Dvarim_CH11,0.15631204636602236,1
Dvarim_CH12,0.14771758470381713,1
Dvarim_CH13,0.15480056981953982,1
Dvarim_CH14,0.04924635011214984,1
Dvarim_CH15,0.15336424403991367,1
Dvarim_CH16,0.16257131587999407,1
Dvarim_CH17,0.0813004478862916,1
Dvarim_CH18,0.1622094823162022,1
Dvarim_CH19,0.054240325973153314,1
Dvarim_CH2,0.15419610896784325,1
Dvarim_CH20,0.1539984244801164,1
Dvarim_CH21,0.13688903994322577,1
Dvarim_CH22,0.13673272078986126,1
Dvarim_CH23,0.16225077415891664,1
Dvarim_CH24,0.13309352694572185,1
Dvarim_CH25,0.06520906272489019,1
Dvarim_CH26,0.1626063854902181,1
Dvarim_CH27,0.05550523239777638,1
Dvarim_CH28,0.058747046785709744,1
Dvarim_CH29,0.15560896939705543,1
Dvarim_CH3,0.11927002077218851,1
Dvarim_CH30,0.15822512474238543,1
Dvarim_CH31,0.15238543274104083,1
Dvarim_CH32,0.13028986947299753,1
Dvarim_CH33,0.1468151411489757,1
Dvarim_CH4,0.0716442762855175,1
Dvarim_CH5,0.15901151359229165,1
Dvarim_CH6,0.16132298984219717,1
Dvarim_CH7,0.16152410374329612,1
Dvarim_CH8,0.15818388446902987,1
Dvarim_CH9,0.16244989533131793,1
Shmot_CH1,0.09253583808578225,1
Shmot_CH10,0.16175427427295513,1
Shmot_CH12,0.034016186928569,1
Shmot_CH13,0.16107205212242348,1
Shmot_CH14,0.05593232372092316,1
Shmot_CH15,0.16224339028656076,1
Shmot_CH16,0.12090548748207441,1
Shmot_CH17,0.1464492761636701,1
Shmot_CH18,0.10202868672271259,1
Shmot_CH19,0.06692071891451123,1
Shmot_CH2,0.1637960359653715,1
Shmot_CH20,0.16279445659318909,1
Shmot_CH21,0.09245016386088994,1
Shmot_CH22,0.07811480353569927,1
Shmot_CH23,0.16241599852583882,1
Shmot_CH24,0.1179087778628547,1
Shmot_CH25,-0.00596220554352811,-1
Shmot_CH26,0.10499810405485055,1
Shmot_CH27,0.08883205780513925,1
Shmot_CH28,-0.09433152125729938,-1
Shmot_CH29,0.049787167555780054,1
Shmot_CH3,0.09531308881860107,1
Shmot_CH30,0.15435861711579724,1
Shmot_CH31,0.1542300908701183,1
Shmot_CH32,0.11130663961410109,1
Shmot_CH33,0.16168262484359514,1
Shmot_CH34,0.1332011707891509,1
Shmot_CH35,0.13078896600199635,1
Shmot_CH36,0.1100544401219537,1
Shmot_CH37,-0.01782618548881465,-1
Shmot_CH38,0.05935398616431936,1
Shmot_CH39,-0.07070614122745811,-1
Shmot_CH4,0.15992063641782622,1
Shmot_CH40,0.1251289197499279,1
Shmot_CH5,0.14781577007268443,1
Shmot_CH6,-0.12308663541085818,-1
Shmot_CH7,0.12832862802657574,1
Shmot_CH8,0.14752855639930534,1
Shmot_CH9,0.08595744313050802,1
Vaikra_CH1,0.05798484076348975,1
Vaikra_CH10,0.15310611488025166,1
Vaikra_CH11,0.050668467072961965,1
Vaikra_CH13,-0.0025566140861470465,-1
Vaikra_CH14,0.018694659715655648,1
Vaikra_CH15,0.13733741182367382,1
Vaikra_CH16,-0.009255800283585747,-1
Vaikra_CH17,0.1265535332337897,1
Vaikra_CH18,0.11836892074055916,1
Vaikra_CH19,0.1594586753363077,1
Vaikra_CH2,0.14445188941342885,1
Vaikra_CH20,0.13125744467346329,1
Vaikra_CH21,0.14337792570775776,1
Vaikra_CH22,0.14598392919540704,1
Vaikra_CH23,0.09085298854615731,1
Vaikra_CH24,0.13499467246880092,1
Vaikra_CH25,-0.03582425004284229,-1
Vaikra_CH26,0.09612159990253011,1
Vaikra_CH27,0.016654512361599316,1
Vaikra_CH3,0.12290609665736707,1
Vaikra_CH4,0.060612154800022244,1
Vaikra_CH5,0.022925765464212433,1
Vaikra_CH6,0.15513407357714598,1
