Names,iteration_7_anomaly_score,iteration_7_anomaly_prediction
Bamidbar_CH1,0.015227648336198663,1
Bamidbar_CH10,0.09159059987573936,1
Bamidbar_CH11,0.04690937317237864,1
Bamidbar_CH13,0.09926313360425004,1
Bamidbar_CH14,0.04321380739130465,1
Bamidbar_CH15,0.049148802576967465,1
Bamidbar_CH16,0.09963413775783309,1
Bamidbar_CH17,0.09616637720620053,1
Bamidbar_CH18,-0.021342696051367627,-1
Bamidbar_CH19,0.0530022697075459,1
Bamidbar_CH2,0.08034529622805098,1
Bamidbar_CH20,0.08926871759799221,1
Bamidbar_CH21,0.08303845817733413,1
Bamidbar_CH22,0.031923074433325926,1
Bamidbar_CH23,0.08848063596997618,1
Bamidbar_CH24,0.09970291466301412,1
Bamidbar_CH25,0.07179948720258306,1
Bamidbar_CH26,0.04744166706354791,1
Bamidbar_CH27,0.07715442501229652,1
Bamidbar_CH28,0.04103122862241215,1
Bamidbar_CH29,0.020887590882636142,1
Bamidbar_CH3,0.07267363276224326,1
Bamidbar_CH30,0.06287020738741,1
Bamidbar_CH31,0.044437364750045893,1
Bamidbar_CH32,0.04949592653207774,1
Bamidbar_CH33,0.06506302630757188,1
Bamidbar_CH34,0.07283275675517992,1
Bamidbar_CH35,0.07330790541483101,1
Bamidbar_CH36,0.0741384786220946,1
Bamidbar_CH4,0.0323485071150193,1
Bamidbar_CH5,0.05481880233950426,1
Bamidbar_CH6,0.051266341546636784,1
Bamidbar_CH7,-0.26447397241742476,-1
Bamidbar_CH8,0.06267588102995064,1
Bamidbar_CH9,0.1041937499922529,1
Beereshit_CH1,0.062152118921720234,1
Beereshit_CH10,0.08297834915719055,1
Beereshit_CH11,0.08251018558941853,1
Beereshit_CH12,0.08916315686326542,1
Beereshit_CH13,0.089043673758543,1
Beereshit_CH14,0.06558104505975554,1
Beereshit_CH15,0.08264640163244669,1
Beereshit_CH16,0.06996932094048808,1
Beereshit_CH17,0.06365293532727373,1
Beereshit_CH18,0.03958649104843248,1
Beereshit_CH19,0.04985446022013135,1
Beereshit_CH2,0.08879603165776484,1
Beereshit_CH20,0.08650302893449735,1
Beereshit_CH21,0.09803744631317673,1
Beereshit_CH22,0.0891153512383307,1
Beereshit_CH23,0.0686868311804566,1
Beereshit_CH24,-0.14870266912676866,-1
Beereshit_CH25,0.10193501043354941,1
Beereshit_CH26,0.09602316819649931,1
Beereshit_CH27,0.030739424813470584,1
Beereshit_CH28,0.07681354959102527,1
Beereshit_CH29,0.058998957944373376,1
Beereshit_CH3,0.06940580990999712,1
Beereshit_CH30,0.046428740918979916,1
Beereshit_CH31,-0.010913879645599422,-1
Beereshit_CH32,0.08502544585604399,1
Beereshit_CH33,0.08997901340381809,1
Beereshit_CH34,0.0970271768056622,1
Beereshit_CH35,0.10696382966811246,1
Beereshit_CH36,0.08205000376411253,1
Beereshit_CH37,0.10457142356226695,1
Beereshit_CH38,0.10385433457081256,1
Beereshit_CH39,0.08922027588002213,1
Beereshit_CH4,0.06871313053576034,1
Beereshit_CH40,0.08731345544235836,1
Beereshit_CH41,-0.0011154168079064997,-1
Beereshit_CH42,0.06702522305424075,1
Beereshit_CH43,0.08659867040931246,1
Beereshit_CH44,0.08517935627884426,1
Beereshit_CH45,0.09875675009506163,1
Beereshit_CH46,0.09742305381609001,1
Beereshit_CH47,0.07242342702874305,1
Beereshit_CH48,0.10428683637859065,1
Beereshit_CH49,0.051457325827427514,1
Beereshit_CH5,0.08887906385625305,1
Beereshit_CH50,0.10062408369442827,1
Beereshit_CH6,0.09350175853843284,1
Beereshit_CH7,0.09409440658566004,1
Beereshit_CH8,0.06176260632969277,1
Beereshit_CH9,0.09367005088173624,1
Dvarim_CH1,-0.014129358495700517,-1
Dvarim_CH10,0.07277981322286065,1
Dvarim_CH11,0.07821090904636963,1
Dvarim_CH12,0.04873589977521103,1
Dvarim_CH13,0.0770789672901222,1
Dvarim_CH14,0.06670025300905558,1
Dvarim_CH15,0.041415471150215655,1
Dvarim_CH16,0.06624585070539307,1
Dvarim_CH17,0.09179289138729901,1
Dvarim_CH18,0.09563887698526907,1
Dvarim_CH19,0.09619853407604645,1
Dvarim_CH2,0.018297280881199918,1
Dvarim_CH20,0.09077139339258966,1
Dvarim_CH21,0.07965253282876444,1
Dvarim_CH22,0.08493391588506272,1
Dvarim_CH23,0.07824660785738047,1
Dvarim_CH24,0.06418858089961799,1
Dvarim_CH25,0.06502157004657877,1
Dvarim_CH26,0.08021627389031605,1
Dvarim_CH27,0.0861465882304186,1
Dvarim_CH28,-0.1073930987782108,-1
Dvarim_CH29,0.09087644423566027,1
Dvarim_CH3,0.060254276021039666,1
Dvarim_CH30,0.07896328225118093,1
Dvarim_CH31,0.09196808780497912,1
Dvarim_CH32,0.07184790435001831,1
Dvarim_CH33,0.09898126050613448,1
Dvarim_CH4,-0.030393841642268105,-1
Dvarim_CH5,0.09256121840827258,1
Dvarim_CH6,0.0832131112918813,1
Dvarim_CH7,0.060082420009572535,1
Dvarim_CH8,0.06998669886393521,1
Dvarim_CH9,0.08137983671685906,1
Shmot_CH1,0.0905707834424383,1
Shmot_CH10,0.08040502189625598,1
Shmot_CH12,0.032549683952652064,1
Shmot_CH13,0.08012836455176897,1
Shmot_CH14,0.0762411098397543,1
Shmot_CH15,0.09648878662101884,1
Shmot_CH16,0.08497270210355184,1
Shmot_CH17,0.09443265435331916,1
Shmot_CH18,0.10797426208789646,1
Shmot_CH19,0.09674544673003138,1
Shmot_CH2,0.09864489121857606,1
Shmot_CH20,0.07043588827743813,1
Shmot_CH21,0.09821843582163836,1
Shmot_CH22,0.07122241290137821,1
Shmot_CH23,0.056995870209451904,1
Shmot_CH24,0.08202642630693174,1
Shmot_CH25,0.0840208668401407,1
Shmot_CH26,0.08093153937570591,1
Shmot_CH27,0.09568389312537862,1
Shmot_CH28,0.08325420976042308,1
Shmot_CH29,-0.05997944193143334,-1
Shmot_CH3,0.08847572047136465,1
Shmot_CH30,0.06384777236970024,1
Shmot_CH31,0.0588924495724234,1
Shmot_CH32,0.0877990453690542,1
Shmot_CH33,0.0737486915896235,1
Shmot_CH34,0.009298295241207233,1
Shmot_CH35,0.06536314632489532,1
Shmot_CH36,0.03438777116352881,1
Shmot_CH37,0.021218705875590604,1
Shmot_CH38,0.10824466585135817,1
Shmot_CH39,0.05166399938579119,1
Shmot_CH4,0.09710843617101161,1
Shmot_CH40,0.06151025663215187,1
Shmot_CH5,0.0849235215727297,1
Shmot_CH6,0.08860608746499021,1
Shmot_CH7,0.09094690796967064,1
Shmot_CH8,0.08928283116901753,1
Shmot_CH9,0.08162714744480326,1
Vaikra_CH1,0.029084485960730877,1
Vaikra_CH10,0.07217467699475844,1
Vaikra_CH11,0.0472749967825325,1
Vaikra_CH13,-0.04658076131638256,-1
Vaikra_CH14,-0.13141958774313234,-1
Vaikra_CH15,0.08043538866139482,1
Vaikra_CH16,0.018048537894755468,1
Vaikra_CH17,0.06542304564665136,1
Vaikra_CH18,0.04631423566974063,1
Vaikra_CH19,0.025718182967329528,1
Vaikra_CH2,0.013794459304656337,1
Vaikra_CH20,0.07819560458576452,1
Vaikra_CH21,0.07050609337003022,1
Vaikra_CH22,0.022266422630465466,1
Vaikra_CH23,0.02002758732999954,1
Vaikra_CH24,0.046586653282250756,1
Vaikra_CH25,-0.09010707706716026,-1
Vaikra_CH26,-0.011918862755322168,-1
Vaikra_CH27,0.03906532447644756,1
Vaikra_CH3,0.03753775430274586,1
Vaikra_CH4,-0.0033323595838893327,-1
Vaikra_CH5,0.028280440597140966,1
Vaikra_CH6,0.04372619144357326,1
Vaikra_CH7,0.034921560697935505,1
Vaikra_CH8,-0.03354512473758431,-1
Vaikra_CH9,0.06534672052905577,1
