Names,iteration_76_row_sum,iteration_76_normalized_summary_score
Bamidbar_CH1,1.1342685647641702,0.008040740939299691
Bamidbar_CH10,0.5909980053265826,0.004189538530905094
Bamidbar_CH11,0.526799697545357,0.0037344417596059717
Bamidbar_CH13,0.9415052374688457,0.006674256822990431
Bamidbar_CH14,0.5784739493183224,0.004100756479634337
Bamidbar_CH15,0.506612344691348,0.0035913351977283022
Bamidbar_CH16,0.47811908442872664,0.00338934870933839
Bamidbar_CH17,0.6419205585416421,0.0045505245187827765
Bamidbar_CH18,0.5286054832040463,0.0037472428325832892
Bamidbar_CH19,0.6187933609917309,0.004386577628312876
Bamidbar_CH2,0.8811948738302817,0.006246721382939266
Bamidbar_CH20,0.5810953891041208,0.004119339660778884
Bamidbar_CH21,0.49085365314476803,0.0034796230686923307
Bamidbar_CH22,1.0689279679236279,0.007577546570404122
Bamidbar_CH23,0.470860075206474,0.0033378901620019783
Bamidbar_CH24,0.4653338890720988,0.003298715461697999
Bamidbar_CH25,1.224864710718066,0.008682969916055048
Bamidbar_CH26,4.125170739494024,0.0292430119964994
Bamidbar_CH27,0.48718275742521655,0.0034536003767011844
Bamidbar_CH28,0.46326867705010955,0.00328407533556791
Bamidbar_CH29,0.47289503878255346,0.0033523158592702156
Bamidbar_CH3,0.527945129834734,0.003742561639313917
Bamidbar_CH30,0.6458366673168712,0.004578285506903154
Bamidbar_CH31,0.7717834929344463,0.005471112680623365
Bamidbar_CH32,0.6221681835604613,0.004410501480947288
Bamidbar_CH33,4.443076256661698,0.031496619286807075
Bamidbar_CH34,1.2052443085276536,0.008543882422987854
Bamidbar_CH35,2.415123434125235,0.017120620700857025
Bamidbar_CH36,0.44884322651978437,0.0031818144475822285
Bamidbar_CH4,0.7850248651220681,0.005564979730058569
Bamidbar_CH5,1.3280284536749605,0.009414289602779647
Bamidbar_CH6,0.47185667426765576,0.003344954974622416
Bamidbar_CH7,5.709578268079895,0.040474752763540615
Bamidbar_CH8,0.5224985006943825,0.0037039509123040293
Bamidbar_CH9,1.662027482351732,0.011781982534590748
Beereshit_CH1,0.4789349692500764,0.0033951324528790072
Beereshit_CH10,0.4454095476094153,0.0031574733669557415
Beereshit_CH11,0.8266900143216844,0.005860340706566844
Beereshit_CH12,0.4595198632550819,0.0032575002884477795
Beereshit_CH13,0.5585496608027825,0.003959514760230229
Beereshit_CH14,0.6432102332628347,0.004559666921782572
Beereshit_CH15,0.4751951257485416,0.003368620995466259
Beereshit_CH16,0.45200505330194574,0.0032042283897825794
Beereshit_CH17,0.4657450478443934,0.003301630134003697
Beereshit_CH18,0.4936399771095239,0.003499375100856091
Beereshit_CH19,0.6333129300282963,0.0044895057150112615
Beereshit_CH2,0.49727250765226927,0.003525125825116339
Beereshit_CH20,0.46217088047615107,0.00327629314171236
Beereshit_CH21,0.5333249485238412,0.0037806987522722643
Beereshit_CH22,1.3446227109534448,0.009531924991788353
Beereshit_CH23,0.5781913283126414,0.004098753001479974
Beereshit_CH24,2.6358108876020196,0.01868505675866977
Beereshit_CH25,0.5045882302501923,0.0035769864091270663
Beereshit_CH26,0.6904480914226951,0.004894532395260445
Beereshit_CH27,0.5357207559509334,0.0037976824433134633
Beereshit_CH28,0.4594960390468259,0.0032573314005030535
Beereshit_CH29,1.1393497463313906,0.008076761037111411
Beereshit_CH3,0.5186287253627597,0.0036765183783332577
Beereshit_CH30,0.8287802124095833,0.005875157956959487
Beereshit_CH31,0.555657296260506,0.003939011014725039
Beereshit_CH32,0.49959365054291993,0.0035415802251117226
Beereshit_CH33,0.5741189404207034,0.004069884162952106
Beereshit_CH34,0.5509942520957338,0.0039059550601811158
Beereshit_CH35,0.5087542283699804,0.003606518843221976
Beereshit_CH36,0.5226497192334136,0.003705022888673066
Beereshit_CH37,1.3141607466377536,0.009315982514694676
Beereshit_CH38,0.48877514937066735,0.0034648887183734755
Beereshit_CH39,0.5299065542358221,0.0037564660231354415
Beereshit_CH4,0.48243828755948925,0.003419967201746222
Beereshit_CH40,0.483149686858269,0.003425010255608053
Beereshit_CH41,0.8666964228896177,0.0061439430007672585
Beereshit_CH42,0.5627839962135113,0.003989531632023597
Beereshit_CH43,0.6472654301987859,0.004588413894971065
Beereshit_CH44,0.5046032400705371,0.003577092812566858
Beereshit_CH45,0.47345297546871734,0.0033562710287012823
Beereshit_CH46,0.5390453267982593,0.003821250065434115
Beereshit_CH47,3.407724893869272,0.024157094638078344
Beereshit_CH48,0.46556156598762755,0.003300329445504388
Beereshit_CH49,0.4574633510355852,0.003242921834535575
Beereshit_CH5,0.46194319032747444,0.003274679064097223
Beereshit_CH50,0.7479319923450021,0.00530203126268497
Beereshit_CH6,0.5144171818710674,0.003646663076667261
Beereshit_CH7,0.45755402793383837,0.0032435646359590493
Beereshit_CH8,0.5042020859882541,0.003574249062724376
Beereshit_CH9,0.4665206635663708,0.0033071284130555935
Dvarim_CH1,0.5167519201522737,0.003663213853320538
Dvarim_CH10,0.49045330642093177,0.003476785042150588
Dvarim_CH11,0.5075556364836302,0.0035980221192983153
Dvarim_CH12,0.5528983857402636,0.003919453314320471
Dvarim_CH13,0.5125453281507362,0.0036333936523800974
Dvarim_CH14,0.476373822873029,0.0033769766869826425
Dvarim_CH15,0.5194730964276459,0.0036825040586212433
Dvarim_CH16,0.5238332546341553,0.0037134128783505396
Dvarim_CH17,0.49054355181215215,0.0034774247846545334
Dvarim_CH18,0.5195560332840614,0.003683091991494879
Dvarim_CH19,0.5164733479059578,0.0036612390765039292
Dvarim_CH2,0.5215095468001891,0.003696940295673061
Dvarim_CH20,0.4838874671868325,0.003430240322521989
Dvarim_CH21,0.4832348691461448,0.0034256141061692895
Dvarim_CH22,0.5033256128472203,0.0035680358133350905
Dvarim_CH23,0.48167892464607576,0.0034145841375801626
Dvarim_CH24,0.46611671213122463,0.0033042648329979518
Dvarim_CH25,0.8607891218698569,0.006102066606916714
Dvarim_CH26,0.5086112519993549,0.0036055052949386557
Dvarim_CH27,2.705879299087428,0.019181766234965238
Dvarim_CH28,0.6127149699914298,0.0043434883910021755
Dvarim_CH29,0.5036086260151933,0.0035700420714971986
Dvarim_CH3,0.4948675074001585,0.0035080769668592174
Dvarim_CH30,0.5051125945783497,0.0035807035867439917
Dvarim_CH31,1.0549823877245217,0.007478687445578993
Dvarim_CH32,0.549533723683453,0.0038956014887585677
Dvarim_CH33,0.49826035925161705,0.003532128627665557
Dvarim_CH4,0.5852023190818727,0.004148453365445303
Dvarim_CH5,0.49587380988396035,0.0035152105662819492
Dvarim_CH6,0.494115033037815,0.0035027427350916933
Dvarim_CH7,0.5399463803641993,0.0038276375635286795
Dvarim_CH8,0.5184764162095234,0.0036754386706856147
Dvarim_CH9,0.5072891006375357,0.0035961326675793314
Shmot_CH1,0.49480696189766604,0.0035076477645382634
Shmot_CH10,0.49887212166959216,0.0035364653634899867
Shmot_CH12,0.6109718559082467,0.00433113159191074
Shmot_CH13,0.4830464330607356,0.003424278297531495
Shmot_CH14,0.7798982183876433,0.005528637333240592
Shmot_CH15,0.45415639067414304,0.0032194790517688517
Shmot_CH16,0.6944722119924336,0.00492305907052496
Shmot_CH17,0.6820583008657195,0.004835057827685129
Shmot_CH18,0.4772523877554704,0.0033832047645627936
Shmot_CH19,0.5524374954120503,0.0039161860989133665
Shmot_CH2,0.8617098730182988,0.006108593739629523
Shmot_CH20,0.49674295812383207,0.0035213718900211025
Shmot_CH21,0.5618457381633561,0.003982880394256923
Shmot_CH22,1.1434238235715384,0.00810564185129631
Shmot_CH23,0.5268201013705038,0.0037345864007229637
Shmot_CH24,0.45446339061800245,0.0032216553503048744
Shmot_CH25,1.4237965204638385,0.010093181920902755
Shmot_CH26,0.47698033754113567,0.0033812762219196306
Shmot_CH27,0.47037479224582057,0.0033344500291356658
Shmot_CH28,0.5137616104921108,0.003642015782552656
Shmot_CH29,0.545657369343644,0.0038681223167144983
Shmot_CH3,0.48402344655278284,0.0034312042695876684
Shmot_CH30,0.4948354161942916,0.0035078494748164847
Shmot_CH31,0.4570481370747075,0.003239978415315901
Shmot_CH32,0.7871177976439867,0.005579816364639623
Shmot_CH33,0.4853131937497892,0.0034403471863628256
Shmot_CH34,0.5244418875363408,0.0037177274292828624
Shmot_CH35,0.48242890997335053,0.003419900724773202
Shmot_CH36,0.8695770679069028,0.006164363667478489
Shmot_CH37,1.5375137636738145,0.010899314543623253
Shmot_CH38,0.5964805679968777,0.00422840398789189
Shmot_CH39,1.184981866691487,0.008400243561201962
Shmot_CH4,0.4791432281699599,0.0033966087840364614
Shmot_CH40,0.5428152116592173,0.003847974483688846
Shmot_CH5,0.45660980153388664,0.003236871089028532
Shmot_CH6,0.5726945426058592,0.0040597867185024755
Shmot_CH7,0.5614769575358878,0.003980266137297839
Shmot_CH8,0.5197006686385066,0.0036841173001844483
Shmot_CH9,0.5195324109927242,0.003682924534923362
Vaikra_CH1,0.9165263941822559,0.006497183761045359
Vaikra_CH10,0.4593939626474821,0.003256607788909964
Vaikra_CH11,0.8961552757855316,0.0063527744996409235
Vaikra_CH13,0.9701403001372455,0.00687724853751889
