Names,iteration_19_anomaly_score,iteration_19_anomaly_prediction
Bamidbar_CH1,-0.05621584954466652,-1
Bamidbar_CH10,-0.06693980441801506,-1
Bamidbar_CH11,0.10995349796082088,1
Bamidbar_CH13,0.06197304699081069,1
Bamidbar_CH14,0.08078580223083676,1
Bamidbar_CH15,0.0553999347178305,1
Bamidbar_CH16,0.08345699053371763,1
Bamidbar_CH17,0.06641780321793245,1
Bamidbar_CH18,0.07742089702462823,1
Bamidbar_CH19,0.09793458803793442,1
Bamidbar_CH2,-0.14561326356181947,-1
Bamidbar_CH20,0.11553794348393964,1
Bamidbar_CH21,0.06483855133340027,1
Bamidbar_CH22,0.07670088294847432,1
Bamidbar_CH23,0.11737985186233552,1
Bamidbar_CH24,0.060168988732507755,1
Bamidbar_CH25,0.07466619702037236,1
Bamidbar_CH26,-0.22256905995964493,-1
Bamidbar_CH27,0.10309688896958241,1
Bamidbar_CH28,0.0031571030097659603,1
Bamidbar_CH29,-0.03338791840580069,-1
Bamidbar_CH3,-0.04554265167455829,-1
Bamidbar_CH30,0.10966223321221008,1
Bamidbar_CH31,-0.022196496903770013,-1
Bamidbar_CH32,0.06420168602697868,1
Bamidbar_CH33,-0.035199081801165044,-1
Bamidbar_CH34,-0.00420761152201643,-1
Bamidbar_CH35,0.09464651438231525,1
Bamidbar_CH36,0.08909656303649749,1
Bamidbar_CH4,-0.06970781505292922,-1
Bamidbar_CH5,0.11081084901336685,1
Bamidbar_CH6,0.047370944861788666,1
Bamidbar_CH7,-0.1785130667176037,-1
Bamidbar_CH8,0.030398730000332275,1
Bamidbar_CH9,0.10253531842842811,1
Beereshit_CH1,0.11537598202172583,1
Beereshit_CH10,-0.07991260795670196,-1
Beereshit_CH11,0.005791108628365849,1
Beereshit_CH12,0.12462244108254283,1
Beereshit_CH13,0.12191777448030905,1
Beereshit_CH14,0.030828925237179894,1
Beereshit_CH15,0.1225316048489184,1
Beereshit_CH16,0.10584867475585136,1
Beereshit_CH17,0.12722189778947418,1
Beereshit_CH18,0.10991154032597328,1
Beereshit_CH19,0.10948385653901577,1
Beereshit_CH2,0.1169251895970797,1
Beereshit_CH20,0.029858148315964728,1
Beereshit_CH21,0.062670939142625,1
Beereshit_CH22,0.11687146870033027,1
Beereshit_CH23,0.12423450913209438,1
Beereshit_CH24,-0.10980075489677532,-1
Beereshit_CH25,0.09385631091882174,1
Beereshit_CH26,0.12425094552531457,1
Beereshit_CH27,0.03932288237024667,1
Beereshit_CH28,0.13257427480871598,1
Beereshit_CH29,0.07831396886315917,1
Beereshit_CH3,0.10394781214155174,1
Beereshit_CH30,0.050738712761160876,1
Beereshit_CH31,0.04606535222201308,1
Beereshit_CH32,0.12857195082000616,1
Beereshit_CH33,0.12098977083159418,1
Beereshit_CH34,0.11102636056348753,1
Beereshit_CH35,0.12401402071752826,1
Beereshit_CH36,-0.05419750707972437,-1
Beereshit_CH37,0.1211654946827399,1
Beereshit_CH38,0.10806398851434929,1
Beereshit_CH39,0.09274225758760124,1
Beereshit_CH4,0.08793527845446764,1
Beereshit_CH40,0.09337607341572235,1
Beereshit_CH41,0.004286325123534607,1
Beereshit_CH42,0.09590210841119551,1
Beereshit_CH43,0.13145001201614698,1
Beereshit_CH44,0.108424776270093,1
Beereshit_CH45,0.12797706161238692,1
Beereshit_CH46,-0.010150573847456656,-1
Beereshit_CH47,0.10467064866469689,1
Beereshit_CH48,0.1318454355850544,1
Beereshit_CH49,0.02284552081623198,1
Beereshit_CH5,0.00939185771199108,1
Beereshit_CH50,0.1297927655993943,1
Beereshit_CH6,0.11959529037283656,1
Beereshit_CH7,0.11787828427856517,1
Beereshit_CH8,0.1171996351849604,1
Beereshit_CH9,0.11762749036383119,1
Dvarim_CH1,0.06988847328965814,1
Dvarim_CH10,0.08655151417169371,1
Dvarim_CH11,0.1165695865233633,1
Dvarim_CH12,0.09533235155070735,1
Dvarim_CH13,0.12849360239071983,1
Dvarim_CH14,0.10302459600192032,1
Dvarim_CH15,0.11346445972287383,1
Dvarim_CH16,0.12022621695275426,1
