Names,1,2
Bamidbar_CH1,-0.1332680877153437,0.050741722619465635
Bamidbar_CH10,-0.047509609403411646,0.11180321121878867
Bamidbar_CH11,0.1273706503310591,0.1562052229374573
Bamidbar_CH13,0.01600914890875882,-0.03085788121473909
Bamidbar_CH14,0.13214103908860264,-0.002476647922333597
Bamidbar_CH15,0.06077548074877842,0.014733752071253436
Bamidbar_CH16,0.15253581513571718,0.1899040542646388
Bamidbar_CH17,0.14040971108175854,0.19112112301668926
Bamidbar_CH18,0.15251973953695508,0.17216432429868045
Bamidbar_CH19,-0.0014872208089494743,-0.05857251576114564
Bamidbar_CH2,-0.08375977752682351,0.0424913837537399
Bamidbar_CH20,0.1542069362491626,0.18462570265059797
Bamidbar_CH21,0.0662646588145484,0.055332691449314075
Bamidbar_CH22,0.040440646005543646,0.16802527667511585
Bamidbar_CH23,0.12335619633467149,0.19022791858461718
Bamidbar_CH24,0.0646757759049158,0.14700773522545085
Bamidbar_CH25,0.14731822089948304,0.19029687576139315
Bamidbar_CH26,-0.1297481654193673,-0.025316300889773546
Bamidbar_CH27,0.05696169513433186,0.19114077725196227
Bamidbar_CH28,-0.08423644613248571,-0.10574555387797413
Bamidbar_CH29,-0.11801877214071999,-0.20053176637473857
Bamidbar_CH3,-0.07399821036679588,0.17853099966013647
Bamidbar_CH30,0.1629532600098284,0.19043940827661754
Bamidbar_CH31,0.0034090216772649784,0.012325927104863743
Bamidbar_CH32,0.05410107972872469,0.18454272946419426
Bamidbar_CH33,-0.19131571752918763,-0.03512854631937734
Bamidbar_CH34,-0.10449055957970554,-0.026517494186780066
Bamidbar_CH35,-0.04942001634327631,0.020181701311241806
Bamidbar_CH36,0.06637274714155983,0.1875599949383942
Bamidbar_CH4,0.020178769578613198,0.04421323072145378
Bamidbar_CH5,0.16341572289271233,0.18345478382381464
Bamidbar_CH6,0.05538724379581711,0.038369014226364906
Bamidbar_CH7,-0.34819399948061325,-0.3432952135692533
Bamidbar_CH8,0.15482478660878124,0.1909939596119068
Bamidbar_CH9,0.07588460830245747,0.04438755765595792
Beereshit_CH1,-0.06667677622973422,-0.038237655529250625
Beereshit_CH10,0.06775019557458023,-0.055319134434649864
Beereshit_CH11,0.14387421200597356,0.024770867807459074
Beereshit_CH12,0.1538203892837186,0.19027304589000327
Beereshit_CH13,0.04643864226806227,0.15689880234594977
Beereshit_CH14,-0.005856924186125934,-0.007948736292992975
Beereshit_CH15,0.16370055167182906,0.1883846613112986
Beereshit_CH16,0.1512262232883374,0.04314061777507694
Beereshit_CH17,0.1559536288703367,0.19004076373515238
Beereshit_CH18,0.15715591078255092,0.19014257143777213
Beereshit_CH19,0.12775249513371212,0.18437480614247015
Beereshit_CH2,0.01602260145845813,-0.033588122590816005
Beereshit_CH20,0.16357486211410022,0.19052691211890577
Beereshit_CH21,0.16260314139147525,0.18991861726840364
Beereshit_CH22,0.16226849625195994,0.19086857418388936
Beereshit_CH23,0.15009208320449463,0.19041572427261683
Beereshit_CH24,0.07552609696575335,0.10346935393672746
Beereshit_CH25,0.06744896847289289,0.05600057086270138
Beereshit_CH26,0.15732112180748548,0.1890236398155602
Beereshit_CH27,0.12775639222638602,0.1684766657448743
Beereshit_CH28,0.15727791340216285,0.19018102371853823
Beereshit_CH29,0.16130406628012073,0.166864906145394
Beereshit_CH3,0.1642413393642319,0.18510452733819516
Beereshit_CH30,0.14705135377571665,0.1151122629326401
Beereshit_CH31,0.11391089438512109,-0.017989636081466864
Beereshit_CH32,0.1493508928921517,0.18993542863982849
Beereshit_CH33,0.15813591575932778,0.1901873005667224
Beereshit_CH34,0.1292502802928951,0.18810438465880885
Beereshit_CH35,0.13284641630335353,0.19069466238515254
Beereshit_CH36,-0.009163281564928849,0.033895094068028264
Beereshit_CH37,0.14256602612863167,0.19003153434202236
Beereshit_CH38,0.16399080262634902,0.19013174873053124
Beereshit_CH39,0.15336559246355852,0.1907344783685394
Beereshit_CH4,0.16175744923645763,0.19082310754220322
Beereshit_CH40,0.14016509835365704,0.19036750876090835
Beereshit_CH41,-0.002388795946985378,-0.05113249294526656
Beereshit_CH42,0.15366666433488735,0.18269286652659783
Beereshit_CH43,0.16376291230242818,0.1902535161851036
Beereshit_CH44,0.16141175531081509,0.19038737004831674
Beereshit_CH45,0.1544237512280321,0.19096732895191965
Beereshit_CH46,0.06625424234485877,0.19006278818352174
Beereshit_CH47,0.060445920857470026,0.05617896267276817
Beereshit_CH48,0.15638967873787346,0.18743628208731694
Beereshit_CH49,0.005747224533363349,0.05275532777472097
Beereshit_CH5,0.16466476528969215,0.055381436677891804
Beereshit_CH50,0.13988940297791974,0.1902149413667268
Beereshit_CH6,0.15407631542281985,0.1652461202953171
Beereshit_CH7,0.0670432971544499,-0.029301881119764728
Beereshit_CH8,0.07337906031742503,0.04063051961941555
Beereshit_CH9,0.07132573536449577,-0.03514165215951537
Dvarim_CH1,0.035179482356696656,0.04299848036559628
Dvarim_CH10,0.15410079830543288,0.19061226540894555
Dvarim_CH11,0.014560115066361012,0.030535690645807023
Dvarim_CH12,0.1435423994946874,0.18144803613291238
Dvarim_CH13,0.15277649596281928,0.08505948578026784
Dvarim_CH14,0.13641482324835935,0.04830236138480076
Dvarim_CH15,0.1559198278249318,0.19088955299067095
Dvarim_CH16,0.1612661944387142,0.18715450082011237
Dvarim_CH17,0.14449420821128067,0.18898668723921042
Dvarim_CH18,0.14605059117182684,0.1867740887329305
Dvarim_CH19,0.13471405883697968,0.07382069044482703
Dvarim_CH2,0.09947342390832237,0.1178824059360411
Dvarim_CH20,0.15302507689882133,0.1850987504492267
Dvarim_CH21,0.16286491899873484,0.19060996047852002
Dvarim_CH22,0.1578518459578912,0.18426948366824986
Dvarim_CH23,0.16379358943282551,0.19091083673858456
Dvarim_CH24,0.1640270638362431,0.19088123691359388
Dvarim_CH25,0.15919912646655382,0.1902801348978138
Dvarim_CH26,0.11698195756471036,0.18878483917496464
Dvarim_CH27,0.15588411666006446,0.19088762991091873
Dvarim_CH28,0.020603265077903277,-0.04708882847980156
Dvarim_CH29,0.12516576443018512,0.017981305834101402
Dvarim_CH3,-0.04446445653470088,-0.03611835724081003
Dvarim_CH30,0.15675986893852822,0.050609510625935605
Dvarim_CH31,0.1553594671545172,0.1829860993293992
Dvarim_CH32,0.04860955365778846,0.028236613649338382
Dvarim_CH33,0.008646327650031815,-0.046867908981254036
Dvarim_CH4,0.015767078951808122,-0.0058771461469400155
Dvarim_CH5,0.16436004738798854,0.1902366903543588
Dvarim_CH6,0.16211935177309694,0.19092292540939526
Dvarim_CH7,0.15132212528146294,0.1901060478565672
Dvarim_CH8,0.06245499958733941,0.059323840154515306
Dvarim_CH9,0.0568300456973182,0.18868628513512714
Shmot_CH1,0.06692249891415414,0.19043940827661754
Shmot_CH10,0.08198941363041173,0.06505269206735353
Shmot_CH12,-0.0003660970912963135,-0.05397149110956978
Shmot_CH13,0.11934592507692121,0.17703691192712884
Shmot_CH14,0.0060893418298357815,0.02050740761295533
Shmot_CH15,0.05076202774436139,0.17688867185194568
Shmot_CH16,0.09403799481649616,0.04148273654092627
Shmot_CH17,0.1495894286779657,0.19028127109309462
Shmot_CH18,0.14379004841967974,0.18782548301496954
Shmot_CH19,0.15401421191672487,0.17494636056656782
Shmot_CH2,0.1617864519585845,0.19075029741507243
Shmot_CH20,0.1477369049591747,0.056193983295413474
Shmot_CH21,0.06660496837923457,0.01612481045216696
Shmot_CH22,0.15768600529693255,0.019704003139167092
Shmot_CH23,0.1623155455733386,0.18522696375205228
Shmot_CH24,0.15887909158862595,0.19033119609309873
Shmot_CH25,-0.005601808586111701,-0.026868636211367924
Shmot_CH26,-0.07251095871738278,-0.06930453251004498
Shmot_CH27,0.0012033965672739177,-0.03991901259754316
Shmot_CH28,-0.01703808711092869,-0.05243444036316125
Shmot_CH29,-0.004677453983714441,0.015783629667735777
Shmot_CH3,0.15229567530773386,0.19086857418388936
Shmot_CH30,0.13995157922708784,-0.0045798875445209886
Shmot_CH31,0.035135155456834155,0.004762605245278884
Shmot_CH32,-0.018701546530538127,0.1799799747637586
Shmot_CH33,0.1641503502259501,0.19102265791664097
Shmot_CH34,0.14691801176558417,0.18461579183537358
Shmot_CH35,0.07157098447378596,0.0399211362389173
Shmot_CH36,-0.06070186996770488,-0.04032222978679878
