Names,50,51,52
Bamidbar_CH1,0.16244630937125293,-0.15917541894029463,-0.004172097495057869
Bamidbar_CH10,-0.11294826686183668,0.02473778767814183,0.048556964444748885
Bamidbar_CH11,0.19941644503790612,0.0622985221570303,0.028087371594009036
Bamidbar_CH13,0.09270581421966578,0.012581423229902688,0.09572460988647996
Bamidbar_CH14,-0.10699268077277047,0.15210236689608037,0.06516713094727122
Bamidbar_CH15,0.024280190039259797,0.014835743826878467,-0.034479263262093274
Bamidbar_CH16,0.19855031405798768,0.019044189873722472,-0.055497942988885995
Bamidbar_CH17,0.19950720530528876,0.16712101390431733,0.020724832859093323
Bamidbar_CH18,0.14999996286863526,0.1684195445467217,0.08526821076245844
Bamidbar_CH19,-0.09596653924283804,0.06846248934970778,0.05540231906900839
Bamidbar_CH2,-0.08151453187687518,-0.2328871592947137,0.051971910368378615
Bamidbar_CH20,0.18982681569330206,0.10890167293007569,-0.018881652732020138
Bamidbar_CH21,0.04469505418553649,-0.0018369387334667975,0.07186671289457636
Bamidbar_CH22,0.19934322821468953,0.04940273170953391,0.03116011317455114
Bamidbar_CH23,0.20035404041870358,0.0705674863228602,0.072330934915739
Bamidbar_CH24,0.2006903881026883,0.06061081362234366,0.08878290517803594
Bamidbar_CH25,0.20001762694023173,0.08325011082477146,0.07844557734766588
Bamidbar_CH26,-0.2803736030906526,-0.19702044912421857,-0.06608243145165427
Bamidbar_CH27,0.17608626287439072,0.07546458091108266,0.073354587064963
Bamidbar_CH28,0.19997548115857294,0.009627168928078411,0.08781775133013897
Bamidbar_CH29,0.20051984278996682,-0.1117424527513391,0.11101553012427273
Bamidbar_CH3,-0.09346435000017472,-0.10195231222239898,-0.12657022470676638
Bamidbar_CH30,0.19013727880425602,0.08068116405943981,0.07786214214803894
Bamidbar_CH31,0.18831304960867323,0.022802941243306896,-0.007384714940663506
Bamidbar_CH32,-0.16383178778861895,0.07438807775695522,0.053252095657156884
Bamidbar_CH33,0.16000886384859325,-0.13328152533947746,-0.038364220682500005
Bamidbar_CH34,0.200375458874896,-0.06425397235729957,0.07366645341943989
Bamidbar_CH35,0.14889283898624822,-0.11113767969057553,0.04532685637068112
Bamidbar_CH36,0.19986771603630799,0.033101428698754154,-0.08962164085414237
Bamidbar_CH4,0.1718352751196936,-0.12384082332264867,-0.2112188597959329
Bamidbar_CH5,-0.050570460742754175,0.06342946357468193,0.06042315456359182
Bamidbar_CH6,-0.10360803466343615,-0.04539934575826532,0.05073302886845299
Bamidbar_CH7,0.19361024040445418,-0.19880185769085534,-0.06204486928096209
Bamidbar_CH8,0.15938444352574743,0.07944101329367309,0.01814454659483139
Bamidbar_CH9,0.2005227975634194,0.07076083301621561,0.01775271112581822
Beereshit_CH1,0.20037521262543234,0.1721295393699378,0.11473356845430022
Beereshit_CH10,0.019353331247130456,0.0833510958010043,0.07545841352806065
Beereshit_CH11,0.1957946349431155,0.050774050139566484,0.08838205005838379
Beereshit_CH12,0.20025073632427903,0.17302999103860217,0.12288555629698339
Beereshit_CH13,0.20030947262567939,0.06930146352849459,0.11102644079435248
Beereshit_CH14,0.1611945622758933,0.0762724582958762,0.12578594812563038
Beereshit_CH15,0.20094168953607816,0.17225483858667223,0.12164560163839594
Beereshit_CH16,0.20080866076953252,0.1716428715331561,0.07793859796878871
Beereshit_CH17,0.2007704202812416,0.17330157380455413,0.12647048349386192
Beereshit_CH18,0.1909460533576221,0.17395683428116687,0.07904609722458938
Beereshit_CH19,0.18911525283376424,0.16709708449194943,0.06796890705836733
Beereshit_CH2,0.20094658108567237,0.17476920250056838,0.12048952769032473
Beereshit_CH20,0.20007913838322483,0.15067404119828182,0.12048579796402265
Beereshit_CH21,0.19919057707035004,0.173754596536218,0.09902047352662169
Beereshit_CH22,0.18651407460638963,0.17468657566592177,0.09087641845687788
Beereshit_CH23,-0.01167909130149658,0.06859610774619496,0.04039701963689479
Beereshit_CH24,-0.00497973610694169,-0.011315616011965846,-0.013076380604978288
Beereshit_CH25,0.20038687306137676,0.02393132791258612,0.08697312659132994
Beereshit_CH26,0.19874005150357454,-0.03385057083456944,0.06930440709886615
Beereshit_CH27,0.15370754717495494,0.15321746301570482,-0.012745055851630549
Beereshit_CH28,0.20034987253419612,0.0784564495414723,0.07054502386439815
Beereshit_CH29,0.19498475341147814,0.03923082161647462,0.07537817138424152
Beereshit_CH3,0.20033667631384156,0.17424314108627154,0.12674748755637555
Beereshit_CH30,0.19856158154355574,0.16807197348593883,0.06819123670922272
Beereshit_CH31,-0.08483069737620352,0.03082540365115294,0.012946038379207048
Beereshit_CH32,0.2006312281576642,0.1689156157111431,0.06772539923469134
Beereshit_CH33,0.024160184469171786,0.1701808610542908,0.07114472055331711
Beereshit_CH34,0.16079814394010145,0.06924555305327268,0.09468633133650206
Beereshit_CH35,0.19937001291368683,0.12474832210286341,0.09444584855047294
Beereshit_CH36,-0.13758153483233992,0.04537070061282661,0.05918617457538533
Beereshit_CH37,0.09384325058114279,0.0843914077072499,0.08111375670304094
Beereshit_CH38,0.1758073594716944,0.17342212687831754,0.020624175189742966
Beereshit_CH39,0.20045034999756395,0.17417476832305495,0.1237646153657912
Beereshit_CH4,0.062271952211919,0.1728883575333408,0.1258130416074103
Beereshit_CH40,-0.10241017901061533,0.04654253690688542,0.0654829331434269
Beereshit_CH41,0.15420573625312828,0.13806102824716893,0.027441577749313217
Beereshit_CH42,0.0479225377238246,0.16159041774868027,0.08469215086828641
Beereshit_CH43,0.030057706122806505,0.1623271783971949,0.06926642998008053
Beereshit_CH44,0.19328229375482386,0.1333016248032602,0.06505680728584035
Beereshit_CH45,0.14603170649520453,0.17241009339179453,0.12645018841186656
Beereshit_CH46,0.10563526588273586,0.012716113687691988,0.07725643404745058
Beereshit_CH47,-0.06482926642899944,0.08081571083016542,0.08600840226075934
Beereshit_CH48,0.1631873673242294,0.13640284472839503,0.03855133081038842
Beereshit_CH49,0.19900273387283823,0.14659803618776734,0.06975624256640328
Beereshit_CH5,0.20049381202746186,0.04754345302436691,0.09108390880201073
Beereshit_CH50,0.13004393738651265,0.02785118417446525,0.07871875838110465
Beereshit_CH6,0.20053920702464956,0.17454919182265854,0.11318664083852853
Beereshit_CH7,0.20092028525165617,0.1725122232298283,0.08887977754815868
Beereshit_CH8,0.20019474067129095,0.1693837015883462,0.08061861880667942
Beereshit_CH9,0.20081121053216272,0.1738618475474265,0.126780491007903
Dvarim_CH1,0.1966223950528196,0.012650639868985902,0.025276178067683785
Dvarim_CH10,0.20085976889735768,0.1553461623470272,0.058416817928447384
Dvarim_CH11,0.20046707433398225,0.15069369045281966,0.04758818338344539
Dvarim_CH12,0.1947791797484773,0.16751404894185007,0.07681470587625394
Dvarim_CH13,0.20083968377536843,0.17464269432083712,0.07826144683480912
Dvarim_CH14,0.19933693520984608,0.17442493819335442,0.07880418268339168
Dvarim_CH15,0.20041362049312045,0.1723419085589415,0.1251303749471443
Dvarim_CH16,0.19955799679368752,0.09529358613025707,0.05752832304203287
Dvarim_CH17,0.2004813725654544,0.05686945368214552,0.09309086033652808
Dvarim_CH18,0.2009733319335999,0.17275272597387387,0.047618080776235694
Dvarim_CH19,0.20093742075870402,0.0706636545348916,0.09135122842120197
Dvarim_CH2,-0.18501189553043706,0.042976949388154495,0.06439460108598544
Dvarim_CH20,0.20087708045424774,0.15565792607997403,0.08555867223929026
Dvarim_CH21,0.049256834660384774,0.17158191053706895,0.04927793058387603
Dvarim_CH22,-0.1186489145598193,0.1413503803630069,0.08853417546272513
Dvarim_CH23,0.20095112203996707,0.1688562456179834,0.06825069791144828
Dvarim_CH24,0.19846458560580843,0.061845029468512946,0.08359279535769598
Dvarim_CH25,0.0129210538079092,0.1039129266910086,0.07784501209100397
Dvarim_CH26,0.19994989492285997,0.07460241721659516,0.09207292194912137
Dvarim_CH27,0.20054783948357136,0.08110842479179631,0.06995927245494027
Dvarim_CH28,0.040579692521535315,0.10284468422036908,-0.042354188906182366
Dvarim_CH29,0.17965920527587326,0.17164171586789312,0.11632444724468288
Dvarim_CH3,0.19617416018521394,0.026442163324345347,0.0933402167482747
