Names,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
Bamidbar_CH1,0.16244630937125293,-0.15917541894029463,-0.004172097495057869,-0.1306239429386582,-0.2188082572822908,0.0997354206541064,0.14655694950291032,0.17668769211440072,-0.015174609685831175,0.058809238965808364,0.04408066387355247,-0.09525406434385952,0.20124037103948234,0.038772237057194014,0.02601382523265744,0.09573359668299908,0.17122530791595347,-0.05649895748307576,0.16538707239550554,0.0519660658758857,-0.04113340823811418,0.14989272606650583,0.06854790023936014,0.025563697633345206,0.04527308683762005,0.18680436957330915,0.19341964687454177,-0.16598288933376515,-0.022361218128851612,-0.08279218593988003,-0.13920046583019707,0.03217957763985696,0.007774895519061797,0.03512132699643433,0.13637229015258356,-0.21667760337045072,-0.14696417163930797,0.06355452356398927,0.11955162369588013,0.06339437363274847
Bamidbar_CH10,-0.11294826686183668,0.02473778767814183,0.048556964444748885,0.035289454865659375,-0.06336484850700908,0.09880689514007884,0.16430282758024256,0.17550968985381715,0.0037859436192282936,0.09069616663570568,0.08507223797130836,0.07587030345271856,0.20200273881280362,0.14229675093210098,0.06459487149728421,0.1503499110860566,0.17144691486407648,-0.08611967959552935,0.15665372803847571,0.11072786690123954,0.06324607830019774,0.18390347920011146,0.1690301543867599,0.19363041574431206,0.08496766161939939,0.1533154095721473,0.17124867426546647,-0.02689098404845902,-0.09983618881159351,0.20245675008729958,0.14155846582621645,0.14646126579168467,0.14035864931928993,0.08489637715662796,0.1345658516616679,0.2021549823976007,0.10207441422219249,0.15889350986634065,0.18668427104472857,0.0458642688131361
Bamidbar_CH11,0.19941644503790612,0.0622985221570303,0.028087371594009036,0.15936490592240377,0.013800956472012071,0.08670707544632283,0.024798891564955572,0.17947540632003922,0.17305649187318062,0.046665993453756716,0.06209863760128542,0.04585860088865795,0.16820700827280854,0.05532593145654363,0.03976393903009495,0.062330119206829016,0.16882170609243596,0.015218167938637062,0.03133307869613611,0.09528342848530841,0.05969343562791335,0.14827800861506657,0.07741046175635258,0.19330194530154882,0.0239393188238744,0.15232986573399954,0.19983264541277262,0.1518981917422425,0.002736408491170128,0.19031095555695254,0.06963362636979059,0.03420491583738988,0.039770332563604405,0.004104384661259897,-0.10718345488655279,0.19818684310136703,0.05093364782958176,0.0105948886037468,0.16497090365977596,0.06387214870015451
Bamidbar_CH13,0.09270581421966578,0.012581423229902688,0.09572460988647996,0.13492634552379057,0.023055091203809108,0.08610032264406342,0.10113378702789366,0.17843074385787966,0.0839371390696646,0.08940977132895656,0.07476862636957088,0.07889539693620712,0.19996026999563282,0.07017207229775851,0.08046655925164797,0.09281414632393026,0.17122253355347994,-0.02699909545298751,0.17338063270817378,0.072140240788858,0.05521746155685925,0.18581166825132134,0.13972185158801836,-0.3555336418498143,0.06327108753442073,0.11673411133902245,0.20337239525453593,-0.002771590481674524,0.06694115193457079,0.20261661639693013,0.1319783748304998,0.012869643581816637,0.0733088816342714,0.07899280581959367,0.0978518677629781,0.19376392285936683,0.09444249581027347,0.14285915493306622,0.037569470903195845,0.08754167623089876
Bamidbar_CH14,-0.10699268077277047,0.15210236689608037,0.06516713094727122,0.183069056310266,0.13600215014549094,0.08853846262928106,0.038502087709904986,0.1712716640139858,0.16338019214081556,0.029788071145545603,0.029462821398570482,0.13111214525571296,-0.15524949940657307,0.044511767447137474,-0.03808331137747856,0.027198195376075485,0.16054349007308322,0.18867151584561181,0.1164684163104131,0.036330690236732466,0.15238466259130012,0.17271161638235433,0.1418140383879981,0.1445155677692352,0.01026461883607599,0.14988043636695408,0.2011595701176565,0.16681316753700087,0.029251788613544827,0.19740119723092026,0.018573789396835128,-0.024892032872387615,0.07793129271750915,-0.010006155045131027,0.12205390966181412,0.20243303351796083,0.053520889998287635,0.03292804269368471,0.15830963326376973,0.0337425690274325
Bamidbar_CH15,0.024280190039259797,0.014835743826878467,-0.034479263262093274,-0.16578501285646463,0.049133539379214,0.010980336808825486,0.0768480695681868,0.1425025164803258,-0.031715902719803624,0.15677885002104186,0.07181223761465072,0.019663935057144588,0.2015351961856669,-0.006647130099844634,0.016305339008748865,0.03595775594539352,0.1542433868273348,0.18482918210326799,0.16603682070381331,0.05205999746212864,0.03996873733636397,0.15400173134596884,0.06109739777664108,0.1936883478404834,0.0411540835817249,0.18680436957330915,0.13943884753692337,-0.0536822700278653,0.14612538425425348,0.20411461838650508,0.014715273879036372,0.04481643379791078,0.08045310010216178,0.05418041491241765,0.13072008795962625,0.19899756366838028,-0.0691079304811898,0.08129050138115357,0.17800929175348124,0.07850836303615727
Bamidbar_CH16,0.19855031405798768,0.019044189873722472,-0.055497942988885995,0.18816178386527926,0.15047577076961727,0.04909205757269158,0.15266541159959907,0.1772126836147893,0.17998194336399914,0.050641971812800834,-0.023662892232667154,0.1678820528165494,0.19266622134372696,0.1599963728985,-0.04238718675016406,0.14901596790848443,0.16793904018962974,-0.01259206119966505,0.1705822841358106,0.0695622093430554,0.1765177033446647,0.18655289955782067,0.16438896183656415,0.19496057392580307,0.007464750854692115,0.18680436957330915,0.20263879203689178,0.1602426145718085,0.1949507522514024,0.20452383467076046,0.09036582353865424,-0.02458482038658305,0.08448801286482022,0.013857080659129106,0.13664852911084718,0.20271942885679106,0.06498935968936992,0.13089917476589968,0.17101108689949074,0.09410121112034592
Bamidbar_CH17,0.19950720530528876,0.16712101390431733,0.020724832859093323,0.17052246306920332,0.18708701773573477,0.09583266170119797,0.07882630400123047,0.1791017252443085,0.1809704695587281,0.1617071451287012,0.08167561596239947,0.09168580004338728,0.2019309811439282,0.09731825995943882,0.07907668842928456,0.1520676694697482,0.16158101477668446,0.19319684811529658,0.14668469569082282,0.08562044251961687,0.1375639352952464,0.18912352113742747,0.1690731765004011,0.19157507597809553,0.020527502947511322,0.1533154095721473,0.19970275328814602,-0.015220096554606544,0.19105017167937777,0.20292291960144015,0.08479146731626208,-0.014578942014376928,0.06536251053695802,0.03108367455825728,0.11443741949990921,0.20325498415128618,0.06632763951910564,0.14587652369576876,0.18820447192621614,0.12474395977926794
Bamidbar_CH18,0.14999996286863526,0.1684195445467217,0.08526821076245844,0.18724098714096504,0.1355926794485075,0.06291524585271585,-0.014778966074403876,0.136573818104889,0.06330311631390106,0.07795644571197036,0.025886196001683792,0.048855487807757114,0.19324139990372974,0.040062055906900595,0.06919085380814255,0.030261842186753096,0.16626811741319197,0.191198412365785,0.030182026931133477,0.09294215029271369,0.07215351215215682,0.1850880817294291,0.07002913467805766,0.17485002685384898,0.05382505103891905,-0.20148156018927998,0.2008488957335965,0.13754619954676617,0.06809515533242066,0.18138312207170626,0.0047474109496516426,0.0691596540797329,0.0728365153398286,0.044764609538504696,0.03910977474111904,0.2036022408542822,0.08702697143898513,0.05741952775928438,0.131081120146065,0.0001170120908723371
