Names,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
Bamidbar_CH1,0.0030295242046805442,0.019539169104234855,0.008055447635247199,0.008579161567765201,0.037957486627882474,0.005249753840587209,0.004264354524826511,0.002769916670567808,0.0073266957591513904,0.004407574290741761,0.0060077192184471995,0.012712522440939933,0.0029909804796559164,0.006684303913356015,0.007326885599837667,0.004870703861355957,0.002896290004161435,0.0145202403757001,0.003687004999346734,0.006168284041968543,0.010432579956009541,0.0029942197705739412,0.005160079568251064,0.002803836939986504,0.005463179582731174,0.002747271718887767,0.0027640724160884634,0.01939314413651487,0.005227845684105734,0.003624741389599287,0.011584658285589975
Bamidbar_CH10,0.010144152000607271,0.0062448153223342295,0.005847115350601745,0.003334596704952628,0.014059889420491202,0.004256731263167803,0.003881236840584057,0.0027576891130853018,0.005214020731379222,0.003907532839677093,0.00418611738567907,0.0036362608517321844,0.002990909861533748,0.003523865438162399,0.003924394981593,0.0043372666390642176,0.0028459917078221433,0.014618018580310546,0.0034468969412218362,0.004206737232586533,0.005654636733069101,0.002921980576396481,0.003534187015216282,0.0027929739790161705,0.003729277586116209,0.002747325784671838,0.0027642820193394444,0.00974874400432291,0.013758001608010812,0.0028647338071641124,0.004464860612268855
Bamidbar_CH11,0.0030246601739828084,0.004022390652186011,0.005494034781399817,0.0029444294976766275,0.003594339311573674,0.005691274179709776,0.006263155512834759,0.0027654510942853377,0.0038910062963817544,0.004772833426967286,0.005308225768331283,0.005139216505569424,0.002995958265707812,0.0055490193780563125,0.006963479560398586,0.004534618813361427,0.0028942138002565464,0.0044567294857566315,0.005219043383659935,0.004938785019911872,0.005958364514933808,0.002996929784897981,0.004423445714039282,0.0027933852302093128,0.006685749490662167,0.002747310056443745,0.0027639774045076205,0.0031646794523938412,0.005940128439975358,0.002867157915212296,0.004610516856946442
Bamidbar_CH13,0.0030628314579472494,0.006293754855310895,0.0038503025974641115,0.0029567430784224573,0.008394418213618457,0.0051698142472815095,0.003469149935983518,0.002764235713115539,0.003964314167290284,0.003847136324748471,0.0036322842655244704,0.0035987200811777565,0.0029910100790673374,0.00483061491087907,0.003805872690096723,0.0033231484829410623,0.0028639445527179766,0.007963293030654458,0.0034629075029820526,0.006029504209884,0.005825081996882774,0.0029212959365199106,0.003498015764704665,0.10445269812214829,0.004134277882001095,0.002747409832390712,0.0027639239604933964,0.010946830775969424,0.006561370604979992,0.002864753834915725,0.004430356335494317
Bamidbar_CH14,0.005846407465225126,0.0038560043836398765,0.0057557152507667735,0.002921373065518756,0.0032729226884671554,0.005663370533725086,0.006103725760630068,0.0027764502938720137,0.004073417365473024,0.004905572776149621,0.005948703683843401,0.004648595047685959,0.007748000303380377,0.00617195608772216,0.008250337324167257,0.005782900282583183,0.002986928039675354,0.003225366656641343,0.0038582192610832904,0.007333466603767038,0.003524092250172137,0.0029799667528827185,0.003978828636905276,0.0027973498441833267,0.0076303234059083395,0.002747326276178966,0.0027640075771042396,0.0031466073659664083,0.006885920175395535,0.002867010384943114,0.006561924509667141
Bamidbar_CH15,0.012421236657355702,0.007179355438142742,0.008055516934055224,0.011045606102979428,0.0034234271156297607,0.00657766587482985,0.004366935010156357,0.0027913539054666677,0.008348805024822145,0.004471766880944429,0.004967006098979354,0.007051896014617281,0.0029909681357832094,0.008398484353202496,0.006668951682337777,0.005359164204605376,0.0029927847400818383,0.0031808445244719884,0.0036870668494100264,0.006891164562802193,0.0063935665552347365,0.0029885301720027416,0.004951236817796077,0.002793439442519016,0.0055654803892828545,0.002747271718887767,0.002765188481178296,0.007741614701835761,0.0032644007529211046,0.0028658298877546153,0.006321431231211268
Bamidbar_CH16,0.0030246445260279217,0.004281898624785048,0.00998947561130539,0.0029081546345402463,0.003120994063482179,0.0061432097228045265,0.004057542061448246,0.002759940100293533,0.0037164948658046926,0.005583844725425283,0.008111211692162919,0.004117726952653941,0.002991297993180405,0.003602440555717973,0.007437408099394884,0.0045754577890518375,0.0028972251986159846,0.0056358959036171925,0.0035730143177869207,0.005829165356395721,0.0033316393911022955,0.0029458403889277346,0.0036820480070232538,0.0027932402122808554,0.008201939959256293,0.002747271718887767,0.0027639335900455086,0.0031229022064305353,0.003243667635069068,0.0028652699808290076,0.004229601672524959
Bamidbar_CH17,0.0030243735966807325,0.003482660726281421,0.007516436261567826,0.0029010014367478075,0.0030460972644035128,0.004862475778688343,0.003907842346112509,0.0027654533098239284,0.0036215677535697084,0.0041082573255878186,0.0042754367805958775,0.0034245127614779955,0.002990916236834895,0.003685824414516872,0.003971557552421432,0.004341071944377048,0.0028448001473202074,0.0030896471034352353,0.003444532505808349,0.004134402148544766,0.0032507415442125606,0.0029279344653110697,0.0035435947813348212,0.0027935135609111895,0.007592169833855651,0.002747325784671838,0.0027639298987171992,0.004610738079857677,0.0032355571846677087,0.002864646030104423,0.004288059379100266
Bamidbar_CH18,0.0030341124924453773,0.0037176651587404455,0.0048501659681314,0.0029117547109816146,0.003191069300407966,0.006479380072632521,0.007860420791289355,0.0027934064437182674,0.003993639312016661,0.005315823475547541,0.006194880734396105,0.0051605847407917215,0.0029913678873794993,0.005101184403148494,0.005513295925145503,0.006167117504252757,0.002944512096595838,0.0031791582493420727,0.004144552814803076,0.004917311312500609,0.005769850611393655,0.0029587880520203862,0.005315151246183742,0.0027947496862791663,0.005270325776367053,0.002760346791504628,0.0027639812563284654,0.0031847452278479333,0.006609735918036995,0.00286934952131704,0.00800431266269313
Bamidbar_CH19,0.004087613645407291,0.004695466278970715,0.004844665256348421,0.034514634549837456,0.008962956313006929,0.00419628520912207,0.0034804177094963063,0.0027624851211233113,0.010413945260610376,0.004108921700208195,0.0052583183218139805,0.007930961055048622,0.0029909304658138464,0.0037440094061502193,0.005566512036584848,0.006998981542750688,0.0028503715953641074,0.0031053494181658243,0.005826956811750464,0.0041960416282812866,0.003280997661637165,0.004394187488905834,0.014032178002563789,0.002794281342747367,0.0058410822965872175,0.002747271718887767,0.016800205475639762,0.02051055930367922,0.010860892987806542,0.010308757141465603,0.004368918495777527
Bamidbar_CH2,0.006185947076263369,0.022798249281149735,0.0050284441437245895,0.017458579687259026,0.013956014994590303,0.005556098463038454,0.0038848470241152856,0.002758017012796737,0.004350898366405749,0.0038908947329710695,0.005545649870772281,0.007264083861637929,0.002990929944953895,0.0035716619245290846,0.004199470514828295,0.004341189806036167,0.002865793276890677,0.014395753424283318,0.003463129240845958,0.005486157650950358,0.009855117301088229,0.0029231691728230933,0.003542488506340034,0.0027941503014300055,0.004117829716169502,0.002747271718887767,0.0027642683774739517,0.0031005623826315565,0.0032363261928323463,0.002870205208879947,0.004372563898372302
Bamidbar_CH20,0.00302538632251864,0.003588283947396004,0.00856472798100468,0.002901204342553972,0.0031018499735437615,0.005577838876333562,0.00400089139722836,0.0027714760932302032,0.0037157859932555565,0.006100388484988428,0.0051382898269930035,0.004116684967445311,0.01430667724941987,0.0035611710647298037,0.004526458017867024,0.004568937163748873,0.0030029563338210908,0.003134803853079208,0.006691173099327783,0.00547817157218998,0.0033451003088981216,0.002940977966982925,0.003670681120311174,0.002793401493902224,0.004714533384099959,0.002747271718887767,0.002763943861567762,0.0031421736348888627,0.003243628247098886,0.0028652236394621678,0.004603190325347152
Bamidbar_CH21,0.0031068083882704787,0.00771253745088554,0.00545736401181739,0.0029178865533455384,0.0031013746569176995,0.004846767040664629,0.004047787438948922,0.0027689731676336492,0.005521515692985853,0.004321752731255228,0.0046434895568703,0.004066675865692383,0.002990954894472667,0.00727938126408285,0.004451726354085696,0.004573384948486573,0.0028881982251164704,0.004996218576704761,0.0076919084748408645,0.006637448888843789,0.009571301460319752,0.003338987327638404,0.0036607053325863133,0.002794120145832733,0.004711609325295053,0.002747308581922361,0.002763936639403678,0.0031143844168869997,0.0032436428049418186,0.0028652381014491,0.004225691913850109
Bamidbar_CH22,0.0030247829113276207,0.0050844852325977906,0.005329754177443092,0.0029294420727212305,0.0032477624819834995,0.006815395172105158,0.007149521119329505,0.002798412927922401,0.004073350311290199,0.008599310009021534,0.007558582003446707,0.0046496425995642176,0.013961885479422221,0.004664581316132209,0.006320897542837054,0.005932228806051434,0.002925255756726675,0.0032259338585414158,0.008607119680074517,0.0056172928732149624,0.003530756218224112,0.0030454902058770486,0.004140597511684817,0.002793525504560671,0.00452588626778252,0.0027473778844273973,0.002764032613939732,0.0031524717213034254,0.004536761931622945,0.002866499624769778,0.006567577774910892
Bamidbar_CH23,0.0030243726499736665,0.0036489189457325614,0.004463954350989739,0.0029018462385385483,0.0030475478216132144,0.0050647053931425524,0.007072286690588283,0.0027653510785432397,0.0036211551726807218,0.005061407172114243,0.005543125775436711,0.00396264765461412,0.012290094821499972,0.008940223556983299,0.005247137400107942,0.0040222201939085975,0.0028512959574504577,0.0062645277833691705,0.004476717388501114,0.004122627100615925,0.005656626396488732,0.0029276600132043945,0.004857763878743628,0.00279312814527189,0.0041231295879425554,0.002747271718887767,0.002763917380299453,0.0031022103775556788,0.0032355925712471397,0.00286470398306658,0.004356649854261498
Bamidbar_CH24,0.0030243722529796494,0.0036768514204144325,0.003958392370783896,0.0028951131184699296,0.0030477722960195693,0.006222956306054132,0.003473395725773475,0.002778245829647083,0.0036195933928657806,0.006617462502595364,0.005583386544713593,0.003910718216455768,0.0030205042013054925,0.005259644951664234,0.004650481835445086,0.004030859585774711,0.0028719280080809467,0.003147543084915601,0.005985262909958525,0.00441839314325638,0.003254437463554188,0.002988641940744082,0.006916775660925105,0.00279313399003653,0.004123115821773213,0.0027473228356290707,0.0027639239604933964,0.0031070006742429626,0.003235597878274028,0.0028647378427185573,0.004461552799721854
Bamidbar_CH25,0.0030243240246026265,0.004554768128068424,0.0034024197822322393,0.0028921863623234787,0.002997270728517045,0.00476283366791851,0.003823800895999451,0.002906056452882938,0.0036873196865956745,0.0034921429673938752,0.0040575326583674335,0.0038726697332346956,0.0029909219024691755,0.0035748082222801327,0.005650820204984734,0.004260145105213337,0.002826764254268179,0.0030446208145111057,0.003388701440263965,0.003767452387769749,0.0032148181727821297,0.0029233709017539326,0.0034593119177087953,0.002793241652295332,0.006562134882955671,0.002747271718887767,0.0027638848003148056,0.0031011892092841402,0.003235113195418957,0.002864236398825185,0.00437572363227879
Bamidbar_CH26,0.038084968664992204,0.02086909344582489,0.009698427845348233,0.003104452213344076,0.03854426473736857,0.008039447766819792,0.004481320314401814,0.0027713510735525807,0.0110849788289754,0.004790957065603426,0.0067175807089071456,0.011871314622475579,0.002990979885167988,0.006775968352873202,0.0056668157200657895,0.005234515299975838,0.002958258371840898,0.072603758387072,0.0038150588349925006,0.006675463189246642,0.030341732617806094,0.002975198227196156,0.004043871899257247,0.0036103009532724556,0.00562843094664068,0.002747271718887767,0.0028780511652346423,0.004580712371429118,0.02411407964705132,0.10779804250645343,0.007029395514388871
Bamidbar_CH27,0.003026154591968571,0.003791582820781867,0.004472075964421459,0.0028953264676699975,0.008013661818529373,0.004604920197686808,0.0038616449845658134,0.002767007984903629,0.0036183987362541493,0.003894353228364309,0.004925761238263856,0.0034422078019421443,0.0029909408775850017,0.004816712152511875,0.004321091015955216,0.003333316841180845,0.0028376688382555915,0.0030887453690237915,0.0034980632095226744,0.004531165188829757,0.0058409725247552105,0.002925581734911666,0.004172806640501095,0.0027938704303811603,0.004507448636552387,0.002747551386443552,0.002763902614986214,0.0035602994350280035,0.00323557333615475,0.004435254385972846,0.0038291456894790333
Bamidbar_CH28,0.0030243322549603994,0.006685839565599484,0.0039867559877801335,0.02795588301653077,0.006111669640400272,0.003900447640309491,0.003865031424651206,0.002795272243717216,0.00741220972596603,0.0041089014318162215,0.005708543482289548,0.011500969407429569,0.0029909203016328574,0.010119883420542097,0.004408770554076709,0.00403617541861638,0.0028341699833271798,0.003098844092632525,0.0034475210726590765,0.0040352312768048605,0.005281840755457941,0.002922449881523451,0.003517925288686394,0.002794004436434209,0.0037240092198147306,0.002747271718887767,0.002763946108463255,0.0036657272143962413,0.00439043403643381,0.0030279392049523024,0.004585980627596128
Bamidbar_CH29,0.0030246158903552184,0.014157349777235371,0.004986015592510844,0.004209071778341836,0.004326794802751931,0.004564335201681567,0.004068417704173656,0.002764859228976087,0.015261181093901543,0.004262316556735701,0.00612981627938886,0.011571583426805568,0.002990970675047254,0.0035614194697188876,0.004257700277775886,0.004541096745558591,0.0033452627797120574,0.0032050745200347375,0.0035743532963252002,0.006099797397222061,0.00988880354965906,0.002942210736043483,0.0036461181562200185,0.0027932015860101917,0.0042505192592494,0.002747271718887767,0.0027640587742229707,0.012579176781126813,0.0032436505657966242,0.0028781487102375295,0.004132520134287812
Bamidbar_CH3,0.003992557419590022,0.01262723749927115,0.010874929299348603,0.0037678233388019683,0.024399461376397882,0.004775373328454353,0.004269856064369274,0.0027649029067368766,0.005620609686227402,0.004471744889274619,0.005262148256079583,0.007619618716860607,0.0029909759721255132,0.003569647124475739,0.005510311906764222,0.004899104553617901,0.0029810749500582693,0.024178401175456627,0.003680590923872541,0.0054923330024131325,0.015270875771019468,0.0029573629025193785,0.004677506189368014,0.0027938778845737447,0.007506820612100482,0.002747455542553608,0.0027639737131793106,0.005988614202745089,0.007733130656839958,0.00288388473330969,0.004773506462187954
Bamidbar_CH30,0.0030249902500848105,0.004549306010983813,0.003398837419250806,0.0029292451286909715,0.007795507623597813,0.0038410498042008834,0.0038168856301478917,0.002764248056830545,0.008209838326297927,0.004030780468904905,0.003547069371137214,0.0057816056460103255,0.002990907589172836,0.003583966291245919,0.00444997653936005,0.006836082018405683,0.002824464181420503,0.025840848097137756,0.014680388109627983,0.005646291616742541,0.0032205646516674483,0.004647778821600537,0.01067396042476521,0.002793094601405261,0.0038259763653058993,0.002747271718887767,0.0027657720320363103,0.00828521372146127,0.0032351043746948168,0.0028640588344296144,0.004362865372819007
