Names,50,51,52,53,54,55
Bamidbar_CH1,0.16244630937125293,-0.15917541894029463,-0.004172097495057869,-0.1306239429386582,-0.2188082572822908,0.0997354206541064
Bamidbar_CH10,-0.11294826686183668,0.02473778767814183,0.048556964444748885,0.035289454865659375,-0.06336484850700908,0.09880689514007884
Bamidbar_CH11,0.19941644503790612,0.0622985221570303,0.028087371594009036,0.15936490592240377,0.013800956472012071,0.08670707544632283
Bamidbar_CH13,0.09270581421966578,0.012581423229902688,0.09572460988647996,0.13492634552379057,0.023055091203809108,0.08610032264406342
Bamidbar_CH14,-0.10699268077277047,0.15210236689608037,0.06516713094727122,0.183069056310266,0.13600215014549094,0.08853846262928106
Bamidbar_CH15,0.024280190039259797,0.014835743826878467,-0.034479263262093274,-0.16578501285646463,0.049133539379214,0.010980336808825486
Bamidbar_CH16,0.19855031405798768,0.019044189873722472,-0.055497942988885995,0.18816178386527926,0.15047577076961727,0.04909205757269158
Bamidbar_CH17,0.19950720530528876,0.16712101390431733,0.020724832859093323,0.17052246306920332,0.18708701773573477,0.09583266170119797
Bamidbar_CH18,0.14999996286863526,0.1684195445467217,0.08526821076245844,0.18724098714096504,0.1355926794485075,0.06291524585271585
Bamidbar_CH19,-0.09596653924283804,0.06846248934970778,0.05540231906900839,-0.21624703990184146,-0.022942285983225785,0.09836666676224765
Bamidbar_CH2,-0.08151453187687518,-0.2328871592947137,0.051971910368378615,-0.18369503372466,-0.0830402855773299,0.06836534332955041
Bamidbar_CH20,0.18982681569330206,0.10890167293007569,-0.018881652732020138,0.18984336788039974,0.18927708073558952,0.08187963622929834
Bamidbar_CH21,0.04469505418553649,-0.0018369387334667975,0.07186671289457636,0.1676578154109689,0.19380598962830758,0.10160524655302189
Bamidbar_CH22,0.19934322821468953,0.04940273170953391,0.03116011317455114,0.1753594618091483,0.18653316959470445,-0.03737061997742819
Bamidbar_CH23,0.20035404041870358,0.0705674863228602,0.072330934915739,0.1888553178578808,0.19433513243359085,0.09445648148038738
Bamidbar_CH24,0.2006903881026883,0.06061081362234366,0.08878290517803594,0.18786265172327782,0.1944714691052083,0.040984038063136996
Bamidbar_CH25,0.20001762694023173,0.08325011082477146,0.07844557734766588,0.18607738844792365,0.17078248024212583,0.08807536769137608
Bamidbar_CH26,-0.2803736030906526,-0.19702044912421857,-0.06608243145165427,0.09785933964156268,-0.24207643331276285,-0.02927879872244521
Bamidbar_CH27,0.17608626287439072,0.07546458091108266,0.073354587064963,0.18486994250034045,0.01753079858237233,0.09895759895376516
Bamidbar_CH28,0.19997548115857294,0.009627168928078411,0.08781775133013897,-0.07709006343973712,-0.0015755804879487023,0.09764441008206698
Bamidbar_CH29,0.20051984278996682,-0.1117424527513391,0.11101553012427273,-0.03911221872898596,-0.01108153944007828,0.1054783304848742
Bamidbar_CH3,-0.09346435000017472,-0.10195231222239898,-0.12657022470676638,-0.008677903170018708,-0.21085923598021816,0.08685777384619536
Bamidbar_CH30,0.19013727880425602,0.08068116405943981,0.07786214214803894,0.14626088912535679,0.011806502526630014,0.09346919881656474
Bamidbar_CH31,0.18831304960867323,0.022802941243306896,-0.007384714940663506,0.12929446173954762,-0.003174446416055021,0.03728350981276035
Bamidbar_CH32,-0.16383178778861895,0.07438807775695522,0.053252095657156884,0.18772770179973836,0.18690975260763354,0.09719020475609247
