0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
0.0,1.0669231414794922e-05,5.9604644775390625e-06,9.834766387939453e-06,1.1444091796875e-05,5.823373794555664e-05,1.1563301086425781e-05,1.341104507446289e-05,5.662441253662109e-06,4.315376281738281e-05,6.020069122314453e-06,1.1205673217773438e-05,5.662441253662109e-06,5.0067901611328125e-06,9.357929229736328e-06,0.00013172626495361328,1.3947486877441406e-05,4.76837158203125e-06,8.463859558105469e-06,6.139278411865234e-06,5.781650543212891e-06,7.569789886474609e-06,0.0001264810562133789,7.510185241699219e-06,1.3768672943115234e-05,4.649162292480469e-06,7.033348083496094e-06,7.212162017822266e-06,1.4007091522216797e-05,2.3484230041503906e-05,1.615285873413086e-05,6.413459777832031e-05,6.198883056640625e-06,9.953975677490234e-06,5.781650543212891e-06,2.1457672119140625e-06,1.6570091247558594e-05,4.172325134277344e-06,7.092952728271484e-06,8.58306884765625e-06,3.516674041748047e-06,3.635883331298828e-06,2.5272369384765625e-05,4.708766937255859e-06,6.198883056640625e-06,7.212162017822266e-06,6.9141387939453125e-06,4.506111145019531e-05,8.285045623779297e-06,6.258487701416016e-06,1.3947486877441406e-05,0.00010192394256591797,3.814697265625e-06,3.7550926208496094e-06,4.953145980834961e-05,6.020069122314453e-06,6.020069122314453e-06,1.7702579498291016e-05,5.900859832763672e-05,0.0010951757431030273,3.039836883544922e-06,6.079673767089844e-06,4.410743713378906e-06,6.854534149169922e-06,1.0251998901367188e-05,3.9637088775634766e-05,3.039836883544922e-06,3.516674041748047e-06,2.7060508728027344e-05,2.2232532501220703e-05,3.540515899658203e-05,2.5033950805664062e-06,8.577108383178711e-05,1.5854835510253906e-05,5.245208740234375e-06,4.947185516357422e-06,5.4836273193359375e-06,5.304813385009766e-06,6.794929504394531e-06,5.304813385009766e-06,4.947185516357422e-06,3.874301910400391e-06,4.470348358154297e-06,1.3530254364013672e-05,2.658367156982422e-05,9.059906005859375e-06,8.881092071533203e-06,1.245737075805664e-05,9.47713851928711e-06,6.67572021484375e-06,2.5391578674316406e-05,4.649162292480469e-06,7.62939453125e-06,7.867813110351562e-06,5.358457565307617e-05,4.231929779052734e-06,2.682209014892578e-06,4.649162292480469e-06,2.6285648345947266e-05,6.031990051269531e-05,5.7220458984375e-06,1.049041748046875e-05,3.17692756652832e-05,6.973743438720703e-06,1.4185905456542969e-05,3.2901763916015625e-05,1.9311904907226562e-05,9.417533874511719e-06,5.7220458984375e-06,9.417533874511719e-06,6.532669067382812e-05,0.0002548694610595703,1.2278556823730469e-05,9.059906005859375e-06,1.0609626770019531e-05,7.748603820800781e-06,7.450580596923828e-06,5.424022674560547e-06,4.410743713378906e-06,9.953975677490234e-06,9.119510650634766e-06,9.894371032714844e-06,9.953975677490234e-06,0.49784570932388306,9.5367431640625e-06,1.1086463928222656e-05,6.020069122314453e-06,1.1920928955078125e-05,8.434057235717773e-05,6.9141387939453125e-06,4.124641418457031e-05,0.00027829408645629883,9.179115295410156e-06,1.341104507446289e-05,0.28161007165908813,0.0016446709632873535,2.2232532501220703e-05,0.0003910660743713379,7.927417755126953e-06,8.881092071533203e-06,1.4185905456542969e-05,8.106231689453125e-06,9.715557098388672e-06,6.318092346191406e-06,8.702278137207031e-06,1.2159347534179688e-05,0.027132511138916016,0.0024664998054504395,5.0067901611328125e-06,0.028727471828460693,7.152557373046875e-06,1.1801719665527344e-05,7.271766662597656e-06,1.2278556823730469e-05,1.138448715209961e-05,1.1026859283447266e-05,6.9141387939453125e-06,5.424022674560547e-06,8.881092071533203e-06,3.814697265625e-05,0.006700992584228516,1.2099742889404297e-05,1.4126300811767578e-05,5.543231964111328e-06,5.185604095458984e-06,7.987022399902344e-06,3.2782554626464844e-06,5.066394805908203e-06,5.0067901611328125e-06,0.00032329559326171875,1.2814998626708984e-05,0.4993025064468384,8.106231689453125e-06,6.031990051269531e-05,0.0001017451286315918,1.4841556549072266e-05,7.748603820800781e-06,1.0788440704345703e-05,1.9252300262451172e-05,1.1801719665527344e-05,5.662441253662109e-06,9.298324584960938e-06,6.139278411865234e-06
1.0669231414794922e-05,0.0,5.543231964111328e-06,4.827976226806641e-06,6.318092346191406e-06,5.6743621826171875e-05,4.5299530029296875e-06,3.337860107421875e-06,4.887580871582031e-06,4.553794860839844e-05,4.827976226806641e-06,3.7550926208496094e-06,8.404254913330078e-06,1.0311603546142578e-05,9.238719940185547e-06,0.00013256072998046875,3.2782554626464844e-06,9.417533874511719e-06,5.364418029785156e-07,5.185604095458984e-06,6.496906280517578e-06,7.62939453125e-06,0.00011968612670898438,1.0848045349121094e-05,3.993511199951172e-06,4.887580871582031e-06,2.562999725341797e-06,1.0788440704345703e-05,3.2782554626464844e-06,1.4603137969970703e-05,1.4662742614746094e-05,6.508827209472656e-05,1.4722347259521484e-05,1.1324882507324219e-06,5.424022674560547e-06,6.556510925292969e-06,6.318092346191406e-06,7.569789886474609e-06,4.887580871582031e-06,3.159046173095703e-06,6.616115570068359e-06,6.496906280517578e-06,2.5153160095214844e-05,5.602836608886719e-06,8.463859558105469e-06,7.033348083496094e-06,6.318092346191406e-06,4.553794860839844e-05,8.821487426757812e-06,3.874301910400391e-06,1.4901161193847656e-05,0.00011098384857177734,7.271766662597656e-06,6.67572021484375e-06,5.501508712768555e-05,9.834766387939453e-06,8.046627044677734e-06,1.5795230865478516e-05,6.270408630371094e-05,0.0011023283004760742,8.940696716308594e-06,5.7220458984375e-06,5.0067901611328125e-06,5.900859832763672e-06,3.814697265625e-06,4.2498111724853516e-05,8.463859558105469e-06,1.0192394256591797e-05,3.236532211303711e-05,2.473592758178711e-05,3.6776065826416016e-05,7.331371307373047e-06,8.755922317504883e-05,1.9252300262451172e-05,6.794929504394531e-06,7.808208465576172e-06,9.179115295410156e-06,4.827976226806641e-06,8.940696716308594e-06,6.735324859619141e-06,5.125999450683594e-06,8.285045623779297e-06,6.377696990966797e-06,1.5556812286376953e-05,2.276897430419922e-05,7.033348083496094e-06,2.6226043701171875e-06,4.708766937255859e-06,3.635883331298828e-06,4.5299530029296875e-06,1.8358230590820312e-05,8.881092071533203e-06,5.662441253662109e-06,3.4570693969726562e-06,5.054473876953125e-05,7.092952728271484e-06,8.761882781982422e-06,3.6954879760742188e-06,3.236532211303711e-05,5.5849552154541016e-05,3.814697265625e-06,1.1444091796875e-05,2.485513687133789e-05,6.198883056640625e-06,1.049041748046875e-05,3.457069396972656e-05,1.2099742889404297e-05,7.033348083496094e-06,7.867813110351562e-06,5.900859832763672e-06,6.139278411865234e-05,0.00025391578674316406,1.0967254638671875e-05,1.150369644165039e-05,4.0531158447265625e-06,5.125999450683594e-06,3.635883331298828e-06,6.020069122314453e-06,5.7220458984375e-06,2.86102294921875e-06,8.702278137207031e-06,2.0265579223632812e-06,3.3974647521972656e-06,0.4978448748588562,5.066394805908203e-06,3.814697265625e-06,6.377696990966797e-06,1.4185905456542969e-05,7.87973403930664e-05,3.993511199951172e-06,4.3392181396484375e-05,0.00026935338973999023,1.0967254638671875e-05,3.159046173095703e-06,0.2816065549850464,0.0016483068466186523,1.913309097290039e-05,0.00039499998092651367,1.049041748046875e-05,2.4437904357910156e-06,6.377696990966797e-06,4.410743713378906e-06,7.092952728271484e-06,3.933906555175781e-06,6.616115570068359e-06,1.9669532775878906e-06,0.027141332626342773,0.002460300922393799,9.417533874511719e-06,0.028732120990753174,5.4836273193359375e-06,2.562999725341797e-06,5.9604644775390625e-06,2.205371856689453e-06,4.708766937255859e-06,2.205371856689453e-06,8.52346420288086e-06,5.543231964111328e-06,5.304813385009766e-06,4.4226646423339844e-05,0.006711900234222412,1.919269561767578e-05,1.71661376953125e-05,8.046627044677734e-06,5.781650543212891e-06,9.775161743164062e-06,8.52346420288086e-06,5.781650543212891e-06,8.821487426757812e-06,0.0003281831741333008,1.4662742614746094e-05,0.4993025064468384,4.5299530029296875e-06,6.42538070678711e-05,0.00010699033737182617,1.4483928680419922e-05,4.5299530029296875e-06,1.0371208190917969e-05,1.3470649719238281e-05,7.867813110351562e-06,7.68899917602539e-06,4.887580871582031e-06,6.198883056640625e-06
5.9604644775390625e-06,5.543231964111328e-06,0.0,5.602836608886719e-06,8.344650268554688e-06,5.793571472167969e-05,7.331371307373047e-06,9.179115295410156e-06,5.304813385009766e-06,4.51207160949707e-05,2.9802322387695312e-06,6.9141387939453125e-06,3.4570693969726562e-06,5.900859832763672e-06,7.152557373046875e-06,0.0001316666603088379,9.715557098388672e-06,1.0132789611816406e-06,4.470348358154297e-06,2.384185791015625e-06,3.814697265625e-06,5.900859832763672e-06,0.00013071298599243164,6.735324859619141e-06,9.5367431640625e-06,2.9802322387695312e-06,2.9206275939941406e-06,7.748603820800781e-06,9.775161743164062e-06,1.728534698486328e-05,1.5556812286376953e-05,6.836652755737305e-05,2.9206275939941406e-06,3.933906555175781e-06,1.9073486328125e-06,2.9802322387695312e-06,1.1146068572998047e-05,3.814697265625e-06,3.933906555175781e-06,3.7550926208496094e-06,4.0531158447265625e-06,3.933906555175781e-06,2.2590160369873047e-05,3.635883331298828e-06,8.046627044677734e-06,5.066394805908203e-06,3.3974647521972656e-06,4.929304122924805e-05,8.285045623779297e-06,3.6954879760742188e-06,1.5556812286376953e-05,0.00010818243026733398,5.9604644775390625e-06,2.9206275939941406e-06,5.257129669189453e-05,7.331371307373047e-06,7.808208465576172e-06,1.5020370483398438e-05,6.157159805297852e-05,0.0011019110679626465,5.662441253662109e-06,4.589557647705078e-06,4.351139068603516e-06,4.76837158203125e-06,5.662441253662109e-06,4.38690185546875e-05,5.066394805908203e-06,6.556510925292969e-06,2.968311309814453e-05,2.4080276489257812e-05,3.528594970703125e-05,4.172325134277344e-06,8.755922317504883e-05,2.008676528930664e-05,4.351139068603516e-06,5.245208740234375e-06,5.364418029785156e-06,3.993511199951172e-06,8.64267349243164e-06,4.291534423828125e-06,2.682209014892578e-06,7.033348083496094e-06,5.245208740234375e-06,1.728534698486328e-05,2.2351741790771484e-05,4.708766937255859e-06,6.198883056640625e-06,8.344650268554688e-06,8.940696716308594e-06,2.3245811462402344e-06,2.568960189819336e-05,6.318092346191406e-06,3.933906555175781e-06,2.205371856689453e-06,5.3763389587402344e-05,3.814697265625e-06,4.947185516357422e-06,1.8477439880371094e-06,2.9802322387695312e-05,6.455183029174805e-05,6.139278411865234e-06,1.138448715209961e-05,3.600120544433594e-05,4.0531158447265625e-06,1.4722347259521484e-05,3.528594970703125e-05,1.5437602996826172e-05,8.702278137207031e-06,3.7550926208496094e-06,5.7220458984375e-06,6.699562072753906e-05,0.00025910139083862305,1.0907649993896484e-05,8.761882781982422e-06,6.377696990966797e-06,2.86102294921875e-06,2.1457672119140625e-06,4.231929779052734e-06,2.682209014892578e-06,3.7550926208496094e-06,8.761882781982422e-06,4.351139068603516e-06,3.2782554626464844e-06,0.49784398078918457,5.662441253662109e-06,6.854534149169922e-06,4.291534423828125e-06,1.0609626770019531e-05,7.832050323486328e-05,2.384185791015625e-06,4.547834396362305e-05,0.00028252601623535156,1.1980533599853516e-05,9.179115295410156e-06,0.2816143035888672,0.0016489624977111816,2.6464462280273438e-05,0.0003943443298339844,7.510185241699219e-06,2.384185791015625e-06,8.52346420288086e-06,3.3974647521972656e-06,5.245208740234375e-06,4.76837158203125e-06,4.827976226806641e-06,5.662441253662109e-06,0.027137935161590576,0.002470731735229492,6.377696990966797e-06,0.028731703758239746,2.2649765014648438e-06,8.165836334228516e-06,3.3974647521972656e-06,6.496906280517578e-06,7.152557373046875e-06,5.304813385009766e-06,3.4570693969726562e-06,2.8014183044433594e-06,5.4836273193359375e-06,4.309415817260742e-05,0.006710946559906006,1.3828277587890625e-05,1.7404556274414062e-05,3.933906555175781e-06,4.172325134277344e-06,8.761882781982422e-06,6.079673767089844e-06,3.2186508178710938e-06,6.735324859619141e-06,0.000325620174407959,1.3828277587890625e-05,0.4993000626564026,3.993511199951172e-06,6.395578384399414e-05,0.0001068115234375,1.3947486877441406e-05,2.9206275939941406e-06,9.59634780883789e-06,1.52587890625e-05,8.821487426757812e-06,3.3974647521972656e-06,5.245208740234375e-06,4.291534423828125e-06
9.834766387939453e-06,4.827976226806641e-06,5.602836608886719e-06,0.0,1.7285346984863281e-06,5.990266799926758e-05,8.940696716308594e-07,1.5497207641601562e-06,6.318092346191406e-06,4.690885543823242e-05,6.198883056640625e-06,6.198883056640625e-06,3.5762786865234375e-06,1.0013580322265625e-05,9.655952453613281e-06,0.00013440847396850586,1.8477439880371094e-06,5.543231964111328e-06,5.304813385009766e-06,5.364418029785156e-06,7.748603820800781e-06,3.6954879760742188e-06,0.00012105703353881836,5.900859832763672e-06,2.2649765014648438e-06,4.470348358154297e-06,3.516674041748047e-06,6.67572021484375e-06,1.7881393432617188e-06,1.8715858459472656e-05,1.7940998077392578e-05,6.645917892456055e-05,8.463859558105469e-06,3.933906555175781e-06,2.7418136596679688e-06,6.854534149169922e-06,8.52346420288086e-06,6.198883056640625e-06,1.7881393432617188e-06,1.6093254089355469e-06,4.649162292480469e-06,5.0067901611328125e-06,2.4139881134033203e-05,6.616115570068359e-06,1.2934207916259766e-05,8.702278137207031e-06,1.8477439880371094e-06,4.690885543823242e-05,1.2099742889404297e-05,4.291534423828125e-06,1.627206802368164e-05,0.00011581182479858398,5.066394805908203e-06,7.212162017822266e-06,5.620718002319336e-05,9.953975677490234e-06,1.1324882507324219e-05,1.71661376953125e-05,6.693601608276367e-05,0.0011077523231506348,1.043081283569336e-05,6.973743438720703e-06,7.68899917602539e-06,1.7881393432617188e-06,2.1457672119140625e-06,4.57763671875e-05,8.702278137207031e-06,5.841255187988281e-06,3.0040740966796875e-05,2.5987625122070312e-05,4.285573959350586e-05,9.179115295410156e-06,9.083747863769531e-05,2.2530555725097656e-05,6.854534149169922e-06,4.887580871582031e-06,4.172325134277344e-06,4.470348358154297e-06,1.0311603546142578e-05,6.794929504394531e-06,5.900859832763672e-06,3.4570693969726562e-06,8.463859558105469e-06,1.6927719116210938e-05,2.5570392608642578e-05,5.304813385009766e-06,6.079673767089844e-06,1.0728836059570312e-06,5.841255187988281e-06,4.827976226806641e-06,2.390146255493164e-05,8.106231689453125e-06,1.430511474609375e-06,3.159046173095703e-06,5.2928924560546875e-05,6.079673767089844e-06,5.424022674560547e-06,4.649162292480469e-06,3.123283386230469e-05,5.91278076171875e-05,3.2186508178710938e-06,1.2814998626708984e-05,2.6226043701171875e-05,1.4901161193847656e-06,8.165836334228516e-06,4.0531158447265625e-05,1.4424324035644531e-05,9.000301361083984e-06,3.039836883544922e-06,1.3709068298339844e-06,7.259845733642578e-05,0.00025528669357299805,1.1205673217773438e-05,7.987022399902344e-06,1.1324882507324219e-06,3.5762786865234375e-06,2.384185791015625e-06,4.76837158203125e-06,4.351139068603516e-06,3.993511199951172e-06,1.3530254364013672e-05,2.6226043701171875e-06,3.2186508178710938e-06,0.49784624576568604,2.0265579223632812e-06,8.940696716308594e-07,3.933906555175781e-06,1.1086463928222656e-05,8.153915405273438e-05,3.4570693969726562e-06,4.667043685913086e-05,0.0002707242965698242,1.233816146850586e-05,1.7881393432617188e-06,0.28160983324050903,0.0016515851020812988,2.0503997802734375e-05,0.00040018558502197266,1.245737075805664e-05,2.86102294921875e-06,7.271766662597656e-06,2.086162567138672e-06,1.0728836059570312e-06,5.424022674560547e-06,3.5762786865234375e-06,4.172325134277344e-06,0.02714020013809204,0.002461671829223633,1.0788440704345703e-05,0.028737306594848633,3.516674041748047e-06,5.364418029785156e-06,1.3709068298339844e-06,3.6954879760742188e-06,1.4901161193847656e-06,3.933906555175781e-06,2.9802322387695312e-06,5.125999450683594e-06,1.9073486328125e-06,4.798173904418945e-05,0.006720066070556641,1.901388168334961e-05,2.0444393157958984e-05,7.867813110351562e-06,3.337860107421875e-06,1.1742115020751953e-05,9.655952453613281e-06,5.364418029785156e-06,4.708766937255859e-06,0.00032705068588256836,1.4901161193847656e-05,0.49930018186569214,1.3709068298339844e-06,7.265806198120117e-05,0.00011265277862548828,1.823902130126953e-05,2.4437904357910156e-06,7.033348083496094e-06,1.7762184143066406e-05,1.1146068572998047e-05,2.9206275939941406e-06,2.9206275939941406e-06,1.7285346984863281e-06
1.1444091796875e-05,6.318092346191406e-06,8.344650268554688e-06,1.7285346984863281e-06,0.0,6.335973739624023e-05,2.0265579223632812e-06,3.337860107421875e-06,8.64267349243164e-06,5.4955482482910156e-05,1.138448715209961e-05,6.735324859619141e-06,3.993511199951172e-06,1.1086463928222656e-05,1.627206802368164e-05,0.00014102458953857422,3.4570693969726562e-06,7.271766662597656e-06,8.881092071533203e-06,1.0192394256591797e-05,1.2814998626708984e-05,2.9206275939941406e-06,0.0001462697982788086,6.556510925292969e-06,3.516674041748047e-06,7.510185241699219e-06,5.245208740234375e-06,7.450580596923828e-06,3.635883331298828e-06,1.8537044525146484e-05,2.1338462829589844e-05,8.004903793334961e-05,8.881092071533203e-06,5.7220458984375e-06,4.589557647705078e-06,1.0013580322265625e-05,1.150369644165039e-05,1.0132789611816406e-05,2.9802322387695312e-06,4.887580871582031e-06,7.68899917602539e-06,8.761882781982422e-06,2.86102294921875e-05,1.2874603271484375e-05,1.6689300537109375e-05,1.1324882507324219e-05,2.562999725341797e-06,6.121397018432617e-05,1.5616416931152344e-05,5.900859832763672e-06,2.5928020477294922e-05,0.00011467933654785156,5.602836608886719e-06,1.0609626770019531e-05,5.841255187988281e-05,1.5497207641601562e-05,1.7821788787841797e-05,2.2530555725097656e-05,7.069110870361328e-05,0.0011096000671386719,1.3828277587890625e-05,1.4126300811767578e-05,1.1563301086425781e-05,3.4570693969726562e-06,4.410743713378906e-06,5.549192428588867e-05,1.1742115020751953e-05,7.569789886474609e-06,3.2782554626464844e-05,3.3855438232421875e-05,4.482269287109375e-05,1.2218952178955078e-05,9.781122207641602e-05,3.11732292175293e-05,1.2934207916259766e-05,6.4373016357421875e-06,4.887580871582031e-06,7.331371307373047e-06,1.8537044525146484e-05,1.2874603271484375e-05,1.1086463928222656e-05,4.827976226806641e-06,1.4007091522216797e-05,2.8192996978759766e-05,2.8848648071289062e-05,5.841255187988281e-06,6.973743438720703e-06,1.4901161193847656e-06,6.9141387939453125e-06,9.298324584960938e-06,2.7298927307128906e-05,1.2934207916259766e-05,2.562999725341797e-06,5.4836273193359375e-06,5.501508712768555e-05,1.055002212524414e-05,7.808208465576172e-06,7.987022399902344e-06,3.552436828613281e-05,8.350610733032227e-05,4.291534423828125e-06,2.1398067474365234e-05,5.161762237548828e-05,2.6226043701171875e-06,1.1086463928222656e-05,3.8623809814453125e-05,1.537799835205078e-05,1.049041748046875e-05,4.76837158203125e-06,1.430511474609375e-06,7.37309455871582e-05,0.00027173757553100586,1.055002212524414e-05,9.238719940185547e-06,1.7285346984863281e-06,5.0067901611328125e-06,5.662441253662109e-06,5.7220458984375e-06,8.285045623779297e-06,6.794929504394531e-06,1.5795230865478516e-05,4.5299530029296875e-06,5.125999450683594e-06,0.49785178899765015,2.5033950805664062e-06,2.8014183044433594e-06,5.066394805908203e-06,1.2159347534179688e-05,8.547306060791016e-05,6.616115570068359e-06,5.7816505432128906e-05,0.00029915571212768555,2.2530555725097656e-05,3.159046173095703e-06,0.28163230419158936,0.0016598701477050781,4.017353057861328e-05,0.0004038214683532715,1.3113021850585938e-05,5.602836608886719e-06,1.0967254638671875e-05,5.424022674560547e-06,1.1920928955078125e-06,7.331371307373047e-06,4.470348358154297e-06,3.6954879760742188e-06,0.027140498161315918,0.002485990524291992,1.5020370483398438e-05,0.028742194175720215,6.794929504394531e-06,5.841255187988281e-06,2.2649765014648438e-06,4.827976226806641e-06,3.039836883544922e-06,6.973743438720703e-06,2.9206275939941406e-06,1.049041748046875e-05,2.9206275939941406e-06,5.14984130859375e-05,0.006721675395965576,2.0623207092285156e-05,2.7894973754882812e-05,1.0013580322265625e-05,5.424022674560547e-06,1.800060272216797e-05,1.3649463653564453e-05,1.0728836059570312e-05,5.364418029785156e-06,0.0003313422203063965,1.817941665649414e-05,0.4993000030517578,2.4437904357910156e-06,7.462501525878906e-05,0.00011640787124633789,2.1398067474365234e-05,5.662441253662109e-06,8.344650268554688e-06,2.181529998779297e-05,1.4543533325195312e-05,4.0531158447265625e-06,3.516674041748047e-06,3.337860107421875e-06
5.823373794555664e-05,5.6743621826171875e-05,5.793571472167969e-05,5.990266799926758e-05,6.335973739624023e-05,0.0,6.0617923736572266e-05,6.246566772460938e-05,5.990266799926758e-05,3.272294998168945e-05,5.602836608886719e-05,5.513429641723633e-05,5.9723854064941406e-05,5.525350570678711e-05,5.6862831115722656e-05,0.00017577409744262695,6.300210952758789e-05,6.097555160522461e-05,5.6684017181396484e-05,5.6624412536621094e-05,5.698204040527344e-05,6.443262100219727e-05,0.00016123056411743164,6.437301635742188e-05,6.282329559326172e-05,5.614757537841797e-05,5.924701690673828e-05,6.103515625e-05,6.306171417236328e-05,4.488229751586914e-05,4.667043685913086e-05,0.00010401010513305664,6.139278411865234e-05,5.6624412536621094e-05,5.7816505432128906e-05,5.543231964111328e-05,4.9173831939697266e-05,5.733966827392578e-05,5.9723854064941406e-05,5.829334259033203e-05,5.650520324707031e-05,5.626678466796875e-05,7.277727127075195e-05,5.632638931274414e-05,5.412101745605469e-05,5.424022674560547e-05,5.930662155151367e-05,5.40614128112793e-05,4.982948303222656e-05,5.614757537841797e-05,5.0961971282958984e-05,5.9485435485839844e-05,5.650520324707031e-05,5.632638931274414e-05,5.78761100769043e-05,5.334615707397461e-05,5.537271499633789e-05,5.3048133850097656e-05,7.480382919311523e-05,0.0010545849800109863,5.6743621826171875e-05,5.632638931274414e-05,5.7816505432128906e-05,5.9723854064941406e-05,5.894899368286133e-05,2.950429916381836e-05,5.751848220825195e-05,5.7816505432128906e-05,7.88569450378418e-05,5.602836608886719e-05,6.496906280517578e-05,5.823373794555664e-05,3.463029861450195e-05,5.9664249420166016e-05,5.692243576049805e-05,5.906820297241211e-05,6.270408630371094e-05,5.5789947509765625e-05,5.3942203521728516e-05,5.6862831115722656e-05,5.632638931274414e-05,5.710124969482422e-05,5.4001808166503906e-05,4.935264587402344e-05,5.030632019042969e-05,6.03795051574707e-05,5.3763389587402344e-05,6.175041198730469e-05,5.739927291870117e-05,5.650520324707031e-05,5.322694778442383e-05,5.650520324707031e-05,5.91278076171875e-05,5.6803226470947266e-05,1.2278556823730469e-05,5.7578086853027344e-05,5.8531761169433594e-05,5.5909156799316406e-05,3.325939178466797e-05,7.480382919311523e-05,5.841255187988281e-05,5.1915645599365234e-05,6.514787673950195e-05,5.906820297241211e-05,6.181001663208008e-05,4.965066909790039e-05,4.845857620239258e-05,5.8770179748535156e-05,5.9664249420166016e-05,6.085634231567383e-05,3.3915042877197266e-05,0.00029546022415161133,6.175041198730469e-05,5.751848220825195e-05,6.073713302612305e-05,5.7816505432128906e-05,5.7816505432128906e-05,5.84721565246582e-05,5.704164505004883e-05,5.5670738220214844e-05,5.6624412536621094e-05,5.835294723510742e-05,5.638599395751953e-05,0.49788641929626465,6.091594696044922e-05,6.073713302612305e-05,5.9664249420166016e-05,5.054473876953125e-05,0.00010204315185546875,5.626678466796875e-05,5.942583084106445e-05,0.0003108978271484375,5.2809715270996094e-05,6.246566772460938e-05,0.2816399335861206,0.001561880111694336,6.0677528381347656e-05,0.00043910741806030273,5.6862831115722656e-05,5.632638931274414e-05,4.869699478149414e-05,5.84721565246582e-05,6.008148193359375e-05,5.59687614440918e-05,6.008148193359375e-05,5.793571472167969e-05,0.027099311351776123,0.002501845359802246,5.412101745605469e-05,0.028687715530395508,5.811452865600586e-05,5.424022674560547e-05,5.918741226196289e-05,5.9545040130615234e-05,6.115436553955078e-05,5.447864532470703e-05,5.996227264404297e-05,5.7220458984375e-05,6.0677528381347656e-05,5.841255187988281e-05,0.006608903408050537,5.424022674560547e-05,5.5730342864990234e-05,5.710124969482422e-05,5.9485435485839844e-05,5.120038986206055e-05,5.733966827392578e-05,5.698204040527344e-05,6.151199340820312e-05,0.0003732442855834961,5.364418029785156e-05,0.4992601275444031,5.930662155151367e-05,9.328126907348633e-05,6.306171417236328e-05,5.137920379638672e-05,5.823373794555664e-05,5.704164505004883e-05,5.060434341430664e-05,5.072355270385742e-05,5.84721565246582e-05,5.9664249420166016e-05,5.906820297241211e-05
