Names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Bamidbar_CH2,0.016518955398531033,0.00466550225948926,0.0029494238292321197,0.0037577316251722484,0.015481840383006805,0.005868894812995219,0.0040021400831499795,0.003187974773432056,0.0030549676058562515,0.0048227285382208005,0.004799399262049864,0.0027637796995650422,0.0029318433358107264,0.008752911362845294,0.0045891394114662065,0.0032295013273202907,0.007924689064948257,0.009197201903518028,0.002857709229193481,0.0027957686908836547,0.002841292241190261,0.0029877716399436,0.0028122709712373535,0.002793978771279227,0.00279181447614353,0.0027533947795761824,0.002754211246382705,0.003325503150831888,0.004983588820091725,0.002756238189643518,0.03216849218978589,0.00908021998526124,0.0034417156460397314,0.004622962188010562,0.008722519919705352,0.004200245516769077,0.0032458887510560114,0.0029004530464057567,0.003264558896895957,0.0027566555256623502,0.0033567942519814853,0.002959817448004422,0.0036059777962346045,0.0051361129722932025
Bamidbar_CH20,0.003523782861436303,0.0033857293490799,0.0032776863670902906,0.004455915588027344,0.004698710230599301,0.004315442623162457,0.004329489292902311,0.0032050781120682146,0.0030081555704246734,0.004815374448295592,0.0057403141562035204,0.00537573082499859,0.002979188057380186,0.005690478245997998,0.004751066545587845,0.0032312806805829533,0.00719381091457377,0.004741763320811142,0.002857615278218828,0.0028006349470766643,0.0028220186528144717,0.0031545698617865122,0.00281222435496207,0.002792524231508208,0.0027928814085432657,0.0027532560350010944,0.002753572815899338,0.0035167401898024016,0.004330936886339952,0.0027565083888502367,0.0029687427451935535,0.004144018287814233,0.003520341925241698,0.003248363779842107,0.00374059200925454,0.004786482976701566,0.006912390268677583,0.0031109735120765313,0.003931689725633636,0.0027575230213718513,0.003547928982730027,0.0029599156952689835,0.00313827561480067,0.004909828226501039
Bamidbar_CH21,0.004772634168780953,0.0046352561245210895,0.0029125009851961457,0.005963687626365497,0.01606751181453896,0.004556655272603014,0.004175218183150191,0.006307203187782048,0.0030117693795565195,0.0042217034516603535,0.005046535709843859,0.002768025791511454,0.0029790475420583655,0.005258451262794418,0.004536973009547106,0.003230727315054496,0.004111913301251639,0.004464123952968718,0.03005841011107604,0.0028112997492433867,0.0028586735047692532,0.0031550226911874336,0.034827191585339055,0.002816635310903974,0.0028127037944056573,0.002803963323960427,0.002754457228325507,0.009645629337847668,0.004825510096397223,0.0027589411501666413,0.0029692904991981306,0.004143381233783741,0.005741951791593761,0.003243414469219478,0.009497081227943877,0.0043318784332821636,0.0032593351064632977,0.0028867967423884737,0.003367524426733284,0.0027570741824020644,0.003547964753784942,0.002959823964825497,0.003098866142856348,0.004356637956860738
Bamidbar_CH22,0.0048569896965835,0.0037408208490385796,0.003726305261417652,0.007272451213130215,0.004982359566518908,0.007444952344025706,0.004862977108276385,0.0033400495022082996,0.00303066525599467,0.005580827832173018,0.006110975071973515,0.002816530874507331,0.00311910649309605,0.007599892900051758,0.004953811080070545,0.0032342435400967667,0.008980190274149145,0.005624611140040901,0.0028578263634433426,0.0028029125191144223,0.0028238912583888045,0.003489275559137772,0.002812226881037174,0.002795895641722821,0.0027930098635310244,0.002753288013859788,0.0027539521790619025,0.0035654746892079705,0.007890113958087076,0.00278724911723611,0.003065658088354225,0.004859593814880824,0.003702559003194358,0.00342564109065416,0.004597825019318667,0.008927810834973307,0.007805806247108495,0.0028868218962563265,0.00384374000223092,0.002757781517568117,0.005738397056480629,0.014824872793501597,0.0033348452352639723,0.008203441865805763
Bamidbar_CH23,0.003493241195508832,0.003282701571971468,0.0037947160646253962,0.00421590107058291,0.004609259729061258,0.004331613860250372,0.003902784511416649,0.0031682562248138333,0.003002733428638647,0.004573371289860348,0.004706951740382558,0.02254317063652102,0.0029319394875615096,0.004887168715995244,0.004383637071805082,0.003230048924278288,0.006008754797936327,0.005733538298340719,0.0028572646562041422,0.0027882906485510502,0.002818087803118008,0.0029888042978388047,0.002812222045432615,0.0028152738298997436,0.002792712897926825,0.002753225487660082,0.002753392606635895,0.003325768546534665,0.005510381601100265,0.0027556997281419572,0.0029202885274700417,0.0038025794241500323,0.0035098039634805455,0.0031595835352459245,0.004542125529890368,0.004849724419702773,0.003246543894697555,0.0029059880010827936,0.003319106112107398,0.0027571341817545876,0.00406919564205932,0.002959868473521897,0.002960296853378516,0.008380880662856268
Bamidbar_CH24,0.004604231611857143,0.0032856096686248656,0.00704093701224268,0.004325446998667864,0.006356028134704426,0.004778151139724682,0.004137105827263486,0.003173614006602414,0.0030026092734926446,0.0047236904782947875,0.004688405489149389,0.0027920353673936494,0.002931893980455697,0.00869942045888324,0.004041387944956526,0.003229729394471298,0.00967287053721437,0.004015720004455192,0.002857509420797753,0.002798837099437456,0.002837683471520684,0.007301104952942961,0.002887344380069226,0.0028114290626867146,0.0028051070713280323,0.002753380326928918,0.0027549312690769816,0.00600688320012919,0.0036982161492554815,0.002758689997260038,0.002921058237034195,0.003904143940722756,0.0034370361916495457,0.003155873558850528,0.004913181331198598,0.003925813128224386,0.01849962110498509,0.002889638800267435,0.003455780595165278,0.002799010687252134,0.0066197743016864884,0.002960829800870433,0.029707419099371562,0.005795201973383745
Bamidbar_CH25,0.0034085438236988877,0.0032573027420650376,0.002951074862166502,0.003725787031002524,0.0033059189433971405,0.004108527387265764,0.003971096731536025,0.0031432621716629195,0.003000929383893342,0.004511110594660421,0.00406711830725045,0.0027627752496426784,0.0028854566899883358,0.004951989385683177,0.0038439233129705587,0.003229255238649891,0.008560545194704887,0.008869524981189541,0.002857228287074388,0.00278885469526461,0.0028142959111301215,0.0029224673278063318,0.002812221718836701,0.0027915965618646064,0.0027920911698834845,0.0027532432277020302,0.002753345326537906,0.0032986428138274335,0.004874002680188066,0.0027664095595423075,0.002872280215796345,0.0037344857883385807,0.0034414208658268934,0.0031097082145160886,0.0035097041419702014,0.003811181238939479,0.0032453989817892424,0.0028852282564022645,0.00318212518402024,0.0027580284520230237,0.0034247610668802692,0.0029598227916143895,0.00322742433119487,0.005031553855549524
Bamidbar_CH26,0.01569842333369714,0.011516489126536904,0.0030076861330718685,0.005603565097820337,0.02487981868375864,0.005966693491287514,0.006501627361260432,0.003440995500478938,0.015328926057477885,0.005812911643834336,0.007579795635742908,0.0027696722683962036,0.0031213399113406396,0.009938785474350386,0.0052777623496100086,0.003242755902195556,0.014486965528666108,0.011504164885775539,0.0028578576815929554,0.0027959652958445902,0.00286484985252175,0.00348832150038782,0.00281224722881679,0.0027947922504307074,0.00279429281016652,0.0027532969871189926,0.0027541905394508365,0.003565358844390896,0.00589590319499637,0.0027575220393987387,0.01161453048541852,0.0081774068856449,0.017904139273957263,0.021013155455513088,0.004219543034083341,0.008303844081764752,0.0032863355586830374,0.002885715668263485,0.003605632214482102,0.002757657259274149,0.003977892859013822,0.002959911020755976,0.003765726413178916,0.0063895279585350125
Bamidbar_CH27,0.004484004082221767,0.0032828590496742915,0.002935961994145978,0.004683344895194842,0.003344432929594594,0.00436992124011293,0.00374388888387205,0.0031663526426021645,0.0030027968616088015,0.003684147053965202,0.004042345405216397,0.002772562469974212,0.008928459739165047,0.0039504633356895235,0.004454140310210238,0.00322982435195464,0.005932627666523412,0.003937171732874285,0.002857572861351329,0.0027923159215574667,0.0028175698792338,0.0029877690599944213,0.002812224318426581,0.0027929210777014116,0.0027918624932639787,0.00275323979840973,0.0027536865439260756,0.003324861727254388,0.003944167542685944,0.002755960242789295,0.0029202517738898238,0.00386787124656856,0.003434380618217604,0.003155576390326643,0.0035500524970809243,0.004323842189537815,0.003245891840945645,0.0028864355065110325,0.004678496261983533,0.0027569165776119686,0.003421080346867037,0.0029597799602432457,0.003150943738877713,0.0044037745901108856
Bamidbar_CH28,0.01631492841440237,0.01655394222753164,0.002889871127638195,0.004136126608167542,0.003344600274790993,0.004618195286920075,0.004237581209359847,0.003225181158362794,0.023615659485313814,0.004041092856734926,0.004411155177667762,0.0027617122863263783,0.002931853555106859,0.005064975790550679,0.0038736785640370312,0.0038484266284310852,0.0031611767006956117,0.008009849834800726,0.0028575041668574518,0.0028049856294932616,0.002832558912969255,0.00298760537627992,0.0028122229723102237,0.0027926643269848292,0.0027924597054515767,0.0027532413217822077,0.002754926966617421,0.0033255306909197925,0.004832005790856937,0.0027577612480154394,0.010027421843877359,0.007365034464789951,0.0034362214358809175,0.0037113534537668537,0.004514303646104284,0.003920810348468914,0.0032458876978823615,0.0028852101123112883,0.003511860035523108,0.0027566509009658065,0.013617206057709958,0.002959784121476393,0.003189851102576898,0.004135282404581416
