Names,1,2,3,4,5,6,7,8,9,10
Bamidbar_CH29,-0.11801877214071999,-0.20053176637473857,0.16745250158454533,0.15941027283688247,0.18489549792577886,0.06243588750362988,0.14760896057819084,-0.11181120798970368,-0.20183597225884553,0.12182202232263628
Bamidbar_CH3,-0.07399821036679588,0.17853099966013647,0.16405702386620846,0.13099316660787258,0.03798773889125673,0.10375277519340304,0.07223742123520122,0.05494938937557903,-0.002435657755213705,0.0756217873226348
Bamidbar_CH30,0.1629532600098284,0.19043940827661754,0.1749623452401331,-0.030490968713542954,0.1855778876304564,0.07710394104422635,-0.00708589967651585,0.17259968284658284,0.19184184778707541,0.04196960477036227
Bamidbar_CH31,0.0034090216772649784,0.012325927104863743,0.16392972280060347,0.12729649516177372,0.04959386229096824,0.07346804601118934,0.0592602943704002,0.053262080547164914,0.1540288370378851,-0.0782463046953894
Bamidbar_CH32,0.05410107972872469,0.18454272946419426,0.14222726509437073,0.14467136195551555,-0.060993086067011926,0.05990430418158016,0.07567598082603338,0.14527837330901405,0.1898974856319815,0.05075940550353519
Bamidbar_CH33,-0.19131571752918763,-0.03512854631937734,0.17111691224394882,0.15926722426919127,-0.1487655031130467,0.05765151801301022,0.14711073219009596,-0.29135501692694854,-0.12330616294824581,0.059802491069160246
Bamidbar_CH34,-0.10449055957970554,-0.026517494186780066,0.17595201497404206,0.07302672460487852,-0.0810513272247283,0.07590587428049833,-0.004445764411386999,-0.15902706183373105,-0.18129845360860875,0.08881608682670644
Bamidbar_CH35,-0.04942001634327631,0.020181701311241806,0.17464828274461824,0.07131636332527908,-0.0573460097494628,0.07390855579838296,0.08532573440632518,-0.14572395675540595,-0.047485438511281286,0.06915311499914123
Bamidbar_CH36,0.06637274714155983,0.1875599949383942,0.1735345663320665,0.15790100333034957,0.14313313529543614,0.06999026207589987,0.1445275170209288,0.17497945910630291,0.19501260811291055,0.09844468096287345
Bamidbar_CH4,0.020178769578613198,0.04421323072145378,0.1569079318215617,0.12326680821243152,-0.04221771118216755,-0.031117043963752367,0.060215565633591206,-0.13622421629818693,0.029476655893593495,0.027950415271887685
Bamidbar_CH5,0.16341572289271233,0.18345478382381464,0.1752136669420763,-0.012964871822057411,0.18020632403943004,0.08153381597329712,0.011226485361483018,0.17835524639078643,0.1955658603015371,0.06474623505228194
Bamidbar_CH6,0.05538724379581711,0.038369014226364906,0.12551287101939435,-0.0023714667548951907,0.18646288549570394,0.09565386424537997,0.050218865526702794,0.056984997239712676,0.07184594507932268,0.03069467577719759
Bamidbar_CH7,-0.34819399948061325,-0.3432952135692533,0.12506522826011157,-0.01643037003063108,-0.056571099083213894,-0.1295900655103096,-0.1955367099625681,-0.05248051569495693,0.028413566020311032,-0.06434425856853676
