Names,1,2,3,4
Vaikra_CH16,0.003707141446779858,0.0035541575118748984,0.0029901699696707504,0.009464756994971898
Vaikra_CH17,0.004441122558167,0.003257990718187769,0.002898517919576112,0.003669168159037576
Vaikra_CH18,0.0034447146012952646,0.003284113586036457,0.0028892315636857976,0.00571422508681306
Vaikra_CH19,0.0035365363590341885,0.0034056880733101913,0.0029899445726831214,0.0045954199076899405
Vaikra_CH2,0.004371093684205672,0.0033376853041757726,0.002860527257311246,0.003791019882959879
Vaikra_CH20,0.004598331098847326,0.00485267429861941,0.0029290056796152783,0.007823797757863822
Vaikra_CH21,0.004510603844207883,0.004606033906767666,0.0029725551950875446,0.008855598236358665
Vaikra_CH22,0.0035200021466669446,0.00673962736661933,0.0029041641141162185,0.004075393238028788
Vaikra_CH23,0.009899831920597983,0.017081954428005412,0.0031332716996540512,0.006717331904888919
Vaikra_CH24,0.0035185254154421856,0.003257148587009487,0.005875006292097783,0.004070576531526209
Vaikra_CH25,0.006756013744446543,0.01283450416839115,0.004252035282675236,0.007486154065074386
Vaikra_CH26,0.0036826782374693254,0.0035580117648520166,0.004045704062737313,0.007584476552624464
Vaikra_CH27,0.007129800847543558,0.006598525861177834,0.002920029244582954,0.0041866879404817104
Vaikra_CH3,0.0034254252533485042,0.003257024395152987,0.0028741778623745263,0.004615401836987012
Vaikra_CH4,0.004407777087063872,0.0035541855205509726,0.003192421504132589,0.0061548183368934075
Vaikra_CH5,0.00485846606010906,0.0052873506610093424,0.0028938099399970114,0.01082573290054622
Vaikra_CH6,0.004765196594799618,0.0045995626355960035,0.00286650872987045,0.007206136913023864
Vaikra_CH7,0.0050219234035590275,0.004432233273701666,0.0030772549133035562,0.006602100356143651
Vaikra_CH8,0.0036709415528922954,0.003554183255428839,0.0046680026058821935,0.005833046507462036
Vaikra_CH9,0.0035227843145821925,0.00328290544852732,0.002870503891476174,0.005159645111027657
