Names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Bamidbar_CH21,0.0662646588145484,0.055332691449314075,0.1628073627734251,0.03700267369574234,-0.07554920037617052,0.08935382968941546,0.08766793298638409,0.03280440192817663,0.17843886151424387,0.07111118578170156,0.09574847524144553,0.18533066597393444,0.20131250338586726,0.06580378967255684,0.08507604618371617,0.192975512563346,0.011544570321212366,0.09547918446096193,-0.11500985795036833,0.09292294569145748,0.03305908233612209,0.1809062756181264,-0.2162107448384747,0.10562533542105385,0.01992775739827357,-0.0455495394465395,0.16786277741574562,-0.016575827016270694,0.08480719843861712,0.17618478386866754,0.17973658849316776,0.11235684307520555,0.028894190631297112,0.17292860880181687,-0.04115234546835389,0.10834527472457373,0.19271487386499964,0.19183705704619713,0.1519443470625894,0.2006654961378887,0.16497290515315965,0.20293673826613473,0.1591239732529372,0.10549749361153155,0.06679159669761536,0.17085722532689446,0.1787322734845585
Bamidbar_CH22,0.040440646005543646,0.16802527667511585,0.08298109849603308,-0.019929235604759454,-0.013436858038856525,-0.007451988922135944,0.06643426473422004,0.15476387385707618,0.18669871392845205,0.04873566339218627,0.07946871223671348,0.09884719064018843,0.19624861695819085,-0.010015961916628346,0.03279907645844404,0.19232029879688695,-0.031771112743186114,0.024895995839428087,0.0863176487477525,0.11749820550913692,0.15110821238646088,0.16708980158269476,0.20869898224879652,0.18454164025839764,0.18433621301333214,0.21099563615974615,0.18973236470421934,0.1795043589657328,-0.028123133212525575,0.002711692200852489,0.1994587776094755,0.10939143263837059,0.16409437559761075,0.17752587597716757,0.09863792007634326,-0.027008176352608326,0.002361595761811386,0.1948032961699116,0.14295067957059515,0.19718659548844242,0.03995477783283563,0.010431545075806237,0.14026753859755098,-0.06842626100086613,-0.003051259380339233,0.16499823713180417,0.1581496219248949
Bamidbar_CH23,0.12335619633467149,0.19022791858461718,0.06548712228908471,0.08560446508827152,0.08896780154870543,0.08054726502289256,0.08908983102999246,0.17466137784223812,0.19678583630112428,0.1309793893620116,0.09723605036429028,-0.328228085712316,0.2015000306068584,0.07143788066681417,0.09417718303274286,0.195134497254493,0.05883277383546165,0.04853176699708128,0.16953624648837712,0.17612094105287884,0.16570829027346257,0.17050235538533265,0.20961194302883346,0.11287071676037941,0.1843494495915708,0.21088209406215247,0.1934335188977664,0.18564839264789718,0.0726318398921964,0.17823146433244103,0.20241983973408,0.10900466186813867,0.09339162328197015,0.18688529485761984,0.08122509752545709,0.06788316983089027,0.18736118500136978,0.1316355530569402,0.1621398929843083,0.19228303329532953,0.08096976259774558,0.20168906229182648,0.16029052665696558,0.044605216771917644,-0.007117224488094487,0.1795829156404103,0.05762566105969186
Bamidbar_CH24,0.0646757759049158,0.14700773522545085,-0.11146478513999425,0.07031971727311831,-0.028302771740909782,0.09286576349323883,0.12158631912134982,0.15349542279598577,0.1951008376612538,0.12074584851378772,0.08573249383492176,0.1366202460588501,0.20155480293139372,-0.004324376709594513,0.08262668108850574,0.19497873336937732,-0.008033344008747667,0.06844898860374155,0.14429935032335284,0.1447184115352813,0.09103208816093505,0.021604489319073716,-0.10699841155107825,0.11907886810555468,0.05288717790734093,0.2061520804820986,0.15475803926182785,0.03526971978210214,0.08542787898164406,0.16633560206013487,0.17492192030995518,0.09362684532204574,0.16628964188111545,0.1867032096556061,0.07422863624072612,0.10121161810876439,-0.1557080678954399,0.18068967603485914,0.1434487054971556,0.014303613055027142,0.024706545175982808,0.17771829512419507,-0.23672293323300186,0.03488770518587797,0.04850355205175694,0.05787461848837461,0.18292033612384845
Bamidbar_CH25,0.14731822089948304,0.19029687576139315,0.15908981989431092,0.11266064136023995,0.1851514183052932,0.06857657111658266,0.09713250008027235,0.17308231439267485,0.19558370595011682,0.13201963212099216,0.09832653930462998,0.18606687597983068,0.20112402882288077,0.06336471203740379,0.08721347961940906,0.19472736369159105,-0.036967333119697354,-0.024768305015964387,0.16769833100011622,0.17790400137453316,0.17290911440138423,0.18953480360623343,0.21087128238395836,0.19668001108884775,0.19076155493115354,0.21011664766507343,0.18984983307649989,0.18485483614520037,0.11627023731189084,0.11375892482882383,0.20204755546193087,0.07026074650959302,0.17710168922848757,0.1867053168499127,0.12075280761312568,0.09166723681611227,0.1947223913664321,0.2022139035130135,0.1420887903800382,0.19446806207738654,0.1662913000140931,0.2040596743210037,0.1382622451728172,0.13224234582166527,0.1367723548869083,-0.06844612567230735,0.18467776206470743
Bamidbar_CH26,-0.1297481654193673,-0.025316300889773546,0.1512830135673543,0.05871241703775543,-0.2723516748258106,0.055282315072202104,0.04099384149857116,0.016475395647777002,-0.10176595328998239,0.033480150348639603,0.004283747318583664,0.17810052020325295,0.1877868290851124,-0.16929073996273947,0.08017496624106918,0.147391473791471,-0.07664730724778757,-0.16421393626117808,0.08299144540797337,0.16005324509347107,0.024809972148124804,0.18625746231573054,0.19499242974522113,0.18761934045802364,0.15877876266987873,0.21051462271778226,0.1845095928341713,0.1796037655169826,0.01021401697617308,0.18455126398379806,-0.04137387135383963,-0.01618059782493564,-0.13332981318901382,-0.14059251655220906,0.10512858640243572,-0.006034071328584356,0.19108239354636475,0.2006536662872741,0.13449289907246698,0.1978598117738986,0.13108393672844576,0.2019064423916087,0.09272544943400529,0.07006038089654304,0.0981199805532667,-0.28014762823123407,0.04325042642130522
Bamidbar_CH27,0.05696169513433186,0.19114077725196227,0.15224802041186863,0.05890993271420053,0.18559168121849606,0.08728151320022098,0.07865260261732615,0.17267324322629118,0.19645694829300075,0.06778738182627375,0.08911873213040122,0.17656855162340562,0.018577809223883024,0.08157939405333042,0.10772747147107886,0.19157046742587797,0.06907685163764749,0.10159636067311695,0.1427750360590665,0.17853714336032328,0.1807027250419448,0.19291315341500653,0.20876168908412673,0.19739179684564379,0.1943955313421718,0.2113213418888698,0.19321235582678054,0.18030711778218045,0.08362950774135319,0.18085785035119517,0.19876211041040442,0.0864426192919876,0.16917516768732366,0.16756778058491106,0.10580070155052157,0.07432919488345946,0.19503397374112602,0.19417451571151245,0.07765502620526432,0.19823013083183666,0.12699019447000126,0.2046785996400236,0.14403557419540908,0.08004630135014179,0.07722708874157747,0.06278677703549851,0.1879013705181366
Bamidbar_CH28,-0.08423644613248571,-0.10574555387797413,0.17532145683139333,0.06376554593425682,0.1865173343261204,0.08744449440287427,0.14809113137231739,0.05923638972081258,-0.14867210835427536,0.07863085158627892,0.1006913870027023,0.18842601200527043,0.20076919129165832,0.13721094365604425,0.09242818167223116,0.024672569571736414,0.18350046323258823,0.014869066608077186,0.14627332432641155,0.12011594642933576,0.11072441909774428,0.1960843517673463,0.2090176896072976,0.19417187671225883,0.1838142664012879,0.21138742124724108,0.15409565845293033,0.1850539029936366,0.1145752364619162,0.1716956155194267,-0.04645805901444611,0.021585814728652175,0.16483462430295687,0.04186818670074388,0.08321319010986827,0.1014856063956045,0.19500688657311815,0.20204924484814862,0.14199255528731614,0.19768712374031078,-0.07820952446547602,0.204784672795306,0.13479242452176954,0.0837991984547069,0.13867951438016052,0.030818624044027576,0.028484181118174967
Bamidbar_CH29,-0.11801877214071999,-0.20053176637473857,0.16745250158454533,0.15941027283688247,0.18489549792577886,0.06243588750362988,0.14760896057819084,-0.11181120798970368,-0.20183597225884553,0.12182202232263628,0.09013509398808972,0.18853884086041112,0.20044136353099212,0.12232686630173184,0.09260944433849272,0.054208590495157694,0.1835195387709712,-0.002140709298439125,0.1613548605077027,0.13196977142341626,0.09226989469353358,0.19601123884304766,0.21065990003660245,0.1990398375896455,0.2039607521737034,0.21119244937469384,0.12082706240669072,0.1845945033039862,0.08297836584630891,0.159358135377958,-0.136064117245437,-0.09470951316579268,-0.005912667906697866,-0.038549575373278744,0.07832181447035336,0.09223301885341106,0.19491996529774525,0.200673657303803,0.13482230017890018,0.19805025292515827,-0.2011690155070187,0.20433458568700602,0.11595366652049749,0.061726854455930125,0.1388702147265185,0.05736340042782345,0.018641827350676765
Bamidbar_CH3,-0.07399821036679588,0.17853099966013647,0.16405702386620846,0.13099316660787258,0.03798773889125673,0.10375277519340304,0.07223742123520122,0.05494938937557903,-0.002435657755213705,0.0756217873226348,0.08032389324926642,0.18314952915960453,0.19966384962546319,0.03563617165192451,0.09508861420428921,0.19286341092056386,-0.007060253362454971,-0.007759247332354113,0.1430074660730879,0.14497757051733268,0.11590771699286628,0.029684452359622027,0.19952257282263708,0.17359946968666234,0.17123027461659684,0.21080826136650127,0.16994782662191382,0.18307338115585564,0.09280324516822547,0.17748355555616452,-0.11419188228387955,0.013188524214899466,0.145726058129639,0.012828588484797177,0.06267507297445346,0.10364323860382929,0.1940240965733782,0.2017892392892573,0.1295004995977307,0.19713261667442294,0.13830152004941237,0.20369645872848285,0.11731473697385997,0.034727877259629336,0.1215774236915283,-0.08459632593993383,0.16530995259159714
