Names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Bamidbar_CH27,0.05696169513433186,0.19114077725196227,0.15224802041186863,0.05890993271420053,0.18559168121849606,0.08728151320022098,0.07865260261732615,0.17267324322629118,0.19645694829300075,0.06778738182627375,0.08911873213040122,0.17656855162340562,0.018577809223883024,0.08157939405333042,0.10772747147107886
Bamidbar_CH28,-0.08423644613248571,-0.10574555387797413,0.17532145683139333,0.06376554593425682,0.1865173343261204,0.08744449440287427,0.14809113137231739,0.05923638972081258,-0.14867210835427536,0.07863085158627892,0.1006913870027023,0.18842601200527043,0.20076919129165832,0.13721094365604425,0.09242818167223116
Bamidbar_CH29,-0.11801877214071999,-0.20053176637473857,0.16745250158454533,0.15941027283688247,0.18489549792577886,0.06243588750362988,0.14760896057819084,-0.11181120798970368,-0.20183597225884553,0.12182202232263628,0.09013509398808972,0.18853884086041112,0.20044136353099212,0.12232686630173184,0.09260944433849272
Bamidbar_CH3,-0.07399821036679588,0.17853099966013647,0.16405702386620846,0.13099316660787258,0.03798773889125673,0.10375277519340304,0.07223742123520122,0.05494938937557903,-0.002435657755213705,0.0756217873226348,0.08032389324926642,0.18314952915960453,0.19966384962546319,0.03563617165192451,0.09508861420428921
Bamidbar_CH30,0.1629532600098284,0.19043940827661754,0.1749623452401331,-0.030490968713542954,0.1855778876304564,0.07710394104422635,-0.00708589967651585,0.17259968284658284,0.19184184778707541,0.04196960477036227,0.10036525240907368,0.18844628993830997,-0.21214834147143735,0.12843068237627742,0.03509766386294377
Bamidbar_CH31,0.0034090216772649784,0.012325927104863743,0.16392972280060347,0.12729649516177372,0.04959386229096824,0.07346804601118934,0.0592602943704002,0.053262080547164914,0.1540288370378851,-0.0782463046953894,0.07566438730365627,0.19133231880606044,-0.04400184249038397,-0.019595160489245256,-0.003574233935264348
Bamidbar_CH32,0.05410107972872469,0.18454272946419426,0.14222726509437073,0.14467136195551555,-0.060993086067011926,0.05990430418158016,0.07567598082603338,0.14527837330901405,0.1898974856319815,0.05075940550353519,0.08829419759809815,0.19178594146409977,0.20023639188398634,0.06932054434056822,0.06794149519254628
Bamidbar_CH33,-0.19131571752918763,-0.03512854631937734,0.17111691224394882,0.15926722426919127,-0.1487655031130467,0.05765151801301022,0.14711073219009596,-0.29135501692694854,-0.12330616294824581,0.059802491069160246,0.099779603059437,0.17471848141147317,0.2013764693668681,0.06909390420902117,0.0806447242123331
Bamidbar_CH34,-0.10449055957970554,-0.026517494186780066,0.17595201497404206,0.07302672460487852,-0.0810513272247283,0.07590587428049833,-0.004445764411386999,-0.15902706183373105,-0.18129845360860875,0.08881608682670644,0.08642153643018091,0.18895679322683773,0.18619789501374867,-0.03391814070931165,0.14219450639980186
Bamidbar_CH35,-0.04942001634327631,0.020181701311241806,0.17464828274461824,0.07131636332527908,-0.0573460097494628,0.07390855579838296,0.08532573440632518,-0.14572395675540595,-0.047485438511281286,0.06915311499914123,0.07392789028467767,0.18770584636839854,0.09008017920124373,0.08538841792415891,0.05986697184576939
Bamidbar_CH36,0.06637274714155983,0.1875599949383942,0.1735345663320665,0.15790100333034957,0.14313313529543614,0.06999026207589987,0.1445275170209288,0.17497945910630291,0.19501260811291055,0.09844468096287345,0.09240546225123958,0.1894583356195581,0.2004010503072186,0.07357182102857857,0.1450381148183167
Bamidbar_CH4,0.020178769578613198,0.04421323072145378,0.1569079318215617,0.12326680821243152,-0.04221771118216755,-0.031117043963752367,0.060215565633591206,-0.13622421629818693,0.029476655893593495,0.027950415271887685,-0.02807869186290579,0.17933982854379055,0.19502375431347158,0.033278676122113326,-0.039354954857659274
Bamidbar_CH5,0.16341572289271233,0.18345478382381464,0.1752136669420763,-0.012964871822057411,0.18020632403943004,0.08153381597329712,0.011226485361483018,0.17835524639078643,0.1955658603015371,0.06474623505228194,-0.02408455312580582,0.18955620470658857,-0.10208420642952143,0.08625573704818246,0.06512213510231796
Bamidbar_CH6,0.05538724379581711,0.038369014226364906,0.12551287101939435,-0.0023714667548951907,0.18646288549570394,0.09565386424537997,0.050218865526702794,0.056984997239712676,0.07184594507932268,0.03069467577719759,0.11020251440944662,0.18730711098906716,-0.049396303094079164,0.0803921246331385,0.02896701640558319
Bamidbar_CH7,-0.34819399948061325,-0.3432952135692533,0.12506522826011157,-0.01643037003063108,-0.056571099083213894,-0.1295900655103096,-0.1955367099625681,-0.05248051569495693,0.028413566020311032,-0.06434425856853676,-0.13572123478765197,0.1558953430502777,0.1781088239340861,-0.13914933294673004,-0.11356260848896771
Bamidbar_CH8,0.15482478660878124,0.1909939596119068,0.11243043955910004,0.14050034366138603,0.18419694792424784,0.09286991154834362,0.0789888932478302,0.17648486438805677,0.19437405200187657,0.1258740428956942,0.05084345481523295,0.18950411675796625,0.20150020003786878,0.07252481365841762,0.0914023034316766
Bamidbar_CH9,0.07588460830245747,0.04438755765595792,0.17598762338241064,0.08085267529559259,0.1838354643969043,0.07556785590408849,0.14971600661727386,0.03741691242508438,0.07226217791031914,0.035296226302505396,0.09459045808017486,0.16781018848854112,0.12648196800353245,0.13736757244283598,0.05195991613967482
Beereshit_CH1,-0.06667677622973422,-0.038237655529250625,0.17336883038741646,0.15933756820252404,0.002318873770497498,0.06781737953592709,0.14735100681283791,0.04865377528663395,0.18866324955750546,0.009799576520915843,0.08635139590212493,0.18876757906888558,0.2008821662956085,0.12348091631772551,-0.039889894272935766
Beereshit_CH10,0.06775019557458023,-0.055319134434649864,0.17441859016093103,0.15876256054944482,-0.24192803698989085,0.07206586411052618,0.07835178920988795,-0.1980375834991147,-0.024283424981171198,0.06844320592229758,0.10631446950455697,0.1867806591066553,0.18143968589956133,0.07826688894459871,0.07976903160731769
Beereshit_CH11,0.14387421200597356,0.024770867807459074,0.17262492630434645,0.10941837432087925,0.18047128590050476,0.08242276333399878,0.06187387049465903,0.08262108542571828,0.196789868166663,0.06694989986197075,0.06410544672023205,0.1877028753814814,0.20139659611569483,0.06871985226732402,0.0526119826340824
Beereshit_CH12,0.1538203892837186,0.19027304589000327,0.16873304736366268,0.13445903865717274,0.04492556940032738,0.08148579338087808,0.04902154195184921,0.17432453680001103,0.19533277803748272,0.12959444090308392,0.08972296616107239,0.0025446930457027617,0.20110896967325037,0.10259003445944892,0.14463664702056916
Beereshit_CH13,0.04643864226806227,0.15689880234594977,0.1719167795628102,0.1586593118947307,-0.024126469219607927,0.08530657476616105,0.050820476660868585,0.15450288530079503,0.19646178097950118,0.12942003955474807,0.08942474085630198,0.09532101552931715,0.2003348804775379,0.06479548308084243,0.14497148495245138
Beereshit_CH14,-0.005856924186125934,-0.007948736292992975,0.16844694694695184,0.15223045160672172,-0.0317693788710971,0.07856698652584149,0.08083018403191888,-0.04767216032649213,0.021277704624101557,0.12869600636465894,0.07734848402067163,0.08116199850347938,0.2014311579404811,0.005999996528956275,0.14434895976648998
Beereshit_CH15,0.16370055167182906,0.1883846613112986,0.07605960810484136,0.15628967170569663,0.18579429178630424,0.08115729218504447,0.08184147263451541,0.17221139407415081,0.1960338712247594,0.10839281473270446,-0.0795091082617605,0.1846303403688857,0.20092393003214093,0.08402771817239502,0.12549371525989284
Beereshit_CH16,0.1512262232883374,0.04314061777507694,-0.41957522749251863,0.01715386850084827,0.17504536612218374,-0.0031285940349988772,-0.01231513612195756,0.17728966836054844,0.19648808385236655,0.10255741872140611,0.07239553946011412,0.1891183305244512,0.1943162129636053,0.07217030250716533,0.08351424954281872
Beereshit_CH17,0.1559536288703367,0.19004076373515238,0.11957555124961022,0.0830474533424243,0.18678588732185508,0.08182370672245415,0.06701242209104907,0.17925108050986582,0.19206703227263283,0.0854807190719003,0.09876911145048822,0.18796614817015983,0.201287708899886,0.07950257280649015,0.09248278511861135
Beereshit_CH18,0.15715591078255092,0.19014257143777213,0.15841481713532501,0.05575194502831393,0.16133950873758557,0.0805657415613108,0.07594893105352396,0.17341681566362732,0.19536915791660353,0.06945940143920676,0.08845366657950177,0.1887948287992341,0.19973959252094498,0.06746137166691807,0.08757338381839497
Beereshit_CH19,0.12775249513371212,0.18437480614247015,0.16637317063879375,0.050802653637691375,-0.005857833530515388,0.06464076263177276,0.04788723984434845,0.16635802674378758,0.1884249025261167,0.07129204881390394,0.08781067321013775,0.15380030000570827,0.1758368787290242,0.051852280860321176,0.08920596885012727
Beereshit_CH2,0.01602260145845813,-0.033588122590816005,0.16166052870649839,0.162302453011194,-0.004011909111473755,0.09523740530787483,0.09621735455131641,-0.03862488407170883,-0.024649953407872904,0.060810491650284015,0.11147497722231475,0.1758355352092627,0.16379660481274017,0.06596370617721808,0.05596851342942066
Beereshit_CH20,0.16357486211410022,0.19052691211890577,0.1617165294307772,-0.015419978909760323,0.18574443514080474,0.07695981216731196,0.028454542816393757,0.17374521708613005,0.19646579902762312,0.057337784334328845,0.10895014731165426,0.18529560254673855,0.1064464364983948,0.12251439271174919,0.08071547863535927
Beereshit_CH21,0.16260314139147525,0.18991861726840364,0.13539374974983576,0.03411730300990645,0.18539163551639304,0.07695304773207035,0.03220473276720931,0.16836478389447468,0.19458092343081745,0.06151482692833421,0.10210543976153585,0.17440400386187171,0.20027819496949179,0.05749555612467094,0.07485735156893286
Beereshit_CH22,0.16226849625195994,0.19086857418388936,0.1384303585045758,0.06117769536119105,0.18276518510555034,0.08710472933756014,0.06051810083319675,0.17483486561790545,0.19503029894441204,0.05591138626438763,0.09473461114260756,0.17070934399821763,0.20177537467633944,0.09535046004564024,0.08719415904354977
Beereshit_CH23,0.15009208320449463,0.19041572427261683,0.10315909074205315,0.03766957399979498,0.18362178540002988,-0.058881085726410376,0.07871126512613852,0.17181906342122244,0.1972013180295195,0.09650637905758996,0.08359757824739089,0.18950812166499797,0.19703243026062578,0.07216210376891474,0.07933963861601989
Beereshit_CH24,0.07552609696575335,0.10346935393672746,0.13559941928483715,-0.17130525749686454,0.09993809922881353,-0.2344074267491708,-0.15832505443261458,0.13244524569316402,0.15817067994673678,-0.06756141929172188,-0.14614688375089924,0.14904680562543798,0.18319217601201332,-0.25256680252391994,-0.05388290798887163
Beereshit_CH25,0.06744896847289289,0.05600057086270138,0.15893938298684285,0.056256262656798284,-0.001582734330134783,0.07536446484540693,0.0141246956729435,-0.005215076484091141,0.0402063430207063,0.06069188821372945,0.1013277077676209,0.1894722444284359,0.19820479991852485,0.04357497762671653,0.08386739059268222
Beereshit_CH26,0.15732112180748548,0.1890236398155602,0.0779397403181355,0.07790926194960818,-0.03692787125375452,0.09251869441127542,0.08300193773992426,0.04904828020772606,0.19256466415840062,0.1233382305533946,0.0788382487088487,0.17589957181322546,0.20139520708012432,0.057581941834930594,0.09539198296141244
Beereshit_CH27,0.12775639222638602,0.1684766657448743,0.14359842491775338,-0.010590352620255983,0.1670192379593391,-0.07801152396683297,0.02925828641681455,0.1560164480684203,0.1882879991778425,0.03172107062155649,0.0914795401803738,0.18968794028988517,0.19386396351578516,-0.0007368438469842475,0.05046803421799334
Beereshit_CH28,0.15727791340216285,0.19018102371853823,0.17400175785210464,0.1599678831357581,0.07652635662854335,0.09933792180697126,0.08850221998932611,0.17890455347331263,0.19594785413576954,0.061143406302544445,0.08333738081109093,0.0847390975043279,0.20165509118683278,0.05053704299305428,0.06952587070884819
Beereshit_CH29,0.16130406628012073,0.166864906145394,0.15229689264485047,-0.07611282534033781,0.18555305931557725,0.009727933898927565,-0.03716810904185219,0.1605889517475595,0.19612076328634365,0.06784174331229015,0.04953653161809107,0.18952853002971715,0.011546326683550656,0.06857082476294984,0.07245408018098004
Beereshit_CH3,0.1642413393642319,0.18510452733819516,0.1617210483949651,0.08104930456541537,0.18498980442088853,0.028007654723693598,0.0825226122635968,0.1782898375470946,0.19720073514760805,0.05280000203158319,0.09746986781166905,0.1892293108501259,0.20003262932703836,0.13736757244283598,0.07763882629845165
Beereshit_CH30,0.14705135377571665,0.1151122629326401,0.08784478517596622,-0.17373619658611072,0.15939458568167236,-0.10974586750498516,-0.14038174913131007,0.03540747301865027,-0.07732904437170962,0.012760828886413556,0.04768442369640935,0.18991095669935948,-0.05265709993222811,-0.05286317842612742,0.04932737001236975
Beereshit_CH31,0.11391089438512109,-0.017989636081466864,-0.26156288840680175,-0.19539858687801404,-0.017120211855264023,-0.15282740102094572,-0.018607507579807447,0.14128735021100175,0.18300503710331595,0.059412561020321164,-0.07986447670497498,-0.05239247229379074,0.11515185006114548,-0.11144880269342283,0.020067019054849033
Beereshit_CH32,0.1493508928921517,0.18993542863982849,0.1600316821083727,0.055466091245935156,0.1700352647685895,0.09298004258340792,0.12385855355230868,0.18000460391266032,0.18964613226769417,0.06387732267769075,0.07518399570053991,0.18535206562057427,-0.0038005668134368786,0.07931021313731784,0.08317980601395514
Beereshit_CH33,0.15813591575932778,0.1901873005667224,0.16106150894867072,0.014862533272492928,0.18567441263486423,0.04407916618657787,0.03784620438541486,0.17556601748486933,0.19500705958009357,0.10575020909390398,0.08786146531822492,0.056505851341286606,0.20025785538179686,-0.021871459374984692,0.14381355792971662
Beereshit_CH34,0.1292502802928951,0.18810438465880885,0.0889409590556906,0.05384927688376523,0.11085954307259671,0.07576833320937532,0.05697102299403212,0.05238070713957105,0.1691134330532874,0.06435491143659078,0.08286607149002412,-0.3585742765015256,0.1645472961099132,0.08839357594874236,0.08857949390286818
Beereshit_CH35,0.13284641630335353,0.19069466238515254,0.16872576209043422,0.13642591325477466,0.18457091780912938,0.07722294201858776,0.08781007269162194,0.17923319611130595,0.19645202892801872,0.06331345826602364,0.08240332496031721,0.18672789110743443,0.20158124568460534,0.08118411471575598,0.14597083991618448
Beereshit_CH36,-0.009163281564928849,0.033895094068028264,0.17571307512542544,0.026937208218675623,-0.06677864344992845,0.09256619808468641,0.06416870231025323,-0.13896762540831087,0.07239476656454974,0.07336081606718003,0.06930605274061086,0.18029460126495117,0.19551873525866498,-0.010938467867231294,0.05722553228765542
Beereshit_CH37,0.14256602612863167,0.19003153434202236,0.06555589641536136,0.02815039389042573,0.07796434341144914,0.06914582952527115,0.042477205161306764,0.06215354977097265,0.17323409916897492,0.06577430148727675,0.021382608208824372,0.18504492885005774,0.19914220756843098,0.06922907019300145,0.07754425111415991
Beereshit_CH38,0.16399080262634902,0.19013174873053124,0.13457815669812284,0.0028701723013330183,0.18222235518940988,0.059388110615290535,0.018174232502823073,0.17405174412462887,0.1962406059861473,0.11775245502075515,0.07013064640716965,0.19035454907002697,0.14734197778416563,0.033740433698163985,0.13571641214957963
Beereshit_CH39,0.15336559246355852,0.1907344783685394,0.10669799773008337,0.07390132579505665,0.1865010663315672,0.06129440761783195,0.07700481967508671,0.17847976127425114,0.19652116169533002,0.07420176398776751,0.10414686527293776,0.18561681216351428,0.1670621693327755,0.0612725090736671,0.07988479889114236
Beereshit_CH4,0.16175744923645763,0.19082310754220322,0.1468694852605184,-0.020540274794262903,5.191578439339706e-05,-0.025708344257356353,0.05280601325504625,0.17491822743828656,0.19612078204105782,0.06981214650143036,0.10811122702801229,0.18611411960190338,0.2016861116078203,0.006960574000831832,0.09166781387790196
Beereshit_CH40,0.14016509835365704,0.19036750876090835,0.14356500893050778,0.016728112873755585,0.058697827998889396,0.04351087405020515,0.06954795927761576,0.1762397983082119,0.19684016540644023,0.12254757288071105,0.10220719859228283,0.18317879110895807,0.20158680446316996,0.07111920012063505,0.13782902829997978
Beereshit_CH41,-0.002388795946985378,-0.05113249294526656,0.16586121976043083,0.03328366771939234,-0.05678252396837424,-0.03346219787786764,-0.012396207503293732,-0.12242249107043124,0.14764173071776537,0.0285999628825388,0.02681690130557124,0.04041498442759661,-0.10757109029033407,-0.026634174052611592,-0.019824246005645474
Beereshit_CH42,0.15366666433488735,0.18269286652659783,0.15493881170013235,0.05371028439123088,0.13846593935374224,0.0651869904319885,0.11063397220563587,0.17591153233424334,0.19434442272063757,0.016956117586925334,0.08577758293067922,0.08217033816733149,0.1966992977963274,0.0862027345085376,0.06135775339727384
Beereshit_CH43,0.16376291230242818,0.1902535161851036,0.12824395984252468,0.03787640717933893,0.0828872577931073,0.07439006966918393,0.0729605208692678,0.17294731005285296,0.10927291400187422,0.05018269671501224,0.054433934545538354,0.15766357047221385,0.14031823134719024,0.07334614793903,0.07885924923267684
Beereshit_CH44,0.16141175531081509,0.19038737004831674,0.17114416227510054,0.051101000261667084,0.04337178042162659,0.036850343892150916,0.023855001968172973,0.17145058944453456,0.19042142889594627,0.05401761877022526,0.08858839729750728,0.12948525367573688,-0.03140587820808238,0.07416280309663142,0.081330864123553
Beereshit_CH45,0.1544237512280321,0.19096732895191965,0.17482550260449686,0.15787490887388328,0.01173692813115118,0.09295897927091051,0.14884996294703257,0.17429694054911804,0.1911513740697433,0.06489297885374212,0.09399570149095476,0.18269354010811656,0.20080856362376148,0.08153502600108298,0.07788809864326524
Beereshit_CH46,0.06625424234485877,0.19006278818352174,0.17657875016640873,0.044494355782981054,-0.011433153071297775,0.10388120932191247,0.10081824322335908,0.1702775608282982,0.15643779651529888,0.05923116551898755,0.09574216147037706,0.1818218567935716,0.2000647523539556,0.028913193828266515,0.13637550092236989
Beereshit_CH47,0.060445920857470026,0.05617896267276817,0.1742682709340253,0.14861404318887483,-0.10104690800622662,0.017297701119993847,0.08013349330456049,-0.06683757192400075,0.18634599270710595,0.05699646796607899,0.07980279663356121,0.15852300758315557,0.20070757776901837,0.06698325818843892,0.048283277787484424
Beereshit_CH48,0.15638967873787346,0.18743628208731694,0.17438897502109252,0.08147100581525685,0.08826933724259595,0.09705850866025378,0.14487416283266774,0.1781788056619492,0.19502847531013817,0.13149831360538383,0.10093546969190492,0.17743379318011826,0.20154079489646248,0.05026774149869612,0.14634884520174674
Beereshit_CH49,0.005747224533363349,0.05275532777472097,0.13573677401765372,0.062270733239047804,0.0783493713810523,0.09136693479735053,0.07995886001929964,0.0348466076816229,0.019780830412647776,0.13563477749150582,0.1018268519179365,0.18272580557736617,0.19749980029066094,0.048979399749184194,0.13584429522282743
Beereshit_CH5,0.16466476528969215,0.055381436677891804,0.13630677212074482,0.06602132831310659,0.18553207091607837,0.06784541758373497,0.052774558555831186,0.13619365435088615,0.19485908467352814,0.011331068050155602,0.08262106604946767,0.18835999418357013,0.20176094135201905,0.0404820794386091,0.06970837036952371
Beereshit_CH50,0.13988940297791974,0.1902149413667268,0.16927095433512102,0.08649944299289503,0.07837464796228932,0.082328255123296,0.0961482083316616,0.17452589833687765,0.1966117621835365,0.07595885775314337,0.08948070484833176,0.18710090183396139,0.20150399062409408,0.06582192560617728,0.10889316664563442
Beereshit_CH6,0.15407631542281985,0.1652461202953171,0.17522405428691218,0.06782895357762225,0.1870296138295094,0.057373412596213536,0.09090886882828553,0.17022627269545137,0.19096585955255208,-0.15183030249632246,0.09408871756230414,0.18616744889122516,0.16053262965981235,0.06500570968868152,0.056998129663479835
Beereshit_CH7,0.0670432971544499,-0.029301881119764728,0.17601587894093412,0.16208301614933251,0.18672763465888065,0.08066353090161438,0.14318829029450725,-0.03418263978123981,0.14566301372802753,0.03747528478834228,0.10138898488272685,0.19037883834702107,-0.011592713311050606,0.13722304046251782,0.01662569807837938
Beereshit_CH8,0.07337906031742503,0.04063051961941555,0.17311729459221492,0.16114133176120293,0.08847520768900169,0.09897859333073766,0.08662263314789947,-0.05021154760475732,0.17434504652963295,0.05590500624526701,0.06447174181022641,0.184848785236425,-1.2842430168746866e-05,0.12676299466661906,-0.099945668005185
Beereshit_CH9,0.07132573536449577,-0.03514165215951537,0.17531021895685167,0.12496429453297297,0.06898036460582463,0.09348834246186216,0.14400513127160303,0.04897994130099137,0.19513031365987676,0.010908297291089941,0.06050806926692193,0.1654899207692319,0.18435443382750105,0.06401347088616571,0.04819214757602763
Dvarim_CH1,0.035179482356696656,0.04299848036559628,0.17412713311964656,0.1008536601226665,-0.06289947440367927,0.036496109061730564,0.09923393444808426,-0.1294911079976756,-0.05660502750738794,0.0533534324970647,0.03414553684101168,0.18819569745062087,-0.06537236930439105,0.05927974664591101,0.07328032312088456
Dvarim_CH10,0.15410079830543288,0.19061226540894555,0.17207088766595507,0.15931646787707976,0.08754416523662023,0.09546803088462597,0.1403897929118748,0.16262871386031708,0.1875330875264945,0.07714798043995591,0.055923003656429604,0.1511725784766837,0.2015977305320349,0.04638862501426538,0.08887078284857619
Dvarim_CH11,0.014560115066361012,0.030535690645807023,0.17336829385239155,0.14837138849548442,-0.01786024455623747,0.0674185560989794,0.12964559385781793,-0.030780172581748477,0.018662777562357014,0.010751036448722606,0.046047824677331706,0.1918957352548155,0.14331637762488347,0.06337717175322055,0.026511444668881334
Dvarim_CH12,0.1435423994946874,0.18144803613291238,0.17104635528650375,0.09762381044745388,-0.01610947215967895,0.051586030802731275,0.11442616887232565,0.17473683430567383,0.18014106379474432,0.04777275948092263,0.013526607730546814,0.06617165439238959,0.18879023756441843,0.07450844782439153,0.08810548798463946
Dvarim_CH13,0.15277649596281928,0.08505948578026784,0.08015013075827093,0.16229411580505265,0.18673406921424202,0.09781989056326701,0.09697239410733244,0.16585084255719196,0.18762089582303554,0.050818961340708846,0.09787676249674787,0.19041725434053725,0.20064921175379224,0.1372701564035283,0.061991547411684444
Dvarim_CH14,0.13641482324835935,0.04830236138480076,0.1750489732015616,0.06704533534588702,0.08714663197144146,0.09401792487393917,0.14688805153976547,-0.046913947110157284,-0.13775656342844167,0.05494329907989204,0.1044454720419628,0.18553147614604054,0.12667583316066622,0.1366995755767727,0.004310909124658313
Dvarim_CH15,0.1559198278249318,0.19088955299067095,-0.12887216162379433,0.022168390474382904,0.18545222413591317,0.009043335365394811,-0.01837119993244607,0.1756575882761925,0.1958946455880491,0.06612960257020306,0.09212857242903005,0.17816253311285546,0.18867830929520296,0.13387848766224836,0.08795578123837977
Dvarim_CH16,0.1612661944387142,0.18715450082011237,0.1767495171482606,0.08066481049878788,0.1866140672019821,0.08996193396901464,0.13972632066645485,0.17613990636908466,0.1971759854623618,0.015913312953575287,0.08889111026611446,0.1896113225284335,0.19336123008816686,0.07380358971846301,0.09044747023242683
Dvarim_CH17,0.14449420821128067,0.18898668723921042,0.09247783023373157,0.061667542752494975,0.18553736345482502,0.0970755570171245,0.09595985246249322,0.17844130711812145,0.19645729902082582,0.07132507546118522,0.09584360357683941,0.17984249197528418,0.10938693311803638,0.1370057902481967,0.06660179569857627
