Names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Bamidbar_CH2,-0.08375977752682351,0.0424913837537399,0.1685767238366389,0.1059952149218622,-0.09283036738024586,0.07437161083907218,0.09397850492485094,0.1183615082443702,0.12112834760571972,0.1065571527046168,0.09403130522896885,0.18926665755855776,0.20126478116357588,-0.02576299730739451,0.14612537616961335,0.1946841683949806,-0.027625427829251592,-0.012755482033680154,0.10721626023426267,0.15382245938740785,0.07592180981088059,0.1920675793449393,0.17912824179781017,0.1861862187484693,0.1996959731347,0.20637839101671024,0.17243898581980294,0.1856601345718361,0.1181827347284522,0.18245951312966735,-0.17702215613357808,0.001874136082729294,0.15500732256922667,-0.010968266347535338,-0.026370922334907676
Bamidbar_CH20,0.1542069362491626,0.18462570265059797,0.1339563134757623,0.07138616274643861,0.06742523669069417,0.09488871907887675,0.08481346186192273,0.178035478581905,0.19606220928800644,0.1268171075892316,0.058446862961446744,-0.22797396187435603,0.20120000046834496,0.06163961933304257,0.1309420910306383,0.19479174184925463,-0.01181558509855507,0.0973158750585763,0.14466325170246302,0.15083355716531405,0.16673022630221962,0.193863839638671,0.21073384547708185,0.19789782790230587,0.18007030296103016,0.21111265422775538,0.19306183624813017,0.05019087390365795,0.10416114030721146,0.1847796309073544,0.2028879507124764,0.11258976320464964,0.17118172583609803,0.1853682873299508,0.13292325639703978
Bamidbar_CH21,0.0662646588145484,0.055332691449314075,0.1628073627734251,0.03700267369574234,-0.07554920037617052,0.08935382968941546,0.08766793298638409,0.03280440192817663,0.17843886151424387,0.07111118578170156,0.09574847524144553,0.18533066597393444,0.20131250338586726,0.06580378967255684,0.08507604618371617,0.192975512563346,0.011544570321212366,0.09547918446096193,-0.11500985795036833,0.09292294569145748,0.03305908233612209,0.1809062756181264,-0.2162107448384747,0.10562533542105385,0.01992775739827357,-0.0455495394465395,0.16786277741574562,-0.016575827016270694,0.08480719843861712,0.17618478386866754,0.17973658849316776,0.11235684307520555,0.028894190631297112,0.17292860880181687,-0.04115234546835389
Bamidbar_CH22,0.040440646005543646,0.16802527667511585,0.08298109849603308,-0.019929235604759454,-0.013436858038856525,-0.007451988922135944,0.06643426473422004,0.15476387385707618,0.18669871392845205,0.04873566339218627,0.07946871223671348,0.09884719064018843,0.19624861695819085,-0.010015961916628346,0.03279907645844404,0.19232029879688695,-0.031771112743186114,0.024895995839428087,0.0863176487477525,0.11749820550913692,0.15110821238646088,0.16708980158269476,0.20869898224879652,0.18454164025839764,0.18433621301333214,0.21099563615974615,0.18973236470421934,0.1795043589657328,-0.028123133212525575,0.002711692200852489,0.1994587776094755,0.10939143263837059,0.16409437559761075,0.17752587597716757,0.09863792007634326
Bamidbar_CH23,0.12335619633467149,0.19022791858461718,0.06548712228908471,0.08560446508827152,0.08896780154870543,0.08054726502289256,0.08908983102999246,0.17466137784223812,0.19678583630112428,0.1309793893620116,0.09723605036429028,-0.328228085712316,0.2015000306068584,0.07143788066681417,0.09417718303274286,0.195134497254493,0.05883277383546165,0.04853176699708128,0.16953624648837712,0.17612094105287884,0.16570829027346257,0.17050235538533265,0.20961194302883346,0.11287071676037941,0.1843494495915708,0.21088209406215247,0.1934335188977664,0.18564839264789718,0.0726318398921964,0.17823146433244103,0.20241983973408,0.10900466186813867,0.09339162328197015,0.18688529485761984,0.08122509752545709
Bamidbar_CH24,0.0646757759049158,0.14700773522545085,-0.11146478513999425,0.07031971727311831,-0.028302771740909782,0.09286576349323883,0.12158631912134982,0.15349542279598577,0.1951008376612538,0.12074584851378772,0.08573249383492176,0.1366202460588501,0.20155480293139372,-0.004324376709594513,0.08262668108850574,0.19497873336937732,-0.008033344008747667,0.06844898860374155,0.14429935032335284,0.1447184115352813,0.09103208816093505,0.021604489319073716,-0.10699841155107825,0.11907886810555468,0.05288717790734093,0.2061520804820986,0.15475803926182785,0.03526971978210214,0.08542787898164406,0.16633560206013487,0.17492192030995518,0.09362684532204574,0.16628964188111545,0.1867032096556061,0.07422863624072612
Bamidbar_CH25,0.14731822089948304,0.19029687576139315,0.15908981989431092,0.11266064136023995,0.1851514183052932,0.06857657111658266,0.09713250008027235,0.17308231439267485,0.19558370595011682,0.13201963212099216,0.09832653930462998,0.18606687597983068,0.20112402882288077,0.06336471203740379,0.08721347961940906,0.19472736369159105,-0.036967333119697354,-0.024768305015964387,0.16769833100011622,0.17790400137453316,0.17290911440138423,0.18953480360623343,0.21087128238395836,0.19668001108884775,0.19076155493115354,0.21011664766507343,0.18984983307649989,0.18485483614520037,0.11627023731189084,0.11375892482882383,0.20204755546193087,0.07026074650959302,0.17710168922848757,0.1867053168499127,0.12075280761312568
Bamidbar_CH26,-0.1297481654193673,-0.025316300889773546,0.1512830135673543,0.05871241703775543,-0.2723516748258106,0.055282315072202104,0.04099384149857116,0.016475395647777002,-0.10176595328998239,0.033480150348639603,0.004283747318583664,0.17810052020325295,0.1877868290851124,-0.16929073996273947,0.08017496624106918,0.147391473791471,-0.07664730724778757,-0.16421393626117808,0.08299144540797337,0.16005324509347107,0.024809972148124804,0.18625746231573054,0.19499242974522113,0.18761934045802364,0.15877876266987873,0.21051462271778226,0.1845095928341713,0.1796037655169826,0.01021401697617308,0.18455126398379806,-0.04137387135383963,-0.01618059782493564,-0.13332981318901382,-0.14059251655220906,0.10512858640243572
Bamidbar_CH27,0.05696169513433186,0.19114077725196227,0.15224802041186863,0.05890993271420053,0.18559168121849606,0.08728151320022098,0.07865260261732615,0.17267324322629118,0.19645694829300075,0.06778738182627375,0.08911873213040122,0.17656855162340562,0.018577809223883024,0.08157939405333042,0.10772747147107886,0.19157046742587797,0.06907685163764749,0.10159636067311695,0.1427750360590665,0.17853714336032328,0.1807027250419448,0.19291315341500653,0.20876168908412673,0.19739179684564379,0.1943955313421718,0.2113213418888698,0.19321235582678054,0.18030711778218045,0.08362950774135319,0.18085785035119517,0.19876211041040442,0.0864426192919876,0.16917516768732366,0.16756778058491106,0.10580070155052157
Bamidbar_CH28,-0.08423644613248571,-0.10574555387797413,0.17532145683139333,0.06376554593425682,0.1865173343261204,0.08744449440287427,0.14809113137231739,0.05923638972081258,-0.14867210835427536,0.07863085158627892,0.1006913870027023,0.18842601200527043,0.20076919129165832,0.13721094365604425,0.09242818167223116,0.024672569571736414,0.18350046323258823,0.014869066608077186,0.14627332432641155,0.12011594642933576,0.11072441909774428,0.1960843517673463,0.2090176896072976,0.19417187671225883,0.1838142664012879,0.21138742124724108,0.15409565845293033,0.1850539029936366,0.1145752364619162,0.1716956155194267,-0.04645805901444611,0.021585814728652175,0.16483462430295687,0.04186818670074388,0.08321319010986827
Bamidbar_CH29,-0.11801877214071999,-0.20053176637473857,0.16745250158454533,0.15941027283688247,0.18489549792577886,0.06243588750362988,0.14760896057819084,-0.11181120798970368,-0.20183597225884553,0.12182202232263628,0.09013509398808972,0.18853884086041112,0.20044136353099212,0.12232686630173184,0.09260944433849272,0.054208590495157694,0.1835195387709712,-0.002140709298439125,0.1613548605077027,0.13196977142341626,0.09226989469353358,0.19601123884304766,0.21065990003660245,0.1990398375896455,0.2039607521737034,0.21119244937469384,0.12082706240669072,0.1845945033039862,0.08297836584630891,0.159358135377958,-0.136064117245437,-0.09470951316579268,-0.005912667906697866,-0.038549575373278744,0.07832181447035336
Bamidbar_CH3,-0.07399821036679588,0.17853099966013647,0.16405702386620846,0.13099316660787258,0.03798773889125673,0.10375277519340304,0.07223742123520122,0.05494938937557903,-0.002435657755213705,0.0756217873226348,0.08032389324926642,0.18314952915960453,0.19966384962546319,0.03563617165192451,0.09508861420428921,0.19286341092056386,-0.007060253362454971,-0.007759247332354113,0.1430074660730879,0.14497757051733268,0.11590771699286628,0.029684452359622027,0.19952257282263708,0.17359946968666234,0.17123027461659684,0.21080826136650127,0.16994782662191382,0.18307338115585564,0.09280324516822547,0.17748355555616452,-0.11419188228387955,0.013188524214899466,0.145726058129639,0.012828588484797177,0.06267507297445346
Bamidbar_CH30,0.1629532600098284,0.19043940827661754,0.1749623452401331,-0.030490968713542954,0.1855778876304564,0.07710394104422635,-0.00708589967651585,0.17259968284658284,0.19184184778707541,0.04196960477036227,0.10036525240907368,0.18844628993830997,-0.21214834147143735,0.12843068237627742,0.03509766386294377,0.1911409042917236,0.18302121052481335,0.07878242483395215,0.1681348320527027,0.17052122720665747,0.17292713733370574,0.19419310730604228,0.21028506831241178,0.19860880570694733,0.20381377010872492,0.2107237940671896,0.18688440713705556,0.1842224088362001,0.06079215188730036,0.18256958921309557,0.2018670627942753,0.12854986645634686,0.1786067500816722,0.1778429744452052,0.1401857847644925
Bamidbar_CH31,0.0034090216772649784,0.012325927104863743,0.16392972280060347,0.12729649516177372,0.04959386229096824,0.07346804601118934,0.0592602943704002,0.053262080547164914,0.1540288370378851,-0.0782463046953894,0.07566438730365627,0.19133231880606044,-0.04400184249038397,-0.019595160489245256,-0.003574233935264348,-0.09988350357526621,0.011268027179037632,0.054144961859508234,0.1422443455862306,0.17519212026607833,0.17240641609364687,-0.10674746606132812,0.20900453271382424,0.18631708581775813,0.17960611035705865,0.2107915745951457,0.18185324486119409,0.0996743914735434,0.03707628149383041,0.17364553440420633,0.15304920354261164,-0.107673706397177,0.0508955732709086,-0.027840832487354916,-0.13888598093683768
Bamidbar_CH32,0.05410107972872469,0.18454272946419426,0.14222726509437073,0.14467136195551555,-0.060993086067011926,0.05990430418158016,0.07567598082603338,0.14527837330901405,0.1898974856319815,0.05075940550353519,0.08829419759809815,0.19178594146409977,0.20023639188398634,0.06932054434056822,0.06794149519254628,0.1946848995652557,-0.02914467336700477,0.09458224636013296,0.1333601756618774,0.17850457887207527,0.17340567784831207,-0.09666438753317985,0.21050500330284766,0.05602584574707564,0.19687526201526362,0.13292460723539906,0.18745204108212804,-0.03508757011821073,0.09045751589252804,0.02007030847472474,0.2013400868848803,0.06526271810234652,0.07230713285141382,0.021860807192468246,0.05029784696753431
Bamidbar_CH33,-0.19131571752918763,-0.03512854631937734,0.17111691224394882,0.15926722426919127,-0.1487655031130467,0.05765151801301022,0.14711073219009596,-0.29135501692694854,-0.12330616294824581,0.059802491069160246,0.099779603059437,0.17471848141147317,0.2013764693668681,0.06909390420902117,0.0806447242123331,0.1951559408764597,-0.04223154245924732,0.08831044895726342,0.15955148794070262,0.1651567295324627,0.1483088258048147,-0.12661998522420892,-0.1071227807531333,0.188239120104216,0.18497529307214194,0.21102361928438962,0.17604914795905108,0.052273739675490316,0.10149542824600472,0.18220626504275317,0.20202644799337444,-0.01804020767942649,0.17758409180516987,0.17314951304515075,0.07877491891427235
Bamidbar_CH34,-0.10449055957970554,-0.026517494186780066,0.17595201497404206,0.07302672460487852,-0.0810513272247283,0.07590587428049833,-0.004445764411386999,-0.15902706183373105,-0.18129845360860875,0.08881608682670644,0.08642153643018091,0.18895679322683773,0.18619789501374867,-0.03391814070931165,0.14219450639980186,-0.0013472572594673826,-0.19665628786154576,0.04962041064088801,-0.15942081534227126,0.13471696659723809,-0.12075286828595544,-0.050565014780451056,0.1752753541431934,0.05066177756655249,0.13852393568283283,-0.2997068447744018,0.15774904139744328,-0.03862781868831844,0.11385805347698469,0.17440439913967593,-0.13321636421619165,0.032684562181553134,0.006278160562832369,-0.031975383750909914,-0.10923770958507761
Bamidbar_CH35,-0.04942001634327631,0.020181701311241806,0.17464828274461824,0.07131636332527908,-0.0573460097494628,0.07390855579838296,0.08532573440632518,-0.14572395675540595,-0.047485438511281286,0.06915311499914123,0.07392789028467767,0.18770584636839854,0.09008017920124373,0.08538841792415891,0.05986697184576939,-0.030344590564669982,0.006252952221262931,0.09977753369959269,0.16692253550337038,0.1699215914305472,0.160933203748936,-0.09079585369839749,0.21018995741936575,0.15201055372335737,0.18069252092518845,0.2096722239436754,0.17547102299562667,-0.042225430257053054,0.0876016928546357,0.18394313577565258,-0.04708472431239574,0.02321376017288762,0.03570047425354406,-0.12197007261903414,0.06871536974105175
Bamidbar_CH36,0.06637274714155983,0.1875599949383942,0.1735345663320665,0.15790100333034957,0.14313313529543614,0.06999026207589987,0.1445275170209288,0.17497945910630291,0.19501260811291055,0.09844468096287345,0.09240546225123958,0.1894583356195581,0.2004010503072186,0.07357182102857857,0.1450381148183167,0.19437069813908753,-0.05880127934192614,0.05532154528321481,0.1638666377863131,0.17710145059269383,0.17220331323716342,-0.17447863482557424,0.21047495799820626,0.1941849729455764,0.20348523361183513,0.20969183465918462,0.1810078569511342,0.18487060732534943,0.08254819815541714,0.18003847310597376,0.20234676621668446,0.09330901549673859,0.17903675214315473,0.1856281851549823,0.12291501496719232
Bamidbar_CH4,0.020178769578613198,0.04421323072145378,0.1569079318215617,0.12326680821243152,-0.04221771118216755,-0.031117043963752367,0.060215565633591206,-0.13622421629818693,0.029476655893593495,0.027950415271887685,-0.02807869186290579,0.17933982854379055,0.19502375431347158,0.033278676122113326,-0.039354954857659274,0.15719710816331528,0.08425194294072463,0.022589850505065456,0.12298326306124557,0.12994179310367487,0.12364173817149526,0.1881493646116476,0.2058486186591435,0.17510318258611118,0.18207132250242397,0.2085072916496022,-0.19976434582784208,0.17361794034256262,0.04048709982902765,0.18337547431847018,0.164554380014937,-0.024352230861401702,0.09991715748915192,-0.041743672574948154,0.049229812045570864
Bamidbar_CH5,0.16341572289271233,0.18345478382381464,0.1752136669420763,-0.012964871822057411,0.18020632403943004,0.08153381597329712,0.011226485361483018,0.17835524639078643,0.1955658603015371,0.06474623505228194,-0.02408455312580582,0.18955620470658857,-0.10208420642952143,0.08625573704818246,0.06512213510231796,0.18954922832447363,0.18146855590755123,0.03284779827855383,0.15863169875584487,0.17203691727756693,0.1689340607267103,0.19629566431538453,0.20575099767505378,0.1970104778518062,0.20385433429826483,0.21039618970997453,0.18468087718917864,-0.022387791988540573,0.0729498812519408,0.16439817393376188,0.19909162517137113,0.05203345918795588,0.15329878936974134,0.17641632062678708,0.12685325279068715
Bamidbar_CH6,0.05538724379581711,0.038369014226364906,0.12551287101939435,-0.0023714667548951907,0.18646288549570394,0.09565386424537997,0.050218865526702794,0.056984997239712676,0.07184594507932268,0.03069467577719759,0.11020251440944662,0.18730711098906716,-0.049396303094079164,0.0803921246331385,0.02896701640558319,-0.08407901185667943,0.1839517026043772,0.08892140023796263,0.1682456864278618,0.17781976778251862,0.17461880008856295,0.19597245680707026,0.21024769898599754,0.19853321349539077,0.20273315039152257,0.21107798124301858,0.18769752508147242,0.023575140794105554,0.037186966720783476,0.13571722964887128,-0.1622828682000812,0.03423846922298929,0.019148705611231664,0.021614659066723774,0.1168453542602873
Bamidbar_CH7,-0.34819399948061325,-0.3432952135692533,0.12506522826011157,-0.01643037003063108,-0.056571099083213894,-0.1295900655103096,-0.1955367099625681,-0.05248051569495693,0.028413566020311032,-0.06434425856853676,-0.13572123478765197,0.1558953430502777,0.1781088239340861,-0.13914933294673004,-0.11356260848896771,-0.3079712971385602,-0.04289111845225191,-0.2295377090749553,0.009959526971195343,0.12285350355483227,0.12275192241014504,0.1631117241578422,0.20419548771013624,0.1786030301587347,0.19833027325031688,0.2069995639640978,0.08957459761857539,0.1597539361397614,-0.14669442281374323,0.15342871556631477,-0.0499032422185991,-0.28149256099487896,-0.2308942042590637,-0.22015002188827149,0.03649522208011663
Bamidbar_CH8,0.15482478660878124,0.1909939596119068,0.11243043955910004,0.14050034366138603,0.18419694792424784,0.09286991154834362,0.0789888932478302,0.17648486438805677,0.19437405200187657,0.1258740428956942,0.05084345481523295,0.18950411675796625,0.20150020003786878,0.07252481365841762,0.0914023034316766,0.06490535941646752,0.16548935626700384,0.11548617269313927,0.16361050112492814,0.1785900156126043,0.18040308474462913,0.045786310662650154,0.21052442572711133,0.19797282161674257,0.198136565554431,0.21091136326190008,0.18544720777207047,0.18506886219769086,0.08063630713887426,0.15480983010391358,0.20123508898353537,0.108510293099706,0.1765363181944557,0.17018766839859278,0.12153265706257066
Bamidbar_CH9,0.07588460830245747,0.04438755765595792,0.17598762338241064,0.08085267529559259,0.1838354643969043,0.07556785590408849,0.14971600661727386,0.03741691242508438,0.07226217791031914,0.035296226302505396,0.09459045808017486,0.16781018848854112,0.12648196800353245,0.13736757244283598,0.05195991613967482,0.03471904517028296,0.17865191502203331,0.12732242371877817,0.15709117114992832,0.1735301859800384,0.17343771103034838,0.19539150576144498,0.21035424767303817,0.15949239776841012,0.203785870026508,0.2102769171956398,0.19102055003573054,0.1700828800221285,0.12395869661155251,0.17895472173697302,0.19896120361543113,-0.06938025640806911,0.16469971698049896,0.17696257550697186,0.10392780771085475
Beereshit_CH1,-0.06667677622973422,-0.038237655529250625,0.17336883038741646,0.15933756820252404,0.002318873770497498,0.06781737953592709,0.14735100681283791,0.04865377528663395,0.18866324955750546,0.009799576520915843,0.08635139590212493,0.18876757906888558,0.2008821662956085,0.12348091631772551,-0.039889894272935766,0.02415136828762382,0.1830985267852127,0.11854864621833044,0.1686593975206782,0.18091792857531014,0.18339195000380365,0.19585228141241495,0.21071911021258782,0.1994710561378728,0.20011885222086334,0.20238604789597875,0.19350496865638378,0.04944850256213146,0.111297113047226,0.14686599425444613,0.20270280921858919,0.019765296009734867,0.01523728218563064,0.17593729600957092,0.04810533615964441
Beereshit_CH10,0.06775019557458023,-0.055319134434649864,0.17441859016093103,0.15876256054944482,-0.24192803698989085,0.07206586411052618,0.07835178920988795,-0.1980375834991147,-0.024283424981171198,0.06844320592229758,0.10631446950455697,0.1867806591066553,0.18143968589956133,0.07826688894459871,0.07976903160731769,0.049620109276050095,-0.034125987995934914,0.0865308177816761,0.15881614369352198,0.16394908717107864,-0.1260976685313543,0.02884199692785333,-0.10791066171423647,-0.2730068463430798,-0.12743106677971894,0.05393811319086389,0.15290558117820474,0.01869557844914055,0.12302247144915607,0.08806361047048733,-0.008714812528670679,0.09923050637570124,0.11837566854110149,-0.25016445121815556,-0.1641666559056496
Beereshit_CH11,0.14387421200597356,0.024770867807459074,0.17262492630434645,0.10941837432087925,0.18047128590050476,0.08242276333399878,0.06187387049465903,0.08262108542571828,0.196789868166663,0.06694989986197075,0.06410544672023205,0.1877028753814814,0.20139659611569483,0.06871985226732402,0.0526119826340824,0.02575776472234481,0.18381159799889596,0.1235113041148374,0.16447691771780149,0.17937747553016448,0.17737154527411658,0.19549031321945304,0.2104442805418167,0.1992045722815795,0.2039603275908627,0.21139920841986165,0.19185450477916677,0.02724868682746512,0.12108260430294276,0.18437749274662785,0.12539392778959224,0.0017631444600308965,-0.05969369532466284,-0.001454112185952594,0.12406307124017651
Beereshit_CH12,0.1538203892837186,0.19027304589000327,0.16873304736366268,0.13445903865717274,0.04492556940032738,0.08148579338087808,0.04902154195184921,0.17432453680001103,0.19533277803748272,0.12959444090308392,0.08972296616107239,0.0025446930457027617,0.20110896967325037,0.10259003445944892,0.14463664702056916,0.19436541846485927,0.17535066684316936,0.05374712242499652,0.14553191993702563,0.15504544503586587,0.17630340530880767,0.19431801536373505,0.2106007748432136,0.19701346302847705,0.20403323072123675,0.21025143988075395,0.19130744590318915,0.18458820182944874,0.07954170037489183,0.17883687948259175,0.2021847359916069,0.07644520596977222,0.17893610251678282,0.18613986035693364,0.13796333797866395
Beereshit_CH13,0.04643864226806227,0.15689880234594977,0.1719167795628102,0.1586593118947307,-0.024126469219607927,0.08530657476616105,0.050820476660868585,0.15450288530079503,0.19646178097950118,0.12942003955474807,0.08942474085630198,0.09532101552931715,0.2003348804775379,0.06479548308084243,0.14497148495245138,0.1939011573459954,0.17343800696701778,0.08988237345779265,0.07856909929868161,0.13552719996520995,0.17908807986089986,0.19452617176532694,0.20988164456681885,0.1980601171087264,0.203972957878147,0.2110793643072404,0.18850857955180494,0.18334669466307246,0.06449888335666454,0.17825853631499056,0.2023370030833483,0.1597787770124186,0.1786045229395427,0.18581372946891556,0.13487675044381364
Beereshit_CH14,-0.005856924186125934,-0.007948736292992975,0.16844694694695184,0.15223045160672172,-0.0317693788710971,0.07856698652584149,0.08083018403191888,-0.04767216032649213,0.021277704624101557,0.12869600636465894,0.07734848402067163,0.08116199850347938,0.2014311579404811,0.005999996528956275,0.14434895976648998,0.19520016082987024,-0.13525563047958677,0.04554034845640642,0.059347133921399176,0.16291314267458662,0.060606942196246794,-0.08413036847805977,0.19396025033301184,0.05323553186985075,0.18878025861110265,0.210246916646751,0.17836687399309703,0.1757814150939071,0.12402955261130161,0.1832836502831804,0.19640554161929874,0.04020945331994624,0.13575462575986208,-0.036301232772548264,0.05353540463011469
